rank,reward,equations,equations_with_constants
6033,3.676484369087698e-06,B0 - i**2 + i*s + Abs(i)**(3/2) ; 2*i*r**2 + i - r,-i**2 + i*s + Abs(i)**(3/2) - 0.00981020689168365 ; 2*i*r**2 + i - r
6034,3.462242816348937e-06,s ; B0 + i*r,s ; i*r + 0.0323557307695607
6035,3.2966944670319366e-06,B0 + i ; i + sqrt(Abs(i)),i + 0.161035430791829 ; i + sqrt(Abs(i))
6036,3.2930767653214864e-06,B0*i*sqrt(Abs(s)) + s ; r*Abs(B1 + i**2 + i*r)**(1/4),-2.36170204996539*i*sqrt(Abs(s)) + s ; r*Abs(i**2 + i*r + 5.00725491954857)**(1/4)
6037,3.253739697068294e-06,B0 - i**3 ; i*r - i - r,-i**3 - 0.00013992813448158 ; i*r - i - r
6038,3.238809502831137e-06,B0*i*s ; B1 - i - sqrt(Abs(i)),-0.000203492273089963*i*s ; -i - sqrt(Abs(i)) + 0.209387375893226
6039,3.137715309855665e-06,B0 + sqrt(2)*s*sqrt(Abs(i)) - s ; B1 + B2*r + i*r + i,sqrt(2)*s*sqrt(Abs(i)) - s + 0.478316578059035 ; i*r + i + 0.178899407628954*r + 0.154461185695403
6040,3.0920007837637346e-06,B0 + i + sqrt(Abs(i)) ; B1*r + i*r,i + sqrt(Abs(i)) - 0.209413163523188 ; i*r + 0.331624509429984*r
6041,3.0897106667056498e-06,B0 + sqrt(Abs(i + sqrt(Abs(i)))) ; r,sqrt(Abs(i + sqrt(Abs(i)))) - 0.457595328907369 ; r
6042,2.9585558658386357e-06,i ; B0 + B2*sqrt(Abs(B1 + sqrt(Abs(i)))),i ; 15.650153518034*sqrt(sqrt(Abs(i)) + 7.21108209967564) - 43.1264550670895
6043,2.787880061276818e-06,i ; B0*i + sqrt(Abs(i)),i ; 4.6780331325775*i + sqrt(Abs(i))
6044,2.7441205015464598e-06,s**2 + s*sqrt(Abs(B0*s + s**2)) ; sqrt(Abs(B1 + B2*i)),s**2 + s*sqrt(Abs(s**2 - 0.841979934611184*s)) ; sqrt(Abs(0.00148826833026005*i - 5.23083609256834e-5))
6045,2.7172177619745452e-06,i*s*sqrt(Abs(B0 + s)) ; B1 + B2*r,i*s*sqrt(Abs(s - 0.0337391378509229)) ; 0.00338506310225076*r + 0.0137113546066766
6046,2.5618169404931547e-06,s + Abs(i)**(1/4) ; B0*r + 2*i,s + Abs(i)**(1/4) ; 2*i + 7.27817716859481e-12*r
6047,2.555735749089038e-06,sqrt(Abs(i)) ; B0*Abs(i)**(3/2) + B1*i**2,sqrt(Abs(i)) ; -0.352567797525755*i**2 + 19.1018756357542*Abs(i)**(3/2)
6048,2.5429653035169612e-06,B1*s*sqrt(Abs(B0 - 2*s)) ; B2 + i + sqrt(Abs(r)),0.258542260676018*s*sqrt(Abs(2*s - 0.916214202644027)) ; i + sqrt(Abs(r)) - 1.02557312849922
6049,2.479504309021989e-06,B0 + s + sqrt(Abs(i)) ; B1 + i + r,s + sqrt(Abs(i)) - 1.5205445353028 ; i + r + 0.0822100111029613
6050,2.44533464203517e-06,sqrt(Abs(B0*i*s**2 - i**2*s)) ; B1*r + B1*sqrt(Abs(B2 + B3*i)),sqrt(Abs(i**2*s + 0.026661457229269*i*s**2)) ; 0.00657723874451737*r + 0.00657723874451737*sqrt(Abs(1.52566795557714*i + 37.4407140401191))
6051,2.160067192297408e-06,sqrt(Abs(i)) ; B0 + B1*r + B2*i*r,sqrt(Abs(i)) ; -0.0614299641711753*i*r - 0.0079710486870644*r + 0.207063283797183
6052,1.7096408201024564e-06,B0*s + B1*s*Abs(i)**(1/4) ; B2 + i*r + r*sqrt(Abs(i)),0.554367951521722*s*Abs(i)**(1/4) - 0.309259284121379*s ; i*r + r*sqrt(Abs(i)) - 6.93778609057449e-9
6053,1.6409568600510272e-06,s + sqrt(Abs(B0 + i)) ; B1*i,s + sqrt(Abs(i - 0.854373641624596)) ; 0.183417046287979*i
6054,1.6133020559692245e-06,2*i + s ; B0*i + B1*i**3 - i**2 - i*r,2*i + s ; 7.56851512186817*i**3 - i**2 - i*r + 0.939194533517311*i
6055,1.533826641582392e-06,2*i*s - i*sqrt(Abs(s)) ; B0 + i - r,2*i*s - i*sqrt(Abs(s)) ; i - r + 0.0226166032078754
6056,1.4987112380668024e-06,B0 + i*s - Abs(i)**(3/2) ; B1*i*r,i*s - Abs(i)**(3/2) - 0.0126182846144084 ; 0.599681699415937*i*r
6057,1.4708127312639711e-06,B0 + B1*i**2 ; i + sqrt(Abs(i)),40.0274720051189*i**2 + 0.00192389122858067 ; i + sqrt(Abs(i))
6058,1.4544363227135412e-06,i**3*s + i*s ; B0*i + B0*sqrt(Abs(B1 - r)),i**3*s + i*s ; 0.00721616866822588*i + 0.00721616866822588*sqrt(Abs(r + 3.81556809040815))
6059,1.2477296751871868e-06,s**2 ; B0*Abs(i)**(1/4),s**2 ; 0.0235555339658084*Abs(i)**(1/4)
6060,1.0248456924450386e-06,B0*sqrt(Abs(i)) - i - s ; B1*r,-i - s + 2.46585259124041*sqrt(Abs(i)) ; 0.00255465343491188*r
6061,9.898489392486669e-07,2*i*s**3 ; B0*i + B0*r,2*i*s**3 ; 0.0183759836573616*i + 0.0183759836573616*r
6062,9.59063864692222e-07,B0 - sqrt(Abs(i)) ; sqrt(Abs(B1 - i)),0.603620250319202 - sqrt(Abs(i)) ; sqrt(Abs(i - 0.125310673705471))
6063,9.422729890274283e-07,-s**2 + s*sqrt(Abs(i)) + s ; sqrt(Abs(B0 + B1*i)),-s**2 + s*sqrt(Abs(i)) + s ; sqrt(Abs(0.0013029296238682*i + 4.6525142497478e-6))
6064,8.65931228463835e-07,sqrt(Abs(i)) ; B0 + B1*sqrt(Abs(r)),sqrt(Abs(i)) ; 0.211797439104816 - 0.0141765203004176*sqrt(Abs(r))
6065,8.573864427770404e-07,sqrt(Abs(B0 - i)) ; B1*sqrt(Abs(i)) + B2*i,sqrt(Abs(i - 0.251349305907549)) ; 0.963578420097128*i - 0.0892130188497901*sqrt(Abs(i))
