node_hash,best_reward_seen,average_reward,variance_rewards,visit_count,L_bound,U_bound,lower_confidence_interval,upper_confidence_interval,is_terminal,is_invalid_constant,num_children,num_parents
"('INTERNAL', ('i', 'B0*M0 + B1*M1'))",0.07722609928708517,0.02289071163522073,0.001323567618447019,4,0.092846164486101,9.77079459212827,0.007241455964195325,0.5432607163119285,False,False,7,2
"('INTERNAL', ('M0*M1*s', 'M0'))",0.07475432517666983,0.01969042473325864,0.0013485517162277855,4,0.16826649613110709,9.818960315268924,0.006907978870778239,0.54032339223579,False,False,14,2
"('INTERNAL', ('M0*M1*M2', 'i'))",0.050644834179288015,0.026046388765258593,0.0008068020437299743,4,0.03459962817826349,9.752304228883059,0.007578982931866752,0.5461389847701545,False,False,7,2
"('INTERNAL', ('M0 - M1', 'M0 - M1 + M2'))",0.0387417426933092,0.01576081183366266,0.0003659576653744109,4,0.2557001920134043,9.758378172669689,0.006510638406294645,0.5366908968037011,False,False,14,2
"('INTERNAL', ('s**2', 'B0*M0 + B0*M1'))",0.032629179064567373,0.01445625082794143,0.00019644534929027946,4,0.07249285517256387,9.755279102006254,0.006381681660422452,0.5354785946277053,False,False,7,2
"('INTERNAL', ('M0*M1', 'M0*M2*M3 + M1*M2*M3'))",0.02598377095824675,0.013858998628401174,0.0001402510521932526,4,0.474884827600488,9.869536161401223,0.0063231335803572404,0.5349225076306967,False,False,14,2
"('INTERNAL', ('M0*M1', 'M0*M1*M2'))",0.025664627054671662,0.007786953118456057,0.00014873061624002065,4,0.8596536747124655,9.75272933256884,0.005745360284396657,0.5292301536456725,False,False,14,2
"('INTERNAL', ('M0*M1', 'r'))",0.025439514967780193,0.01366144984276373,0.0001873284525570882,4,0.05907059376280932,9.753036174956076,0.006303835857732019,0.53473842591218,False,False,7,2
"('INTERNAL', ('M0 - M1', 'r'))",0.025439514967780193,0.01283139181061308,0.00020020957920918294,4,0.06275470895678163,9.757911137086445,0.006223119134344892,0.5339641425422958,False,False,7,2
"('INTERNAL', ('M0 + M1 - M2', 'r'))",0.025439514967780193,0.018655353321045776,0.00015490329570930794,4,0.06026913725652777,9.752994480700881,0.006802021530037982,0.5393693597064017,False,False,7,2
"('INTERNAL', ('M0', 'i*r'))",0.025439513839502884,0.006359878459875721,0.0001617922160975647,4,0.022177064944123054,9.751886116991583,0.005614175464133167,0.5278818971294359,False,False,7,2
"('INTERNAL', ('B0 - i', 'M0*M1'))",0.025426958100582167,0.024285174630386708,1.5587754501216086e-06,4,0.07163998838454591,9.761006447019865,0.00738954023269031,0.5445347946549906,False,False,7,2
"('TERMINAL', ('B0 + s', 'r'))",0.025024084500916678,0.025024084500916678,0.0,4,0.0,9.900000000000002,0.007468692284278993,0.5452084997411729,True,False,0,4
"('INTERNAL', ('-M0 + s', 'r'))",0.025024084500916678,0.018514135094027634,0.00015257207667984223,4,0.043742293664244224,9.75788401195849,0.006787637345810297,0.5392390446747714,False,False,7,2
"('INTERNAL', ('B0*M0 - M1 - M2', 'r'))",0.024933267725610053,0.018396139714049912,0.00015049030846211607,4,0.07360714041802802,9.758295334362916,0.00677563183182462,0.5391301312211167,False,False,7,2
"('INTERNAL', ('B0*M0 + M1', 'B1*sqrt(Abs(i))'))",0.024752259884521923,0.00965976831454585,0.00014409115316766686,4,0.0,9.900000000000002,0.005920176751651867,0.5309934673767307,False,False,0,4
"('INTERNAL', ('M0 - M1', 'B0*M0'))",0.024444405487372207,0.012085035370768098,0.00019478094625213665,4,0.0,9.900000000000002,0.006151049438491391,0.5332668140093495,False,False,0,4
"('INTERNAL', ('M0 - M1', 'sqrt(Abs(M0))'))",0.024199111416822797,0.007136796412687645,0.00013358909692091326,4,0.05627406457527592,9.752168507211193,0.0056853772052589575,0.5286164035830634,False,False,14,2
"('INTERNAL', ('M0*M2 - M1*M2', 'r'))",0.02411301467722119,0.015181260251553353,0.00012351998338108706,4,0.057475589323260405,9.758006261555364,0.00645316776491153,0.5361527270331566,False,False,7,2
"('INTERNAL', ('M0*M2 - M1*M2', 'M0*M1'))",0.024006007003307465,0.00654239201238223,0.00013658593188961422,4,0.7583021396742593,9.773633200040866,0.005630855592332433,0.528054554615853,False,False,14,2
"('INTERNAL', ('B0*M0', 'r'))",0.0230797513214649,0.009030282112509938,8.778221657811796e-05,4,0.0,9.900000000000002,0.0058610811568187695,0.5304015506571519,False,False,0,4
"('INTERNAL', ('M0*M1', 'i'))",0.02193441795750447,0.012025050980584776,0.00011594527729237331,4,0.040588384773697306,9.752480017494625,0.006145278086989344,0.5332107236846906,False,False,7,2
"('INTERNAL', ('M0*s', 'M0*M1'))",0.02067793117134433,0.0064046573577285215,9.468021350407849e-05,4,0.7873717179756533,9.753034245215193,0.005618265212527378,0.5279242639903563,False,False,14,2
"('INTERNAL', ('M0 - M1', 'i'))",0.01516746498336839,0.005375747905549765,4.335474936833954e-05,4,0.13542780936324145,9.620321102565915,0.0055247273468037586,0.5269497725625396,False,False,7,2
"('INTERNAL', ('s**2', 'B0*M0'))",0.012779445334949851,0.003494451563956666,3.848646074890617e-05,4,0.07162525131572994,9.754937629152668,0.005356046587581423,0.5251625133184765,False,False,7,2
"('INTERNAL', ('s', 'M0*M2 + M1*M2'))",0.00895149628051961,0.0042741174650169685,2.446585328421445e-05,4,0.04181213673708308,9.753874503371613,0.005425584987364734,0.5259040680066358,False,False,7,2
"('TERMINAL', ('s', 'B0*i + B1*r'))",0.00878237534084157,0.00878237534084157,0.0,4,0.00878237534084157,0.00878237534084157,0.005837901492462946,0.5301682276990805,True,False,0,2
"('INTERNAL', ('s', 'M0*i'))",0.007592768852641675,0.003640948475234996,1.33391845115819e-05,4,0.057267497167819655,9.752177975735085,0.0053690729290898605,0.5253019425040075,False,False,7,2
"('INTERNAL', ('i', 'M0*M1'))",0.007168373626898869,0.004425638507103383,1.1581247626896674e-05,4,0.08953627414375956,9.622060343109043,0.005439159580105796,0.5260480408412175,False,False,7,2
"('INTERNAL', ('sqrt(Abs(M0 - M1))', 'M0*M1'))",0.004304592649732861,0.002141535039364124,6.115205247140832e-06,4,0.18673223468029948,9.751886116991583,0.005236614726816121,0.523872819916954,False,False,14,2
"('INTERNAL', ('s', 'M0 + M1'))",0.0043040085371544535,0.001076002134288615,4.6311223719746016e-06,4,0.01789182392129917,9.753419754573107,0.005143653882975175,0.5228544652773086,False,False,7,2
"('INTERNAL', ('B0 - M0', 'M0'))",0.0042189313938641605,0.0010547328484660401,4.4498455265331474e-06,4,0.6524632218999038,9.751886116991583,0.005141808147687429,0.5228341141523472,False,False,14,2
"('TERMINAL', ('i', 'i'))",0.0030640409657068626,0.0030640409657068626,0.0,4,0.0030640409657068626,0.0030640409657068626,0.00531788123600925,0.5247526175813022,True,False,0,2
"('INTERNAL', ('s', 'M0*i + M1*i'))",0.002794445291158646,0.0010112333181207748,1.418486796703686e-06,4,0.05650890483385804,9.753026452581333,0.005138034488452662,0.5227924895471282,False,False,7,2
"('INTERNAL', ('i', 'M0 + M1'))",0.0011833647869270167,0.0002958411967317542,3.500880547347059e-07,4,0.07583003279502266,9.751886116991583,0.005076204680738092,0.5221073766288851,False,False,7,2
"('INTERNAL', ('M0 - M1', 'M0 + M1'))",0.0010846578880864218,0.0002726338368200591,2.930668142659218e-07,4,0.25900681603982,9.751886116991583,0.005074206231235445,0.5220851339533982,False,False,14,2
"('INTERNAL', ('M0*M1', 'M0*r'))",6.197386137133333e-64,2.9936998537802902e-64,1.197502601392352e-127,4,0.06371390523482222,9.7529909674799,0.005050763379468061,0.5218237501049814,False,False,14,2
"('TERMINAL', ('s', 'r'))",1.4704913765179398e-67,1.4704913765179398e-67,0.0,4,1.4704913765179398e-67,1.4704913765179398e-67,0.005050763379468061,0.5218237501049814,True,False,0,2
"('INTERNAL', ('s', 'M0*M1'))",1.3568881158839379e-67,1.3333786757803531e-67,5.2038357687998094e-138,4,0.056909820380127554,9.61771216410656,0.005050763379468061,0.5218237501049814,False,False,7,2
"('TERMINAL', ('i', 'B0'))",0.0,0.0,0.0,4,0.0,0.0,0.005050763379468061,0.5218237501049814,True,True,0,2
"('INTERNAL', ('B0*M1*M2*s + M0*M1*M2', 'B1*M0 - M1 + i'))",0.8591179584601133,0.6185231451068992,0.15013921442926528,3,1.1175087360414984,9.786970409723011,0.17176787082123732,0.9181058719192566,False,False,6,1
"('INTERNAL', ('M0*i*s', 'B0 + B1*M0'))",0.8591179584601133,0.5535108431998897,0.23061304955998158,3,1.117212136018649,9.886080640111818,0.14385054652468063,0.8966868443952236,False,False,14,1
"('INTERNAL', ('B0*i*s', 'B1 + B2*M0'))",0.8591179584601133,0.5724900645992694,0.06254210366989772,3,1.0727493965353851,9.888090418424344,0.15173767913680236,0.9031885977605475,False,False,7,1
"('TERMINAL', ('B0*i*s', 'B1 + B2*i'))",0.8591179584601133,0.8591179584601133,0.0,3,0.8591179584601133,0.8591179584601133,0.29954323392128307,0.9760920668458803,True,False,0,1
"('INTERNAL', ('B0*M0*M1*i', 'M0*M6 - M1*M6 + M2*M6 + M3*M6 - M4*M6 + M5*M6'))",0.8591179584601133,0.42484228527234635,0.17794685151846992,3,0.5607294919192459,9.851354649230279,0.09591399615579271,0.8471365263284663,False,False,10,1
"('INTERNAL', ('B0*M0*M3 + B0*M1*M3 + B1*M2*M3', 'B2 + B3*i'))",0.8591179584601133,0.7869079752971048,0.007325966612260648,3,1.0703895180869225,9.841328317792962,0.2567156081519361,0.9622903888116605,False,False,3,1
"('INTERNAL', ('B0*M0*s', 'B1*M2 + B2*M0*M2 + B2*M1*M2'))",0.8591179584601133,0.562792124066751,0.23420526724960877,3,0.966469415966607,9.884860332129712,0.14768078182169916,0.8998920133048905,False,False,10,1
"('INTERNAL', ('B0*i*s', 'B1*M1 + B2*M0*M1 + B2*M1*i'))",0.8591179584601133,0.5665242718666164,0.22799422247156456,3,0.9598945825165989,9.797807004906927,0.1492353995623304,0.9011670131351276,False,False,3,1
"('INTERNAL', ('M0*M1 - M2 + s', 'B0*i'))",0.8587499517180363,0.5219742463602943,0.1111567066694431,3,0.5691539040683196,9.794711411665176,0.13121508262700865,0.8854282903099038,False,False,7,1
"('INTERNAL', ('M0*i*s', 'M0 - M1'))",0.8587499517180363,0.3053387511612278,0.2297316798009306,3,0.6594962253896757,9.759436204023546,0.05987746261642472,0.7921962745654205,False,False,14,1
"('INTERNAL', ('M0*M1*s', 'B0*i'))",0.8587499517180363,0.7091401419844028,0.06714928550560204,3,1.1856562550747258,9.816085861169688,0.21508531960359994,0.9439317350284705,False,False,7,1
