node_hash,best_reward_seen,average_reward,variance_rewards,visit_count,L_bound,U_bound,lower_confidence_interval,upper_confidence_interval,is_terminal,is_invalid_constant,num_children,num_parents
"('INTERNAL', ('M0*M1', 'M0'))",0.9226225310390322,0.611104643062705,0.12744496807667133,161,6.726996178006194,9.797358285257843,0.5339136519448997,0.6830178141496155,False,False,14,1
"('INTERNAL', ('B0*M0', 'M0'))",0.9148776955384714,0.8612640992657818,0.009131096956263081,85,6.616913736301091,9.865043835272404,0.7717738153352134,0.91881883351268,False,False,14,7
"('INTERNAL', ('M0*M1', 'M0 + M1'))",0.9148775311768705,0.711137441125251,0.09110495705350434,30,5.268875677140368,9.865043835272404,0.5309761883386046,0.841492110608351,False,False,14,2
"('INTERNAL', ('M1*sqrt(Abs(M0))', 'M0'))",0.9061479259925039,0.6056398998611929,0.14982825553723228,25,6.726996178006194,9.875887012757499,0.4109445755916161,0.770952780564351,False,False,14,1
"('INTERNAL', ('M0*M1', 'M0*M1'))",0.9103246434191898,0.7149617094705423,0.07958426550689181,18,3.695503750165187,9.874207710702086,0.4808267945559682,0.8695398258273432,False,False,14,2
"('INTERNAL', ('B0*M0 + B0*M1', 'M0'))",0.9153665951116231,0.8816782154746895,0.0004605381655103058,17,3.793940105852179,9.88891808888809,0.6520762138795384,0.963921348385173,False,False,14,1
"('TERMINAL', ('B0*s', 'i'))",0.9148775068875492,0.9148775068875492,0.0,15,0.9148775068875492,0.9148775068875492,0.6741445805760145,0.9784704121653507,True,False,0,7
"('INTERNAL', ('B0*M0', 'i'))",0.9148775068875492,0.8893932437118172,0.0005606550952107854,14,4.900785609471608,9.880846809733685,0.6324791846184699,0.9699064805021829,False,False,7,4
"('INTERNAL', ('B0*M0', 'M0 + M1'))",0.9218352755318694,0.8708219008524003,0.0007330099207951483,12,5.202858067759598,9.888934746517346,0.58630341615673,0.965002563406792,False,False,14,6
"('INTERNAL', ('B0*M0*M1', 'M0'))",0.9243218666043717,0.8625937401672626,0.0012785439478642255,11,6.726996178006194,9.890007759573185,0.5626171760955154,0.9632692934821778,False,False,14,3
"('INTERNAL', ('B0*sqrt(Abs(M0))', 'M0'))",0.9061198323823264,0.8596824641889392,0.0015406573954850759,11,2.7734525365126435,9.888985203555876,0.5594579874372192,0.9621636951796306,False,False,14,1
"('INTERNAL', ('M0 - M1', 'M0'))",0.8833045081827552,0.5724258043480377,0.11846030621602946,11,2.388225361591909,9.799456992047634,0.29740111401340685,0.8073277626207178,False,False,14,1
"('INTERNAL', ('B0*i', 'M0'))",0.9167267757767986,0.8655234307012777,0.0005354398624738254,10,3.4606994229959662,9.883237948972106,0.5491940468811836,0.9658432671561459,False,False,7,4
"('TERMINAL', ('B0*s', 'r'))",0.9148775491664519,0.9148775491664519,0.0,10,0.9148775491664519,0.9148775491664519,0.6043682318308639,0.9814653605982726,True,False,0,8
