time,estimated_S,estimated_I,estimated_R
0.0,0.9841955968226428,0.01580440317735724,0.0
1.0126582278481013,0.9783584811862596,0.0233593073342079,-0.001717788520467465
2.0253164556962027,0.9700257493810256,0.03289542461375819,-0.0029211739947837025
3.037974683544304,0.9586159306776194,0.0448612207454219,-0.003477151423041262
4.050632911392405,0.9434662005044392,0.0597577445147377,-0.003223945019176798
5.063291139240507,0.9238548609987112,0.07811362078592209,-0.0019684817846332145
6.075949367088608,0.8990472948332847,0.10043871561781054,0.0005139895489048351
7.088607594936709,0.8683718579585762,0.12715142839114357,0.004476713650280306
8.10126582278481,0.8313276806041675,0.15847931163686033,0.010193007758972203
9.113924050632912,0.7877161818102645,0.19434255639686157,0.01794126179287394
10.126582278481013,0.7377740603480973,0.23424305066164205,0.027982888990260548
11.139240506329115,0.6822701628028733,0.27719519607380566,0.04053464112332098
12.151898734177216,0.6225229678691881,0.3217380207333834,0.055739011397428394
13.164556962025317,0.5603080279893929,0.36605344317149446,0.07363852883911236
14.177215189873419,0.49765814291656363,0.4081815769115795,0.09416028017185654
15.18987341772152,0.4366001849166551,0.446284571087224,0.1171152439961206
16.20253164556962,0.37889898132477084,0.47888777388271275,0.14221324479251615
17.21518987341772,0.32587461505486515,0.5050352377324953,0.16909014721263932
18.227848101265824,0.2783272167201396,0.5243317318069773,0.19734105147288267
19.240506329113927,0.236563407760427,0.5368837552063681,0.22655283703320436
20.253164556962027,0.2004904932351026,0.5431784992790103,0.2563310074858866
21.265822784810126,0.16973824065950294,0.5439432873426199,0.2863184719978767
22.27848101265823,0.14377560933304015,0.5400183031294642,0.31620608753749513
23.291139240506332,0.12200473063735072,0.5322589104713294,0.3457363588913192
24.303797468354432,0.10382678795691906,0.5214709694587064,0.3747022425843739
25.31645569620253,0.08868233182648874,0.5083747310521514,0.40294293712135915
26.329113924050635,0.07607189662737703,0.4935899316307007,0.43033817174192157
27.341772151898738,0.0655631405043153,0.4776348134722879,0.45680204602339597
28.354430379746837,0.05678975331873284,0.4609331657886049,0.48227708089266147
29.367088607594937,0.04944596049503873,0.4438252108117198,0.5067288286932407
30.37974683544304,0.043279042125726676,0.4265797744200299,0.5301411834542427
31.392405063291143,0.038081514921671195,0.40940605514404865,0.5525124299342794
32.40506329113924,0.033683706482018703,0.392464325312018,0.5738519682059625
33.41772151898734,0.02994713941920941,0.375875216054629,0.594177644526161
34.43037974683544,0.02675885958019298,0.35972754126020995,0.6135135991595964
35.44303797468355,0.02402666290300526,0.34408479210445253,0.6318885449925414
36.45569620253165,0.02167517803140841,0.32899041879051344,0.6493344031780772
37.46835443037975,0.019642662728922997,0.3144721111985864,0.6658852260724896
38.481012658227854,0.017878406549278844,0.3005452421058724,0.6815763513448478
39.493670886075954,0.01634063495752992,0.2872156200884756,0.6964437449539936
40.50632911392405,0.014994823275751863,0.2744816858446554,0.7105234908795919
41.51898734177215,0.01381234182808846,0.26233625675579925,0.7238514014161114
42.53164556962025,0.012769365218399224,0.2507679144577257,0.7364627203238742
43.54430379746836,0.011845995225031243,0.23976210306123227,0.7483919017137356
44.55696202531646,0.011025552806490436,0.22930199973473683,0.7596724474587719
45.56962025316456,0.010294006671615343,0.21936920150370717,0.7703367918246766
46.582278481012665,0.009639509856792206,0.20994426733427107,0.7804162228089359
47.594936708860764,0.00905202382622654,0.20100714332955194,0.7899408328442207
48.607594936708864,0.008523013355070773,0.1925374940874326,0.7989394925574959
49.620253164556964,0.008045195577793717,0.1845149628228093,0.8074398415993961
50.63291139240506,0.007612335204177191,0.17691937114871228,0.8154682936471096
51.64556962025317,0.007219076223677817,0.16973087165408546,0.8230500521222357
52.65822784810127,0.0068608033676331275,0.16293006273366006,0.8302091338987059
53.67088607594937,0.006533527617411736,0.15649807325828227,0.836968399124305
54.683544303797476,0.006233786894368736,0.15041662929409522,0.843349583811535
55.696202531645575,0.00595857370802257,0.14466808650439983,0.8493733397875766
56.708860759493675,0.00570526242630281,0.13923546602940967,0.8550592715442865
57.721518987341774,0.005471558467317636,0.134102463142687,0.8604259783899944
58.734177215189874,0.005255447951850826,0.12925345781681938,0.8654910942313288
59.74683544303798,0.0050551609310961225,0.12467350941777171,0.8702713296511311
60.75949367088608,0.004869136700198863,0.12034835085122299,0.8747825124485771
61.77215189873418,0.004695996027905613,0.11626437564771018,0.8790396283243832
62.784810126582286,0.0045345173494562895,0.11240862251657467,0.883056860133968
63.797468354430386,0.004383615743276581,0.10876875812072782,0.8868476261359947
64.81012658227849,0.004242326187602558,0.10533305597070468,0.8904246178416918
65.82278481012659,0.0041097877900323895,0.10209037649899069,0.893799835710976
66.83544303797468,0.003985231567199863,0.09903014429084553,0.8969846241419536
67.84810126582279,0.0038679690021508084,0.0961423261570922,0.899989704840756
68.86075949367088,0.0037573824315692245,0.09341740867998755,0.9028252088884422
69.87341772151899,0.00365291588119437,0.09084637695766032,0.9055007071611443
70.8860759493671,0.00355407006413405,0.08842068925509873,0.9080252406807662
71.89873417721519,0.003460393691001184,0.08613225877766394,0.9104073475313338
72.9113924050633,0.00337147948337665,0.08397342995976825,0.912655090556854
73.9240506329114,0.0032869591973523076,0.0819369585916106,0.914776082211036
74.9367088607595,0.0032064986163357775,0.08001599225315069,0.9167775091305124
75.9493670886076,0.003129794688673304,0.07820405036000191,0.9186661549513236
76.96202531645571,0.00305657186312898,0.07649500569524613,0.9204484224416237
77.9746835443038,0.0029865792125153743,0.07488306648645558,0.9221303543010279
78.98734177215191,0.0029195882746816493,0.07336275896220018,0.923717652763117
80.0,0.002855390232981546,0.07192891119092892,0.9252156985760884
