rank,reward,equations,equations_with_constants
1,0.9262013401085546,B0*i*s ; B1 + B2*i,0.302264164805726*i*s ; 0.0596868042139709*i - 0.00285625997243444
2,0.9260768234949169,B0*i*s ; B1 + i - r,0.452556098910557*i*s ; i - r - 0.015575551927473
3,0.926054696216452,B0*i*s ; B1 + B2*r,0.237493379646301*i*s ; -1.43219823599268*r - 0.0337451951166372
4,0.9260516101892079,B0*i*s ; B1 - r,0.236562796736884*i*s ; -r - 0.0254399157841335
5,0.9260509238203556,B0*i*s ; B1 - 2*r,0.238123660154634*i*s ; -2*r - 0.0446863870559742
6,0.9260099364678528,B0*i*s ; B1*i,0.362744472349524*i*s ; 0.0858073290549943*i
7,0.9258167152050997,B0*i*s ; B1*r + i,0.685104300115098*i*s ; i - 0.434057441358083*r
8,0.9257375137524437,B0*i*s ; B1,0.194649126604698*i*s ; -0.0108862291729238
9,0.9255071079419953,B0*i*s ; B1 - sqrt(Abs(i)),0.00133282393990596*i*s ; -sqrt(Abs(i)) - 1.27181213458709
10,0.9254671339288175,B0*i*s ; sqrt(Abs(B1 - r)),-0.00156878254372536*i*s ; sqrt(Abs(r + 4.93381620765605))
11,0.9254579681287209,B0*i*s ; B1 + sqrt(Abs(r)),-0.00138008968566373*i*s ; sqrt(Abs(r)) + 1.19794173387645
12,0.9254268346892626,B0*i*s ; sqrt(Abs(B1 + i)),-0.00146413926251384*i*s ; sqrt(Abs(i - 6.66594181793279))
13,0.9254268346860326,B0*i*s ; sqrt(Abs(B1 - i)),-0.00146418610149043*i*s ; sqrt(Abs(i - 6.66608315117923))
14,0.9247393956631682,B0*i*s ; sqrt(Abs(i - r)),-0.0014248114105586*i*s ; sqrt(Abs(i - r))
15,0.9244762105764099,B0*i*s ; Abs(i)**(1/4),-0.0054172186206737*i*s ; Abs(i)**(1/4)
16,0.9241783395082273,B0*i*s ; sqrt(Abs(i - sqrt(Abs(i)))),-0.00195647410431615*i*s ; sqrt(Abs(i - sqrt(Abs(i))))
17,0.9239694925885467,B0*i*s ; B1*r**2,0.289088844376352*i*s ; 1.12349375109184*r**2
18,0.923969492577901,B0*i*s ; B1*sqrt(Abs(r)),0.289090001606833*i*s ; 15.1204731476864*sqrt(Abs(r))
19,0.9239694923933801,B0*i*s ; B1*r,0.289095295734141*i*s ; 0.123103331392842*r
20,0.923969491460203,B0*i*s ; 2*r,0.289105121011907*i*s ; 2*r
21,0.9239694897798937,B0*i*s ; i*r,0.289061684417926*i*s ; i*r
22,0.9239694891136145,B0*i*s ; -2*r,0.289058700503188*i*s ; -2*r
23,0.9239694872455697,B0*i*s ; sqrt(Abs(r)),0.289124926471431*i*s ; sqrt(Abs(r))
24,0.923969484642584,B0*i*s ; r + sqrt(Abs(r)),0.289043562968326*i*s ; r + sqrt(Abs(r))
25,0.9239694814711359,B0*i*s ; r,0.289141144906869*i*s ; r
26,0.9233312226860629,B0*i*s ; B1 - i - r,0.00130891134253201*i*s ; -i - r - 5.49269697437489
27,0.9210513655756405,B0*i*s ; sqrt(Abs(i)),-0.0029795266207092*i*s ; sqrt(Abs(i))
28,0.9204885379626893,-i*s**2 ; B0*r + i,-i*s**2 ; i + 0.605027476106322*r
29,0.9204276285714573,B0*i*s ; B1 - r + Abs(r)**(3/4),-0.387356603001085*i*s ; -r + Abs(r)**(3/4) - 0.0148287145149101
30,0.9175405561493811,B0*i*s ; i**2,0.36299138274956*i*s ; i**2
31,0.9171688378951234,B0*s*sqrt(Abs(i)) ; B1 + B2*r,0.0136864692157283*s*sqrt(Abs(i)) ; 0.390891713226298*r - 0.214498934101622
32,0.9169852277978364,B0*i*s ; B1 + B2*sqrt(Abs(i)),0.353207684458216*i*s ; 0.0568024088945305*sqrt(Abs(i)) - 0.00862130404912507
33,0.916864721863958,B0*i ; B1 - r,-0.0448648223274101*i ; 1.15288726791292 - r
34,0.9168012869876917,B0*i*s ; B1 + B2*sqrt(Abs(r)),0.235760302911692*i*s ; 0.753279894234548*sqrt(Abs(r)) - 0.124329620170629
35,0.9166892813637305,B0*i*s ; B1 - r + sqrt(Abs(r)),0.231121346148431*i*s ; -r + sqrt(Abs(r)) - 0.290941942538478
36,0.916578717777023,B0*i*sqrt(Abs(s)) ; B1 + B2*i,0.4373370216315*i*sqrt(Abs(s)) ; 0.271130347933921*i - 0.00330807208853303
37,0.9164758534770235,B0*i*s ; B2*sqrt(Abs(B1 + i)),0.194416335452993*i*s ; -0.00250325680482023*sqrt(Abs(i + 18.8963836175895))
38,0.9161769244657609,B0*i*s ; sqrt(Abs(B1 + 2*r)),-0.00127612238728013*i*s ; sqrt(Abs(2*r + 0.716946459360478))
39,0.9161733716293308,B0*i*s ; sqrt(Abs(B1 + i - r)),-0.00127576493857847*i*s ; sqrt(Abs(-i + r + 0.751226370340486))
40,0.9161733715945455,B0*i*s ; sqrt(Abs(B1 - i + r)),-0.00127571577197727*i*s ; sqrt(Abs(-i + r + 0.751423857399923))
41,0.9161698395050345,B0*i*s ; sqrt(Abs(B1 - 2*i)),-0.00127534442630593*i*s ; sqrt(Abs(2*i - 0.785917011870972))
42,0.9161263585475141,B0*s*sqrt(Abs(i)) ; B1*r + i,0.082811163277431*s*sqrt(Abs(i)) ; i + 0.999145577784001*r
43,0.9160688302066574,B0*i**2 ; B1 + B2*r,0.159115110203896*i**2 ; 0.149739109047553 - 0.117980955423705*r
44,0.9160508357334284,B0*i*sqrt(Abs(s)) ; B1 + B2*sqrt(Abs(i)),0.526422273054945*i*sqrt(Abs(s)) ; 0.175800088339012*sqrt(Abs(i)) - 0.0225040199406228
45,0.9160440014998567,B0*i*sqrt(Abs(s)) ; B1*i,0.538720819856335*i*sqrt(Abs(s)) ; 0.324164908560667*i
46,0.9158264769604482,B0*i*s ; B1*i + B1*r,0.310251903605811*i*s ; 0.023519703742137*i + 0.023519703742137*r
47,0.9158099299821207,B0*i*s ; sqrt(Abs(B1*r + i)),-0.0013002361855941*i*s ; sqrt(Abs(i - 1.25734262119502*r))
48,0.9156141379198446,B0*Abs(i)**(3/2) ; B1 + B2*r,0.145660834715687*Abs(i)**(3/2) ; 0.137916678382498 - 0.115683696122468*r
49,0.9148908211779474,B0*s*sqrt(Abs(i)) ; B1 - r,0.168061492944388*s*sqrt(Abs(i)) ; 0.0694917886685609 - r
50,0.9148616368219642,B0*s*sqrt(Abs(i)) ; B1*i,0.0735374638009392*s*sqrt(Abs(i)) ; -0.228891248222737*i
51,0.9148014035839355,B0*i*s ; B1 + i + sqrt(Abs(r)),-0.127582981198695*i*s ; i + sqrt(Abs(r)) - 0.192255580944108
52,0.9142146755257594,B0*s*sqrt(Abs(i)) ; B1 + r + sqrt(Abs(r)),0.0124389187172432*s*sqrt(Abs(i)) ; r + sqrt(Abs(r)) - 0.402763705367292
53,0.9139124395631789,B0*i*s ; B1*r - i,0.000839247749203189*i*s ; -i - 0.00082453682023017*r
54,0.9138876625071313,B0*i*s ; B1 + r,0.000803628552825493*i*s ; r - 0.0341324101120509
55,0.913805097857509,B0*i*s ; B1 - i,0.000797507534850211*i*s ; -i - 0.0179478256091192
56,0.9136346062515781,B0*i*s ; sqrt(Abs(B1 + i + r)),-0.00145380312472825*i*s ; sqrt(Abs(i + r - 26.413403662997))
57,0.9132741162483732,B0*i*s ; B1 - r - sqrt(Abs(i)),0.0631796579432386*i*s ; -r - sqrt(Abs(i)) + 0.126861889599513
58,0.9130339183679673,B0*i*s ; B1*i + r,0.000834562918521085*i*s ; -0.205845611871883*i + r
59,0.9129872736725568,B0*i*s ; B1 - i**2,-2.3369107102861*i*s ; 0.0448111953968138 - i**2
60,0.9117880665624877,B0*i*s ; B1 + 2*r,0.000841051325426393*i*s ; 2*r - 7.27324476891499e-6
61,0.9106206558119141,B0*i*s ; B1 - i + r,0.000682822917380214*i*s ; -i + r + 0.0141890606711362
62,0.9101215113794011,B0*s ; B1 + r,0.0431663942979098*s ; r + 0.124719229370648
63,0.9101215113733346,B0*s ; B1 - r,0.0431644140712412*s ; 0.198560294570818 - r
64,0.9101215113583767,B0*s ; B1*i,2.72189312580643*s ; 21.9487913905061*i
65,0.9101215113572378,B0*s ; B1*r,0.0431668820169321*s ; 0.00449311559920921*r
66,0.9101215113091896,B0*s ; B1 - i,0.0431675807847367*s ; 0.135117063335687 - i
67,0.9101215098590165,B0*s ; B1 + i,0.0431743247898472*s ; i + 0.00143381986559412
68,0.9101215098569255,B0*s ; Abs(r)**(1/4),0.0431566340530892*s ; Abs(r)**(1/4)
69,0.910121440080922,B0*s ; sqrt(2)*sqrt(Abs(r)),0.0432257329969248*s ; sqrt(2)*sqrt(Abs(r))
70,0.9101214397663681,B0*s ; i*r,0.0432258657596049*s ; i*r
71,0.9101214392070085,B0*s ; 2*r,0.0432261011288225*s ; 2*r
72,0.9101214384373485,B0*s ; sqrt(2)*sqrt(Abs(i)),0.0432264235041356*s ; sqrt(2)*sqrt(Abs(i))
73,0.9101214227377263,B0*s ; Abs(r)**(3/2),0.0432326628282503*s ; Abs(r)**(3/2)
74,0.9101214187205623,B0*s ; -r,0.0432341683882001*s ; -r
75,0.910121417455019,B0*s ; -2*i,0.0432346359070747*s ; -2*i
76,0.9101214170259206,B0*s ; r,0.0432347937099144*s ; r
77,0.9101214166161969,B0*s ; i,0.0432349440533451*s ; i
78,0.9101214143103187,B0*s ; -i - r,0.0432357841779353*s ; -i - r
79,0.9101214067621777,B0*s ; sqrt(Abs(r)),0.0430925403118265*s ; sqrt(Abs(r))
80,0.9101214061803825,B0*s ; r**2,0.0432386694044193*s ; r**2
81,0.9101214059034914,B0*s ; -2*r,0.0432387656715362*s ; -2*r
82,0.9101214017954439,B0*s ; Abs(i)**(1/4),0.0432401793617445*s ; Abs(i)**(1/4)
83,0.910121396617795,B0*s ; sqrt(Abs(i)),0.0432419239314738*s ; sqrt(Abs(i))
84,0.9101213926015207,B0*s ; -i + r,0.0432432502609734*s ; -i + r
85,0.910121387097737,B0*s ; -sqrt(Abs(r)),0.0432450319488533*s ; -sqrt(Abs(r))
86,0.9101213588489829,B0*s ; i + r,0.0432536120947417*s ; i + r
87,0.9097880277641819,B0*i*s ; B1 - 2*i,0.00066629080184702*i*s ; 0.0288520048559984 - 2*i
88,0.9095285295882101,B0*s*sqrt(Abs(i)) ; B1 - i,0.00924233088210293*s*sqrt(Abs(i)) ; 0.0294076613602731 - i
89,0.9091815351020089,B0 + B1*i ; B2*i + r,0.000358195072826328*i + 0.0374497327674978 ; 7.05987424432476e-8*i + r
90,0.9086343580127811,B0*s*sqrt(Abs(i)) ; B1 - r - sqrt(Abs(i)),0.0676418842931975*s*sqrt(Abs(i)) ; -r - sqrt(Abs(i)) + 0.220556237480378
91,0.908633859298344,B0 + B1*i ; -r + sqrt(Abs(B2 + r)),-0.208068243124159*i - 0.00978269861996413 ; -r + sqrt(Abs(r - 0.174178721151788))
92,0.9084481556817229,B0*i ; -r + sqrt(Abs(B1 + r)),-0.17666280656639*i ; -r + sqrt(Abs(r - 0.174164481803955))
93,0.9078524253265141,B0*s*sqrt(Abs(i)) ; B1 + B2*r - i,0.0136453866743612*s*sqrt(Abs(i)) ; -i - 0.61427463031938*r + 0.27683720182874
94,0.907779519954916,B0 + B1*i*s ; B2 + B3*r,0.255647993781881*i*s - 0.011624584077674 ; -2.19659375285696*r - 0.147361272728411
95,0.9077699275655721,B0 + B1*i*s ; B2 + B3*i - r,0.398609378110419*i*s - 0.0084703242863952 ; 0.666039544642502*i - r - 0.0545825801410351
96,0.9077648982228168,B0 + B1*i*s ; B2*i**2,0.268899995846101*i*s + 0.00218473790102896 ; 0.0782763374191733*i**2
97,0.9077635459915573,B0 + B1*i*s ; B2 + i - r,0.475248001737821*i*s - 0.00876029189097644 ; i - r - 0.0533095924667105
98,0.9076550973607024,B0*i*s ; B1 + B2*i - r,0.355277292439905*i*s ; 0.548966131752648*i - r - 0.018498932945443
99,0.907648616504665,B0*i*Abs(s)**(3/2) ; B1 + B2*i,0.225555829344525*i*Abs(s)**(3/2) ; -0.0644284790225453*i - 0.00315255263350837
100,0.9076484417957424,B0*i*s ; B1 + B2*r + i,0.437501897206006*i*s ; i - 1.0857199412163*r - 0.0175413777204668
101,0.9076374643520354,B0*i*s ; B1 + B2*r - i,0.00134957405970132*i*s ; -i - 0.865955657954093*r - 2.46787351633643
102,0.9076274947002818,B0 + B1*i*s ; B2 - i - 2*r,0.129124566976873*i*s - 0.00753217871103191 ; -i - 2*r - 0.128994353518597
103,0.907622443332272,B0*i*s ; B1 + B2*Abs(r)**(1/4),0.237381903319082*i*s ; 0.120134563657327*Abs(r)**(1/4) - 0.0470768074263687
104,0.9075833637310972,B0*i*s ; B1*i + B2*r,0.362203404089876*i*s ; 0.0849463482816389*i + 0.0015022661377102*r
105,0.9075806919460975,B0*i*s ; B1 + B2*i + r,0.00134842949655536*i*s ; 0.85825084087415*i + r - 2.48305849808055
106,0.9075732232601451,B0*s*Abs(i)**(1/4) ; B1 + r,0.0420176363477451*s*Abs(i)**(1/4) ; r - 0.000298576433652431
107,0.907557006436174,B0*i*Abs(s)**(3/2) ; B1 - i - r,0.0468663581392154*i*Abs(s)**(3/2) ; -i - r - 0.0612789925513572
108,0.9075408481643531,B0 + B1*i*s ; i - r,0.4496358029358*i*s + 0.00306535182864705 ; i - r
109,0.9075271964732716,B0*i*s ; B1 - i - 2*r,0.123928373584319*i*s ; -i - 2*r - 0.0647033941532038
110,0.907521460718486,B0*i*Abs(s)**(3/2) ; B1*i,0.274642254717968*i*Abs(s)**(3/2) ; -0.047406957000308*i
111,0.9074603392662806,B0*i*s**2 ; sqrt(Abs(B1 + r - sqrt(Abs(i)))),-0.0107877739081006*i*s**2 ; sqrt(Abs(-r + sqrt(Abs(i)) + 0.7024465213067))
112,0.9074371528068677,B0 + B1*i*s ; sqrt(Abs(r)),0.234954107606543*i*s + 0.00470904090184912 ; sqrt(Abs(r))
113,0.9074371527949916,B0 + B1*i*s ; r,0.234952760003265*i*s + 0.00470914779639693 ; r
114,0.9074371510716959,B0 + B1*i*s ; B2*i**2*r,0.23490196810737*i*s + 0.00471363843875626 ; 19.2080952475421*i**2*r
115,0.9074148344901054,B0*i*Abs(s)**(3/2) ; B1 + B2*sqrt(Abs(i)),0.199804024982881*i*Abs(s)**(3/2) ; 0.004741507909933 - 0.0617113340362812*sqrt(Abs(i))
116,0.9073375349520396,B0*i*Abs(s)**(3/2) ; B1 + i + r,-0.0587292982844843*i*Abs(s)**(3/2) ; i + r + 0.0761570052348503
117,0.9073132127900301,B0*i*s**2 ; B1*i,0.218328272916065*i*s**2 ; -0.140310749295602*i
118,0.9072228464586605,Abs(i)**(3/2)*Abs(s)**(3/2) ; B0 + B1*r + i,Abs(i)**(3/2)*Abs(s)**(3/2) ; i + 0.443412402365157*r + 0.0550967506027044
119,0.9071378762880458,i**2*s ; i + sqrt(Abs(B0 + i)),i**2*s ; i + sqrt(Abs(i + 0.137569265297957))
120,0.9071116423892639,B0*i*Abs(s)**(3/2) ; B1*sqrt(Abs(i)) - r,0.34746806078077*i*Abs(s)**(3/2) ; -r + 0.0393051702099055*sqrt(Abs(i))
121,0.9071004779196797,B0*i*Abs(s)**(3/2) ; B1 + B2*r,-0.00263466305063033*i*Abs(s)**(3/2) ; 0.146516915849944*r + 1.39973684607988
122,0.9070853548212231,B0*s*Abs(i)**(3/2) ; B1*sqrt(Abs(i)) - r,0.114866207678726*s*Abs(i)**(3/2) ; -r - 0.560798749277771*sqrt(Abs(i))
123,0.907035092788974,B0*i*Abs(s)**(3/2) ; B1 - 2*r,0.325691365053942*i*Abs(s)**(3/2) ; 0.00579811687338717 - 2*r
124,0.9070347946347105,B0*i*Abs(s)**(3/2) ; B1 - r,0.326070931454588*i*Abs(s)**(3/2) ; 0.00334622441657028 - r
125,0.906969616715871,B0*s*Abs(i)**(3/2) ; B1 - i - r,0.000131673158990589*s*Abs(i)**(3/2) ; -i - r - 6.7290547533065
126,0.906968394197304,B0*i ; B1*i,2.15904188914942*i ; 2.19896193367376*i
127,0.9069636242105581,B0*i*Abs(s)**(3/2) ; B1*r,0.314491305007611*i*Abs(s)**(3/2) ; 8.79506587594894*r
128,0.9069421061502222,B0*i*s ; B1 - r + Abs(r)**(1/4),0.194901644165863*i*s ; -r + Abs(r)**(1/4) - 0.536460003118291
129,0.9068746971110881,B0*s*Abs(i)**(3/2) ; B1 - 2*r,0.239062802930126*s*Abs(i)**(3/2) ; -2*r - 0.292041630499186
130,0.9068062384534034,B0*i + B1*s ; B2 - sqrt(Abs(i)),0.417142122988541*i + 3.09844786219729*s ; 1.07849834085916 - sqrt(Abs(i))
131,0.9068008144615998,B0*i*s**2 ; B1 + B2*r,-0.00409080964626625*i*s**2 ; 0.203848138488558*r + 0.700400167956278
132,0.9067818187492005,B0*i**2*s ; B1 + B2*r,1.28523566554106e-5*i**2*s ; 8.44782506584122 - 0.0209198990596823*r
133,0.9067368455307967,B0*i**2*s ; B1 + B2*i - r,1.28175127469465e-5*i**2*s ; -0.983374003810856*i - r + 8.37169108479641
134,0.906669169717656,B0*i**2*s ; B1 + B2*Abs(r)**(3/4),0.0857516768565191*i**2*s ; 0.277755747957844*Abs(r)**(3/4) - 0.216535535718076
135,0.9063955675836225,B0 + B1*i ; B2 + i**2,0.000333289029859186*i + 0.034420862821318 ; i**2 + 0.0394065550530134
136,0.9063693517650875,B0*i**2*s ; B1 - r,0.170685209244009*i**2*s ; -r - 0.342733633437668
137,0.906308515079044,B0*i**2*s ; B1 + Abs(i)**(1/4),1.28532178320312e-5*i**2*s ; Abs(i)**(1/4) + 5.18370763134038
138,0.9062970337560643,B0*i*s**2 ; B1 + B2*sqrt(Abs(i)),0.101526874452736*i*s**2 ; 0.0221893703962483 - 0.197167839617883*sqrt(Abs(i))
139,0.9062812422537079,B0*s*sqrt(Abs(i)) ; r,0.111553511459054*s*sqrt(Abs(i)) ; r
140,0.9062812382564858,B0*s*sqrt(Abs(i)) ; i*r,0.111424997045939*s*sqrt(Abs(i)) ; i*r
141,0.9062812289349238,B0*s*sqrt(Abs(i)) ; sqrt(Abs(r)),0.111417442439761*s*sqrt(Abs(i)) ; sqrt(Abs(r))
142,0.9062812287865861,B0*s*sqrt(Abs(i)) ; Abs(r)**(1/4),0.11141732848385*s*sqrt(Abs(i)) ; Abs(r)**(1/4)
143,0.906206323881124,B0*Abs(i)**(5/2) ; B1 + B2*r - i,0.000693396997386551*Abs(i)**(5/2) ; -i - 1.08651102803915*r + 0.995547060302234
144,0.906198825587682,i**2*Abs(s)**(3/2) ; B0 + B1*i,i**2*Abs(s)**(3/2) ; 0.16984420962921*i - 0.0287509078319958
145,0.9061225477202353,B0*i**2*s ; B1 - i - r,0.00109093074554497*i**2*s ; -i - r + 0.95093516757184
146,0.906067774018294,i**2*s ; B0 + B1*i - r,i**2*s ; 1.24289989536683*i - r - 0.263753767017784
147,0.9058330304763826,B0*i*s**2 ; B1 - i*r + r,0.312721971506016*i*s**2 ; -i*r + r - 2.97080725426812e-6
148,0.905582497972961,B0*i*s ; i*r + r**2,0.289109239447805*i*s ; i*r + r**2
149,0.9055824973928409,B0*i*s ; r**2*Abs(i)**(1/4),0.289112529878052*i*s ; r**2*Abs(i)**(1/4)
150,0.9054198531373472,B0*s*sqrt(Abs(i)) ; B1 + 2*r,0.00884022822593718*s*sqrt(Abs(i)) ; 2*r + 3.77835434933762e-6
151,0.9053578124134485,B0*i*s**2 ; sqrt(Abs(i)),-0.00385190330247628*i*s**2 ; sqrt(Abs(i))
152,0.9053317850466854,B0 + B1*i*s ; sqrt(Abs(i)),-0.00243822297593435*i*s + 0.0134495453066894 ; sqrt(Abs(i))
153,0.9051381229629535,B0 + i ; B1 + i,i + 0.015870319642745 ; i + 0.01644007865728
154,0.9050966660142175,B0*i*s ; sqrt(Abs(B1 + r**2)),-0.000875790184147793*i*s ; sqrt(Abs(r**2 - 0.00550004967449587))
155,0.904825951446813,B0*i - i**2 ; B1*i - i*r,-i**2 + 0.508367241673207*i ; -i*r + 0.321537489660524*i
156,0.9048076898330805,B0*i*s ; B1*i + 2*r,-0.361042769544933*i*s ; 4.34228377248796*i + 2*r
157,0.9047700644173728,i**2*s ; B0 + B1*i + r,i**2*s ; 3.36580180413533*i + r + 0.226411000105975
158,0.9047310823297863,B0*s*Abs(i)**(3/2) ; B1 - sqrt(Abs(r)),0.000120944759142219*s*Abs(i)**(3/2) ; 13.4705777958924 - sqrt(Abs(r))
159,0.9046017540784773,B0*sqrt(Abs(i)) ; B1 - r,0.0358506291445865*sqrt(Abs(i)) ; 1.04940091968623 - r
160,0.9045039047681368,B0 + B1*i ; sqrt(Abs(B2 + r)),0.000448057473590771*i + 0.0470848808126485 ; sqrt(Abs(r - 19.2542950222048))
161,0.9045038491392218,B0 + B1*i ; sqrt(Abs(B2 - r)),0.000448056015450532*i + 0.0470847547994188 ; sqrt(Abs(r - 19.254295081865))
162,0.9045033592361112,B0*i*s ; B1 + r + sqrt(Abs(r)),0.000767714930984139*i*s ; r + sqrt(Abs(r)) - 0.830365752602627
163,0.9044850632732968,Abs(i)**(3/2)*Abs(s)**(3/2) ; B0 + B1*r,Abs(i)**(3/2)*Abs(s)**(3/2) ; 0.0733832097948736*r + 0.0353747970348975
164,0.9043969527610677,B0*i*s**2 ; B1 - 2*r,0.395635101150416*i*s**2 ; 0.0223564416730331 - 2*r
165,0.9043542698371194,B0*i + B1*s ; B2*i + i*r,0.168607927148051*i + 0.00740738483200986*s ; i*r + 0.0153296506024098*i
166,0.9040383774742732,B0 + B1*i ; sqrt(Abs(B2 + i)),0.000472302122955536*i + 0.0491404674334004 ; sqrt(Abs(i + 27.244724832675))
167,0.9038236571432462,B0*i*s ; B1*i*r + i,1.13336806820312*i*s ; -1.43659111520932*i*r + i
168,0.9038077689594931,B0*i ; B1 + B2*sqrt(Abs(r)),-0.105145145542495*i ; 0.222527622690587 - 0.209612987839276*sqrt(Abs(r))
169,0.9035186286331539,B0*i*s ; B1 + i,-1.43766938048997*i*s ; i + 0.0771698682029007
170,0.9035136909545802,B0*i ; B1 + r - Abs(r)**(3/2),-0.115513222732589*i ; r - Abs(r)**(3/2) + 0.00171669376910509
171,0.9034980968140811,B0*Abs(i)**(1/4)*Abs(s)**(3/4) ; B1*i - 2*r,0.024829987654014*Abs(i)**(1/4)*Abs(s)**(3/4) ; -2.47048462881309*i - 2*r
172,0.9031546544709269,B0*i + i*s ; B1*r + i,i*s - 0.0956086565075234*i ; i - 0.191703894500766*r
173,0.9028698351941992,B0*i*s**2 ; B1*r,0.334635078558019*i*s**2 ; 0.188611153621898*r
174,0.9028698345944065,B0*i*s**2 ; B1*i*r**2,0.334625419569701*i*s**2 ; 0.0084290194373605*i*r**2
175,0.9028698197270449,B0*i*s**2 ; i*r,0.334759319778386*i*s**2 ; i*r
176,0.9028698137048509,B0*i*s**2 ; r,0.334527149588058*i*s**2 ; r
177,0.9028239536698808,B0*i*Abs(s)**(3/2) ; B1 + i + sqrt(Abs(r)),-0.14531199378583*i*Abs(s)**(3/2) ; i + sqrt(Abs(r)) - 0.192571271112827
178,0.9026783530254685,B0*i ; B1*i + i*r,0.296443820860157*i ; i*r + 0.0693890939343235*i
179,0.9025655687978441,B0*sqrt(Abs(s)) ; sqrt(Abs(B1 + r)),0.0328771066945703*sqrt(Abs(s)) ; sqrt(Abs(r + 0.000221848136577712))
180,0.9025651804864713,B0*sqrt(Abs(s)) ; sqrt(Abs(B1 + i)),0.0328770900637192*sqrt(Abs(s)) ; sqrt(Abs(i + 10.5167130230458))
181,0.9025626121748818,B0*sqrt(Abs(s)) ; Abs(i)**(1/4),0.0334385700184505*sqrt(Abs(s)) ; Abs(i)**(1/4)
182,0.9025625874278689,B0*sqrt(Abs(s)) ; B1 + r,0.0334385691801555*sqrt(Abs(s)) ; r + 0.000670257642240111
183,0.9025614340912304,B0*sqrt(Abs(s)) ; sqrt(Abs(i)),0.0328741682308896*sqrt(Abs(s)) ; sqrt(Abs(i))
184,0.9025610626639385,B0*sqrt(Abs(s)) ; sqrt(Abs(i + r)),0.0328724462687824*sqrt(Abs(s)) ; sqrt(Abs(i + r))
185,0.9025609262840866,B0*sqrt(Abs(s)) ; B1*r,0.0334172231184968*sqrt(Abs(s)) ; 0.000250693856980061*r
186,0.9025604514534676,B0*sqrt(Abs(s)) ; B1*sqrt(Abs(i)),0.0334172836945206*sqrt(Abs(s)) ; 30.7491916233778*sqrt(Abs(i))
187,0.902559143580975,B0*sqrt(Abs(s)) ; i + r,0.0328594932141282*sqrt(Abs(s)) ; i + r
188,0.9025589294675562,B0*sqrt(Abs(s)) ; -i + r,0.0334321399768025*sqrt(Abs(s)) ; -i + r
189,0.9025587161806273,B0*sqrt(Abs(s)) ; B1 + i,0.0334321931233621*sqrt(Abs(s)) ; i + 0.00975768313436352
190,0.9025585445606636,B0*sqrt(Abs(s)) ; sqrt(Abs(r)),0.0334335614874625*sqrt(Abs(s)) ; sqrt(Abs(r))
191,0.9025585432711265,B0*sqrt(Abs(s)) ; B1*sqrt(Abs(r)),0.0334322842796752*sqrt(Abs(s)) ; 0.000449290648040582*sqrt(Abs(r))
192,0.9025577020314854,B0*sqrt(Abs(s)) ; i,0.0334300622758197*sqrt(Abs(s)) ; i
193,0.9025568711690193,B0*sqrt(Abs(s)) ; Abs(r)**(1/4),0.033404801832318*sqrt(Abs(s)) ; Abs(r)**(1/4)
194,0.902539610760345,B0*sqrt(Abs(s)) ; 2**(1/4)*Abs(i)**(1/4),0.0333185438630305*sqrt(Abs(s)) ; 2**(1/4)*Abs(i)**(1/4)
195,0.9025355529617182,B0*sqrt(Abs(s)) ; r,0.0333761000752359*sqrt(Abs(s)) ; r
196,0.9025190929675044,B0 + B1*i**2 ; B2 - r,0.0560708199405503 - 0.272310829718039*i**2 ; 0.510862789728031 - r
197,0.9024359670061605,B0 + B1*i ; sqrt(Abs(B2 - sqrt(Abs(i)))),0.000417456700974393*i + 0.04146643039438 ; sqrt(sqrt(Abs(i)) + 0.254693755737284)
198,0.9022980063295143,B0 + B1*i ; B2 + B3*r + i,0.0164124123670012*i - 0.0151041733770334 ; i + 0.83468486137619*r - 0.9091027829281
199,0.9022969898474549,B0 + B1*i ; B2 + B3*i + r,0.0136977158768061*i - 0.0150465792410874 ; 1.16256877421957*i + r - 1.08542326686094
200,0.9022867121169009,B0 + B1*i ; B2 + B3*i - r,-0.0137059869496122*i - 0.01456099641657 ; -0.864669574767389*i - r + 1.05081359943724
201,0.9022734380311986,B0*sqrt(Abs(i)) ; B1*i + i*r,0.0850285685056009*sqrt(Abs(i)) ; i*r + 0.00510120596138841*i
202,0.9022309444234113,B0*i + B1*s ; B2 + B3*i,4.65106651084991*i + 3.02499736501778*s ; 2.73918304311323*i + 0.163158514461946
203,0.9018599519839198,B0*i*s ; B1 - i*r + r,0.0973719049585548*i*s ; -i*r + r - 0.000227993465132205
204,0.9015428264914125,B0*i*s ; sqrt(Abs(i**2 - i)),-0.000685851673761962*i*s ; sqrt(Abs(i**2 - i))
205,0.9014870255734213,B1*sqrt(Abs(B0 + i)) ; B2 + B3*sqrt(Abs(r)),0.100025215740989*sqrt(Abs(i + 0.0693839809673478)) ; 0.108599613925253 - 0.0990916869001649*sqrt(Abs(r))
206,0.9013930928419052,B0 + B1*i ; B2 - i - r,0.0436354366409839 - 0.000435455562175219*i ; -i - r - 1.72752858348089
207,0.9012479702184134,B0*i ; B1 + B2*r + i,0.0138308028757255*i ; i + 0.852680440832879*r - 0.791656756716884
208,0.9011899905577664,i*Abs(B0 + s)**(1/4) ; B1 + i,i*Abs(s + 0.535873729051111)**(1/4) ; i - 0.000466453861927007
