rank,reward,equations,equations_with_constants
44,0.9414569998807306,B0*i*s ; B1*Abs(i)**(5/4),0.364115695642494*i*s ; 0.109315422168025*Abs(i)**(5/4)
45,0.9411232753555154,B0*i*sqrt(Abs(s)) ; B1 + i**2,0.392035477174016*i*sqrt(Abs(s)) ; i**2 + 0.00207433989704639
46,0.9401895101542386,B0*i**2 ; B1 + B2*r,0.181628414818546*i**2 ; 0.163909688755786 - 0.130533498125587*r
47,0.9398274554460665,B0*i*s ; B1 - r - sqrt(Abs(r)),0.127041270169908*i*s ; -r - sqrt(Abs(r)) + 0.17687423004375
48,0.9396953398680346,B0*i*s ; sqrt(Abs(B1*r + B2)),-0.00162072206652963*i*s ; sqrt(Abs(1.10234432677462*r + 9.26116456565035))
49,0.9396426176154281,B0*i*s ; B1 + B2*sqrt(Abs(i)),-0.00164224595911276*i*s ; 0.814409358871004*sqrt(Abs(i)) + 2.0665963785676
50,0.9391574789957975,B0*i*s ; sqrt(Abs(B1 - i + r)),-0.00140877055357856*i*s ; sqrt(Abs(-i + r + 3.5211770936471))
51,0.9391574789768122,B0*i*s ; sqrt(Abs(B1 + i - r)),-0.00140872446991851*i*s ; sqrt(Abs(-i + r + 3.52154835321728))
52,0.9391511794858595,B0*i ; B1 + B2*r,-0.130421452049733*i ; 0.139355730319887 - 0.126290287679887*r
53,0.9390994205985326,B0*i*s ; B1 - i,0.000938945208507667*i*s ; -i - 0.0214631184554763
54,0.9388590806951288,B0*i*s ; B1*i*sqrt(Abs(r)),0.313689233983519*i*s ; 0.00853893888349521*i*sqrt(Abs(r))
55,0.93885908042428,B0*i*s ; Abs(i)**(1/4)*sqrt(Abs(r)),0.313700351204211*i*s ; Abs(i)**(1/4)*sqrt(Abs(r))
56,0.9388590799212376,B0*i*s ; B1*r*sqrt(Abs(i)),0.313706305110241*i*s ; 2.29133073332883*r*sqrt(Abs(i))
57,0.9387739514211453,B0*i*s ; B1 + r,0.000893812357186453*i*s ; r - 0.0748460458765863
58,0.9387476881819193,B0*i*s ; B1*r - i,0.000927723444545612*i*s ; -i + 0.128911477722658*r
59,0.9378907523958862,B0*i*s ; B1*i + r,0.000917854487557*i*s ; -0.312901876549532*i + r
60,0.9370718574609003,B0 + B1*sqrt(Abs(i)) ; B2 + B3*sqrt(Abs(r)),0.109251212160236 - 0.145203366521017*sqrt(Abs(i)) ; 2.04015627105941 - 3.02384739683097*sqrt(Abs(r))
61,0.936702542776571,B0 + B1*i ; B2*r + i,0.869528758594236*i + 0.00947924991658322 ; i + 0.0112746041191889*r
62,0.9366898394299721,B0*i*s ; B1 - i**2,-2.39065779406624*i*s ; 0.0498885842528811 - i**2
63,0.9363994347602997,B0*i*s ; Abs(i)**(5/8),-0.00228758615427754*i*s ; Abs(i)**(5/8)
64,0.9363296989945734,B0*Abs(s)**(3/4) ; B1 - r,0.0488052708718275*Abs(s)**(3/4) ; 0.0199742802149813 - r
65,0.9363296939682536,B0*Abs(s)**(3/4) ; 2*r,0.0488185953799503*Abs(s)**(3/4) ; 2*r
66,0.9362112542584278,B0 + B1*sqrt(Abs(i)) ; B2 + B3*r,0.107016053433926 - 0.143106054992024*sqrt(Abs(i)) ; 1.12331237983926 - 2.39687024007052*r
67,0.9358283585862999,B0*i*s ; B1 + 2*r,-0.000799062650375081*i*s ; 2*r + 0.00198235029091824
68,0.9355918844149166,B0*i ; B1 - sqrt(Abs(r)),-0.055152348034947*i ; 1.09401578474119 - sqrt(Abs(r))
69,0.9330431997767021,B0*i*s ; -i + sqrt(Abs(i)),-0.00072408026432681*i*s ; -i + sqrt(Abs(i))
70,0.9329483170808436,B0*i*s ; -i + r,0.000721467863486358*i*s ; -i + r
71,0.9325735449994487,B0 + B1*i ; B2*i + r,0.000394579547088842*i + 0.0410772090108756 ; 5.263872772439e-7*i + r
72,0.9325269063286871,B0 + B1*i ; B2 + r,0.000397973901267627*i + 0.0415961278273393 ; r + 5.54526633668098e-8
73,0.9323429326602136,B0*s ; B1*i,0.0477148596749473*s ; 55.3263008748531*i
74,0.9323429326600683,B0*s ; B1 + i,0.0477150879042359*s ; i + 56.9857578658089
75,0.9323429326444093,B0*s ; B1 - r,0.0477140185688165*s ; 0.000423596850753143 - r
76,0.9323429326091026,B0*s ; B1 + r,0.0477132761755512*s ; r + 0.0628132685107179
77,0.9323429325585318,B0*s ; B1 - i,0.0477173240643052*s ; 0.0426818025031913 - i
78,0.9323429324998838,B0*s ; B1*Abs(r)**(3/4),0.0477119839798458*s ; 0.267198594753625*Abs(r)**(3/4)
79,0.9323429319356612,B0*s ; B1*r,0.0477086403865811*s ; 0.0048536993862868*r
80,0.9323429271951023,B0*s ; Abs(r)**(7/4),0.0476976127891815*s ; Abs(r)**(7/4)
81,0.9323428911628665,B0*s ; 2*r,0.0476671713233048*s ; 2*r
82,0.9323428907549535,B0*s ; sqrt(Abs(r)),0.0476669370814392*s ; sqrt(Abs(r))
83,0.9323428896971964,B0*s ; 0,0.0476663349298266*s ; 0
84,0.9323428868886617,B0*s ; i**2,2.71891978871117*s ; i**2
85,0.9323428857845177,B0*s ; r,0.0476641695948599*s ; r
86,0.9323428853845905,B0*s ; -r**2,0.0476639534501878*s ; -r**2
87,0.9323428847042924,B0*s ; Abs(r)**(3/4),0.0476635878667689*s ; Abs(r)**(3/4)
88,0.9323428846549769,B0*s ; i + r,0.0476635614664164*s ; i + r
89,0.9323428846549769,B0*s ; i,0.0476635614664164*s ; i
90,0.9323428846549769,B0*s ; sqrt(Abs(i)),0.0476635614664164*s ; sqrt(Abs(i))
91,0.9323428846549769,B0*s ; Abs(r)**(1/4),0.0476635614664164*s ; Abs(r)**(1/4)
92,0.9323428846549769,B0*s ; i*r,0.0476635614664164*s ; i*r
93,0.9323428846549769,B0*s ; r**2,0.0476635614664164*s ; r**2
94,0.9323428846549769,B0*s ; -i + r,0.0476635614664164*s ; -i + r
95,0.9323428846549769,B0*s ; 2*i,0.0476635614664164*s ; 2*i
96,0.9323428846549769,B0*s ; Abs(i)**(1/4),0.0476635614664164*s ; Abs(i)**(1/4)
97,0.9323428846549769,B0*s ; -sqrt(Abs(i)),0.0476635614664164*s ; -sqrt(Abs(i))
98,0.9323428846549769,B0*s ; Abs(r)**(3/2),0.0476635614664164*s ; Abs(r)**(3/2)
99,0.9323428846549769,B0*s ; -i,0.0476635614664164*s ; -i
100,0.932065347899827,B0*i*s ; B1*i + B2*r,0.400013950610327*i*s ; 0.100009491099441*i - 3.58186528506815e-7*r
101,0.9319688445547782,B0*i*s ; B1 + B2*i**2,0.335710637128243*i*s ; 0.193064768293498*i**2 + 0.000352876021943571
102,0.9319163390957609,B0 + B1*i*s ; B2*r + i,0.788702328320884*i*s - 0.000849120659130524 ; i - 0.376243504251457*r
103,0.931895747354077,B0*i*s ; B1 + B2*r + i,0.760903826156159*i*s ; i - 0.399582376396676*r + 0.000909464202178607
104,0.9318715060568709,B0*i*Abs(s)**(3/2) ; B1*i + B2*r,0.297997056213184*i*Abs(s)**(3/2) ; -0.0653825561514706*i - 0.104447633025616*r
105,0.9318540040621863,B0*i*s ; B1*i**2 - r,0.349621568321102*i*s ; 1.0092130142402*i**2 - r
106,0.9317552323836599,B0*i*Abs(s)**(3/2) ; B1 + B2*r**2,0.377194803461981*i*Abs(s)**(3/2) ; 0.00259403203339078 - 8.31600393228974*r**2
107,0.9317482949858233,B0*i*Abs(s)**(3/2) ; B1 + B2*r,0.376070474280906*i*Abs(s)**(3/2) ; 0.00311489742020426 - 0.176854764308722*r
108,0.9317048580186178,B0*i*s ; B1 + B2*i - r,0.701667580104383*i*s ; 1.85891343329989*i - r - 0.00981658089409179
109,0.9315497875435851,B0*i*s**2 ; B1*i,0.24896441793176*i*s**2 ; -0.142167398777337*i
110,0.9315476685873486,B0 + B1*i*s ; B2 + sqrt(Abs(r)),0.276875655723785*i*s - 0.0139779507727686 ; sqrt(Abs(r)) - 0.279570759655878
111,0.9315113769825556,B0 + B1*i ; B2 - sqrt(Abs(r)),0.0466081759715967 - 0.000452599841524279*i ; 0.189927475706979 - sqrt(Abs(r))
112,0.9315011702274423,B0*i*s**2 ; -i + sqrt(Abs(i))*sqrt(Abs(r)),0.150601544807175*i*s**2 ; -i + sqrt(Abs(i))*sqrt(Abs(r))
113,0.9314456420866576,B0*i*Abs(s)**(3/2) ; r,0.343538407738009*i*Abs(s)**(3/2) ; r
114,0.9313971458301479,B0 + B1*i ; B2 + sqrt(Abs(r)),0.000450042330050625*i + 0.0467732381422207 ; sqrt(Abs(r)) - 0.18992747370265
115,0.9313064954017543,B0*i*s ; B1 + B2*i*r,0.253054989593946*i*s ; -0.675154788318613*i*r - 0.00817197324426892
116,0.9311894772720701,B0*i*s ; B1*i - i*r,0.170489989935599*i*s ; -i*r - 0.295875844124733*i
117,0.9311507066272784,B0 + B1*i*s ; r,0.256765525156105*i*s + 0.00512976483873637 ; r
118,0.9311507066197086,B0 + B1*i*s ; B2*r,0.256771703377717*i*s + 0.00512908782318113 ; 24.26145766668*r
119,0.93115070658897,B0 + B1*i*s ; B2*sqrt(Abs(r)),0.256758826742868*i*s + 0.00513055531635236 ; 0.0654526082877616*sqrt(Abs(r))
120,0.9311235606183613,B0*i*s ; B1 - i - 2*r,0.134143003380802*i*s ; -i - 2*r - 0.0710472007571034
121,0.9308566473673142,B0*i*s**2 ; B1 + B2*sqrt(Abs(i)),0.189590453546429*i*s**2 ; 0.0182036893131386 - 0.143453532094294*sqrt(Abs(i))
122,0.9308508737148984,B0*s*Abs(i)**(3/2) ; B1 + B2*sqrt(Abs(i)),0.585553959591373*s*Abs(i)**(3/2) ; 0.158226101819227*sqrt(Abs(i)) - 0.0554726016419936
123,0.9308272370566849,B0 + B1*i*s ; B2 - i*r + r,0.22897739680029*i*s + 0.00796974685396538 ; -i*r + r + 9.51602246674656e-8
124,0.9305675278857838,B0*i*s ; B1*i - i**2,0.64770578676383*i*s ; -i**2 + 0.412278601780854*i
125,0.9305584684017868,B0*i*s ; B1 + B2*i + r,-0.528556812624366*i*s ; 2.81347464983102*i + r + 0.0566381638603072
126,0.9304534448561192,B0*i + i**2 ; i + r - Abs(r)**(3/2),i**2 - 0.824165564986331*i ; i + r - Abs(r)**(3/2)
127,0.930345492020676,B0*i*s ; B1 + B2*r - i,0.00161801878337451*i*s ; -i - 0.914720018353019*r - 3.50344346870382
128,0.9303307112667011,B0 + B1*i*s ; B2 - sqrt(Abs(i)),0.00157128738581802*i*s + 0.00402693160197277 ; -sqrt(Abs(i)) - 1.3323636795981
129,0.9302911743442529,B0 + B1*i*s ; B2 - Abs(r)**(1/4),0.248184744835855*i*s + 0.015393889125278 ; 0.480102427395969 - Abs(r)**(1/4)
130,0.9302856405110916,B0*i*s ; B1 + 2*i + r,-0.299884801935029*i*s ; 2*i + r + 0.0670549336280877
131,0.9302709598835759,B0*i*s ; B1 - r + Abs(r)**(1/4),0.20923940057848*i*s ; -r + Abs(r)**(1/4) - 0.532864349744784
132,0.9302421002088747,B0*i**2*s ; B1 + B2*i,0.33375810667981*i**2*s ; 0.186768307568982*i - 0.0762031629406441
133,0.9301883646079824,B0*i*s**2 ; B1 + B2*i,0.00856110437144196*i*s**2 ; -0.198119095954416*i - 0.486842456616861
134,0.9301260443021127,B0*i*s ; Abs(B1 + B2*r)**(1/4),-0.00163220510384436*i*s ; Abs(60.289005120788*r + 3.0318168976664)**(1/4)
135,0.9300340993010331,B0*i*s ; B1*i - 2*r,0.426162671451502*i*s ; 0.830628302973522*i - 2*r
136,0.9299200310607035,B0*s*sqrt(Abs(i)) ; r,0.122418723062395*s*sqrt(Abs(i)) ; r
137,0.9299140387797654,B0*i**2*s ; B1 + B2*i + r,1.59642267991064e-5*i**2*s ; 1.07910513050482*i + r + 11.0653061966826
138,0.9298802321846337,B0*s*Abs(i)**(3/2) ; B1 + i**2,0.953322479496681*s*Abs(i)**(3/2) ; i**2 - 0.00483926583209442
139,0.9298452169652707,B0*i**2*s ; B1 + B2*i - r,1.58826141604572e-5*i**2*s ; -0.933560161826664*i - r + 10.7687950232648
140,0.92972598338848,B0*i*s ; B1*sqrt(Abs(r)) - i,0.000932013473942666*i*s ; -i - 0.0932038096220434*sqrt(Abs(r))
141,0.9296779932854058,B0*i**2*s ; B1 + i - r,0.745661073920618*i**2*s ; i - r - 0.306707243167083
142,0.9296337790395508,B0 + B1*i*s ; sqrt(2)*sqrt(Abs(i)),-0.00163409146244106*i*s + 0.012302880083866 ; sqrt(2)*sqrt(Abs(i))
143,0.9295906803670996,B0*i**2*s ; B1*sqrt(Abs(r)) + i,0.973468077246691*i**2*s ; i + 0.481036937637857*sqrt(Abs(r))
144,0.9295879517222845,B0*i*s ; B1 + i*r - r,0.31176094145848*i*s ; i*r - r - 0.000638211363032664
145,0.9295146388885857,B0 + B1*i*s ; B2 + i + r,-0.0167217720633637*i*s - 0.00271758873620032 ; i + r + 0.50013859543148
146,0.9294704898973065,B0*i*s ; B1*Abs(i)**(1/4)*Abs(r)**(3/4),0.313689995287105*i*s ; 14.3124277300689*Abs(i)**(1/4)*Abs(r)**(3/4)
147,0.9294704898446362,B0*i*s ; B1*r*Abs(i)**(1/4),0.31369544470061*i*s ; 0.0207221668254533*r*Abs(i)**(1/4)
148,0.9294704898271606,B0*i*s ; B1*r + Abs(r)**(3/2),0.313696014771279*i*s ; 8.57964046282402*r + Abs(r)**(3/2)
149,0.9294704897698736,B0*i*s ; Abs(i)**(1/4)*Abs(r)**(1/4),0.313697525835427*i*s ; Abs(i)**(1/4)*Abs(r)**(1/4)
150,0.9294704891293007,B0*i*s ; B1*sqrt(Abs(i))*sqrt(Abs(r)),0.31370623526031*i*s ; 0.00634292819686594*sqrt(Abs(i))*sqrt(Abs(r))
151,0.929419965234091,B0*i*s ; B1*i + i*r,0.310786763220288*i*s ; i*r + 4.35580732224329e-9*i
152,0.929410398372574,B0*i**3 ; B1 + B2*i + r,0.000432824739076476*i**3 ; 1.15342640140548*i + r - 1.13281785438457
153,0.9293989929915959,B0*i*s**2 ; sqrt(Abs(B1 + i)),-0.00544805644515189*i*s**2 ; sqrt(Abs(i - 0.0153980132995438))
154,0.9293374367234156,B0*i*s ; sqrt(Abs(B1 + i*r)),-0.000893408722999207*i*s ; sqrt(Abs(i*r - 0.0256151428326075))
155,0.9292345472107234,B0 + B1*i ; sqrt(Abs(B2 + r)),0.000470245357862036*i + 0.0487794202817094 ; sqrt(Abs(r - 11.0180620408668))
156,0.9291231334346324,B0*i ; B1*i,2.20680829741475*i ; 2.25130547068795*i
157,0.9287241408710297,-i*s**3 ; B0 + B1*i + r,-i*s**3 ; 1.83296193267317*i + r - 0.00448142126875768
158,0.9286397353250534,B0*i ; 2*i,1.95945318376324*i ; 2*i
159,0.9284322808508546,B0*i*s ; Abs(B1 + i)**(1/8),-0.00152088320216549*i*s ; Abs(i - 1552552.77995469)**(1/8)
160,0.928398104654229,B0*i*sqrt(Abs(s)) ; B1*sqrt(Abs(r)) + i,1.04930596259337*i*sqrt(Abs(s)) ; i - 0.0196109707574872*sqrt(Abs(r))
161,0.92832807989494,B0*i**2 ; B1*i + B2*r,3.92278521733514*i**2 ; 2.77332296708696*i - 0.0824366942930896*r
162,0.9281999330036482,B0 + B1*i*s ; B2 + Abs(r)**(1/4),0.00161190604035552*i*s - 0.0098628238315738 ; Abs(r)**(1/4) - 8.45220446629084
163,0.9281635056470992,B0*i - i*s ; B1*i + B1*sqrt(Abs(r)),-i*s + 0.136533176754028*i ; 0.138691254817958*i + 0.138691254817958*sqrt(Abs(r))
164,0.9272745764329553,B0*i ; B1 + B2*sqrt(Abs(r)),-0.116487949703044*i ; 0.244045620333474 - 0.230564671860447*sqrt(Abs(r))
165,0.9272106842111963,i*s ; B0*i,i*s ; 0.699077025894308*i
166,0.9271329950207635,B0*i*s**2 ; B1*Abs(r)**(5/2),0.3666237987625*i*s**2 ; 87.542821687245*Abs(r)**(5/2)
167,0.9271329950207297,B0*i*s**2 ; B1*r,0.366624052519862*i*s**2 ; 0.000548597352294468*r
168,0.9271329950207133,B0*i*s**2 ; B1*Abs(i)**(1/4)*Abs(r)**(3/4),0.366624085780184*i*s**2 ; 2.67864467280641*Abs(i)**(1/4)*Abs(r)**(3/4)
169,0.9271329950199946,B0*i*s**2 ; B1*sqrt(Abs(r)),0.366623079534614*i*s**2 ; 80.5505395081913*sqrt(Abs(r))
170,0.9271329934614746,B0*i*s**2 ; r,0.366659397535281*i*s**2 ; r
171,0.927132993062908,B0*i*s**2 ; sqrt(Abs(r - sqrt(Abs(r)))),0.366584066642451*i*s**2 ; sqrt(Abs(r - sqrt(Abs(r))))
172,0.9271329880846465,B0*i*s**2 ; sqrt(Abs(r)),0.36654895288266*i*s**2 ; sqrt(Abs(r))
173,0.9269694566892158,B0 + B1*sqrt(Abs(i)) ; B2 + B3*i - r,0.110851220939456 - 0.240766547767941*sqrt(Abs(i)) ; 1.55270060229497*i - r + 0.48619315929512
174,0.9267094138822245,B0 + B1*Abs(i)**(3/2) ; B2 - sqrt(Abs(r)),0.0649326756327069 - 0.21587153759046*Abs(i)**(3/2) ; 0.703225180236365 - sqrt(Abs(r))
175,0.9266468277181357,B0*i*s ; B1 + i,-1.42690393435291*i*s ; i + 0.085742086124608
176,0.9266275926026695,B0 + B1*i ; B2 + sqrt(Abs(i)) - sqrt(Abs(r)),0.0109995048393127 - 0.0321294700969624*i ; sqrt(Abs(i)) - sqrt(Abs(r)) + 0.251147996439479
177,0.9265144624163183,B0*i*sqrt(Abs(s)) ; B1*r + i,1.15096301514961*i*sqrt(Abs(s)) ; i - 0.0179455124341439*r
178,0.9261876742772318,B0 + B1*i ; B2 + B3*r + i,0.813565824728484*i - 0.0319502831945592 ; i + 0.0203666147415759*r - 0.0569704247084745
179,0.9261712507867172,B0*i + B1*s ; B2 + B3*r + i,0.741942460085892*i - 0.030960236143001*s ; i + 0.061453044239248*r - 0.0594047286678497
180,0.9257029762621563,B0*i + B1*s ; B2 + B3*i - r,-0.0192600322966903*i - 0.0154815985946478*s ; -0.835116367714918*i - r + 0.92291734167676
181,0.9256719952172546,B0*i*s ; B1*i + i**2,0.268360556003533*i*s ; i**2 - 0.19913209433864*i
182,0.9253544094966606,B0 + B1*i ; B2*Abs(i)**(1/4),0.000459518063885423*i + 0.0462704158752242 ; 1.20720925699612*Abs(i)**(1/4)
183,0.9251714355836073,B0*i + B1*s ; B2 + 2*i,5.01122480436892*i + 4.11939232551097*s ; 2*i + 0.0437567592082399
184,0.925035036281264,B0 + B1*i ; B2 + sqrt(Abs(i)),0.000431979275350712*i + 0.0460576942247383 ; sqrt(Abs(i)) - 0.0750688602508355
185,0.9248445566989786,B0 + B1*i ; B2 + Abs(i)**(1/4),0.000460416120370094*i + 0.0461197576291526 ; Abs(i)**(1/4) + 0.34526550104978
186,0.9248004114109959,i*s ; B0 + i,i*s ; i - 0.0112921028603361
187,0.9247659061676842,B0*i + i**2 ; B1 + B2*i,i**2 - 3.00398917859467*i ; 0.021588554812283 - 0.194481343688731*i
188,0.9247605967072866,B0 + B1*i ; B2 - Abs(r)**(1/4),0.046046096895473 - 0.000459853998820323*i ; -Abs(r)**(1/4) - 0.285731406136317
189,0.9247409402966251,B0 + B1*i ; B2 - Abs(i)**(1/4),0.0461349585906408 - 0.00046064745304549*i ; -Abs(i)**(1/4) - 0.268681571502324
190,0.9246785739665827,B0*i ; B1 + B2*r + i,0.0173775609011645*i ; i + 0.83110597522271*r - 0.774114755708827
191,0.924653295074048,B0 + B1*i ; -sqrt(3)*sqrt(Abs(i)) + sqrt(Abs(r)),0.0476526741391928 - 0.000451423336336331*i ; -sqrt(3)*sqrt(Abs(i)) + sqrt(Abs(r))
192,0.9242187278576043,B0 + B1*i*s ; B2 - i,0.000919302632319009*i*s + 0.015784431465684 ; 0.00892296221880611 - i
193,0.9241837674530377,B0 + B1*i ; Abs(B2 + r)**(1/4),0.000460197315731666*i + 0.0456706464216122 ; Abs(r + 6.80715858293271)**(1/4)
194,0.9239929994516728,B0*s + i*s ; B1 + B2*sqrt(Abs(r)),i*s + 2.15176650528196*s ; 0.0381422072956239*sqrt(Abs(r)) + 0.0172224445385469
195,0.9239695506572512,B0 + B1*i ; B2 - sqrt(Abs(i)),0.045672157646088 - 0.000420582848484992*i ; 0.180750236344499 - sqrt(Abs(i))
196,0.9238442751472502,B0 + B1*i ; B2 + i + r,0.000475517630652283*i + 0.0476625676278345 ; i + r + 2.01016032805559
197,0.9237936947018415,B0*i ; B1 - r**2 + r,-0.102396991077414*i ; -r**2 + r + 0.00145562962500244
198,0.9237431824056604,B0*i*s ; B1 + i*r + r,-0.106204213051838*i*s ; i*r + r + 0.00131867604218461
199,0.9237305214140171,B0*i*s ; i + sqrt(Abs(i - r)),-0.0357450813448788*i*s ; i + sqrt(Abs(i - r))
200,0.923563982516533,B0 + B1*sqrt(Abs(i)) ; B2 + Abs(B3 + r)**(1/4),0.0947027880012679 - 0.128985630130344*sqrt(Abs(i)) ; Abs(r - 0.479854323651122)**(1/4) - 0.411402674179575
201,0.9233628757182849,i*sqrt(Abs(B0 + i)) ; B1*i + i*r,i*sqrt(Abs(i + 0.14191108961448)) ; i*r + 0.219773741951522*i
202,0.9232904383880443,B0 + B1*i ; B2 - r,-0.0529153711871395*i - 0.0431157453406995 ; 1.93922279289392 - r
203,0.9231560206253214,B0 + B1*i ; B2 + i - r,-0.109466915710963*i - 0.153699253842884 ; i - r + 3.92791594889559
204,0.9230195033337791,B0*s ; sqrt(Abs(B1 - i)),0.0477149539313247*s ; sqrt(Abs(i - 26.2507864427317))
205,0.9230195033332143,B0*s ; sqrt(Abs(B1 + r)),0.047715133497308*s ; sqrt(Abs(r + 0.000119540326575031))
206,0.9230195033298971,B0*s ; sqrt(Abs(B1 + i)),2.7188863119384*s ; sqrt(Abs(i + 0.000213456890567624))
207,0.9230195033249675,B0*s ; B1 - sqrt(Abs(i)),0.0477156562218529*s ; 2.3027922802676 - sqrt(Abs(i))
208,0.9230195033121575,B0*s ; B1 + sqrt(Abs(r)),0.0477138598256004*s ; sqrt(Abs(r)) + 47.0592033064552
209,0.9230195033073797,B0*s ; B1 - sqrt(Abs(r)),0.0477161678088157*s ; 61.1951515124357 - sqrt(Abs(r))
210,0.9230195032858874,B0*s ; sqrt(Abs(B1 - r)),2.71888554046238*s ; sqrt(Abs(r - 0.0010287861522972))
211,0.9230195032611845,B0*s ; B1 - sqrt(2)*sqrt(Abs(r)),0.0477169653380749*s ; -sqrt(2)*sqrt(Abs(r)) + 0.439442695021936
