node_hash,best_reward_seen,average_reward,variance_rewards,visit_count,L_bound,U_bound,lower_confidence_interval,upper_confidence_interval,is_terminal,is_invalid_constant,num_children,num_parents
"('INTERNAL', ('M0*M1', 'M0'))",0.9387739514211453,0.6574766086898687,0.12067297293440556,179,6.392817652160629,9.820001979666072,0.585174314375817,0.7230385434008391,False,False,14,1
"('INTERNAL', ('B0*M0', 'M0'))",0.9483425056350755,0.8739888693241691,0.008869207059094872,101,6.21971912550485,9.869679201429005,0.7950704392062644,0.9249337300299447,False,False,14,5
"('INTERNAL', ('B0*s', 'M0'))",0.9323429326600683,0.9075829229786452,0.0010337172840783565,23,4.243341836274524,9.884975598303097,0.7230582454309975,0.9710398223108018,False,False,7,5
"('INTERNAL', ('M0*s', 'M0'))",0.9323428846549769,0.7088706746286534,0.08289142855329643,21,4.53528986281632,9.867577083924658,0.4923938868693005,0.8576581630249982,False,False,14,1
"('INTERNAL', ('B0*M0', 'M0 + M1'))",0.9323429326091026,0.8990738524176846,0.0009246305634512784,20,5.71831289532224,9.888248847074728,0.6950751098193833,0.9691083267818087,False,False,14,2
"('INTERNAL', ('M0*M1*M2', 'M0'))",0.914485969349028,0.8065153532452823,0.043376689209511855,20,6.21971912550485,9.88153327760547,0.5879967275437615,0.9216139975642401,False,False,14,2
"('INTERNAL', ('M0*M1', 'r'))",0.9323428857845177,0.7971323180114466,0.057412595158782796,17,5.098666876147888,9.872903461642752,0.5573921723287766,0.9216584927270873,False,False,7,1
"('INTERNAL', ('B0*M0', 'r'))",0.9323428857845177,0.9003845353534776,0.000755573620817619,17,4.915519426222001,9.885834685514107,0.6746993925480873,0.971749766910349,False,False,7,7
"('INTERNAL', ('B0*M0 + B1*M1', 'M0'))",0.9323428846549769,0.885953412536456,0.0013793540057747541,17,5.9391355910918335,9.88662747597051,0.6571817929058361,0.9657677226349403,False,False,14,3
"('INTERNAL', ('B0*M0', 'i'))",0.9323428846549769,0.90329072770901,0.0007917677807917474,16,5.393216696817961,9.88453083587838,0.6695086340551806,0.9736014491384627,False,False,7,6
"('INTERNAL', ('M0*M1', 'i'))",0.9149891957597004,0.7878201992544626,0.03344732452248975,13,5.518265171027607,9.878516032302162,0.5106273821883582,0.9257711805153215,False,False,7,3
"('INTERNAL', ('B0*M0 + B0*M1', 'M0'))",0.9149891957597004,0.886789121641518,0.0005060210166111182,13,5.805123152962525,9.88738845281528,0.6176304052302217,0.9698920972523964,False,False,14,1
"('INTERNAL', ('B0*M0', 'M0*M1'))",0.9144861436819044,0.8705277629659898,0.0011041198042255928,12,4.15888221229687,9.891369238840005,0.5859743420816255,0.9648898918950318,False,False,14,4
"('TERMINAL', ('B0*s', 'B1*r'))",0.9323429319356612,0.9323429319356612,0.0,11,0.9323429319356612,0.9323429319356612,0.6432794460142082,0.9856562688627887,True,False,0,9
