time,true_S,true_I,true_R
0.0,0.9739281961464206,0.026071803853579403,0.0
1.0126582278481013,0.9620584024540928,0.034875990514927666,0.0030656070309792905
2.0253164556962027,0.9464492031983365,0.04639572375437754,0.007155073047285836
3.037974683544304,0.9261490733542527,0.061275329849918965,0.012575596795828196
4.050632911392405,0.9001248811019115,0.08017409679788046,0.019701022100208073
5.063291139240507,0.867367844712874,0.10366354551270326,0.02896860977442278
6.075949367088608,0.8270681574511247,0.13206922346247688,0.04086261908639841
7.088607594936709,0.7788512070481257,0.16526940630840664,0.055879386643467435
8.10126582278481,0.7230298219305805,0.20249840575143735,0.07447177231798194
9.113924050632912,0.6607849924484857,0.2422377453956852,0.09697726215582904
10.126582278481013,0.5941688031840732,0.2822876667762914,0.12354353003963536
11.139240506329115,0.5258665724061132,0.3200609022439134,0.1540725253499733
12.151898734177216,0.4587584146130096,0.35303810692501686,0.1882034784619735
13.164556962025317,0.39542533742724273,0.3792307434560515,0.22534391911670582
14.177215189873419,0.3377732200859696,0.39748605018197974,0.26474072973205065
15.18987341772152,0.2868780191129849,0.407551867202393,0.3055701136846221
16.20253164556962,0.243044833105069,0.40993227857125714,0.3470228883236738
17.21518987341772,0.20599723268538536,0.405634094265583,0.38836867304903155
18.227848101265824,0.17510122244762874,0.3959054792016525,0.42899329835071875
19.240506329113927,0.14955866451357197,0.3820291578785758,0.4684121776078522
20.253164556962027,0.12854405730016288,0.36518947948122793,0.5062664632186091
21.265822784810126,0.11128571925173142,0.34640509976436484,0.5423091809839038
22.27848101265823,0.09710465745121376,0.32650823041146504,0.5763871121373212
23.291139240506332,0.08542590964821056,0.30615198693952156,0.6084221034122679
24.303797468354432,0.07577452664354806,0.2858315390339266,0.6383939343225254
25.31645569620253,0.06776429660772967,0.26591008141415595,0.6663256219781144
26.329113924050635,0.06108415482661094,0.2466444739025893,0.6922713712707997
27.341772151898738,0.05548485011477239,0.22820815397853114,0.7163069959066966
28.354430379746837,0.050767078175974825,0.21071044246516038,0.7385224793588648
29.367088607594937,0.046771439977756846,0.19421225367545586,0.7590163063467873
30.37974683544304,0.04337022310355573,0.17873856000240143,0.7778912168940428
31.392405063291143,0.040460799300195874,0.16428812107596893,0.7952510796238352
32.40506329113924,0.037960394155587183,0.15084096569995797,0.8111986401444549
33.41772151898734,0.03580194840105054,0.13836413614619747,0.825833915452752
34.43037974683544,0.03393088175963694,0.12681600430674012,0.8392531139336229
35.44303797468355,0.032302554319311845,0.11614951187397768,0.8515479338067105
36.45569620253165,0.03088027122013049,0.10631459139764349,0.8628051373822261
37.46835443037975,0.02963371414258221,0.09725994447195244,0.8731063413854655
38.481012658227854,0.028537706081964407,0.08893433211834972,0.882527961799686
39.493670886075954,0.02757123512602907,0.08128749601985484,0.891141268854116
40.50632911392405,0.026716679387890033,0.07427079928730676,0.8990125213248032
41.51898734177215,0.025959187116920236,0.06783766031073894,0.9062031525723409
42.53164556962025,0.025286185741495094,0.061943818351117716,0.9127699959073872
43.54430379746836,0.024686983572680003,0.0565474894391858,0.9187655269881342
44.55696202531646,0.02415244884151286,0.05160943272341167,0.9242381184350754
45.56962025316456,0.02367474988567246,0.047092952072089404,0.9292322980422381
46.582278481012665,0.02324714329901594,0.04296385171686463,0.9337890049841194
47.594936708860764,0.022863801224648355,0.0391903600029835,0.937945838772368
48.607594936708864,0.022519668613942185,0.03574303105080764,0.9417373003352502
49.620253164556964,0.022210345820382102,0.03259463235307583,0.945195021826542
50.63291139240506,0.02193199184748755,0.029720023286375876,0.9483479848661366
51.64556962025317,0.021681242042833882,0.02709603253119148,0.9512227254259747
52.65822784810127,0.021455140908721488,0.024701331922858463,0.9538435271684201
53.67088607594937,0.021251086123912688,0.022516311213899735,0.9562326026621877
54.683544303797476,0.02106678015462703,0.020522959244452993,0.95841026060092
55.696202531645575,0.020900189096317447,0.01870474933957092,0.9603950615641117
56.708860759493675,0.020749509692105865,0.01704652712815143,0.9622039631797428
57.721518987341774,0.020613138482168884,0.015534408427668754,0.9638524530901624
58.734177215189874,0.020489648191814314,0.014155678309266659,0.9653546734989191
59.74683544303798,0.020377764947316156,0.012898700680051745,0.9667235343726321
60.75949367088608,0.020276350851441874,0.01175283114429498,0.9679708180042632
61.77215189873418,0.020184387262324754,0.010708337163606689,0.9691072755740686
62.784810126582286,0.020100961297288344,0.009756322855567308,0.9701427158471444
63.797468354430386,0.020025253696795534,0.008888660201811916,0.9710860861013926
64.81012658227849,0.019956528321191453,0.008097924977255467,0.9719455467015531
65.82278481012659,0.019894123326965468,0.007377337501000203,0.9727285391720343
66.83544303797468,0.019837441867954598,0.006720709036333025,0.9734418490957124
67.84810126582279,0.019785946432184984,0.00612239041651958,0.9740916631512955
68.86075949367088,0.01973915236492175,0.005577226604416702,0.9746836210306615
69.87341772151899,0.01969662144805295,0.00508051498814858,0.9752228635637985
70.8860759493671,0.019657958258423435,0.004627964216359892,0.9757140775252167
71.89873417721519,0.01962280547470686,0.004215662285151452,0.9761615322401417
72.9113924050633,0.01959083921813198,0.0038400395075502787,0.9765691212743178
73.9240506329114,0.019561766744225287,0.0034978422735514863,0.9769403909822233
74.9367088607595,0.01953532276352944,0.0031861035884807104,0.97727857364799
75.9493670886076,0.01951126669807338,0.002902118035714187,0.9775866152662125
76.96202531645571,0.01948938082085191,0.0026434207192463886,0.9778671984599018
77.9746835443038,0.01946946722510336,0.0024077630964919345,0.9781227696784048
78.98734177215191,0.019451346750945654,0.0021930975057576447,0.9783555557432968
80.0,0.019434856523758783,0.001997556380477951,0.9785675870957633
