time,true_X,true_Y
0.0,10.0,25.0
0.40268456375838924,9.961859671831746,26.972569192294824
0.8053691275167785,9.794328041945757,28.77314508730832
1.2080536912751678,9.527238316631303,30.385830634705172
1.610738255033557,9.180845485461345,31.795148563297783
2.013422818791946,8.767977391336272,32.98479782151502
2.4161073825503356,8.295283496925766,33.93619440515423
2.8187919463087248,7.763517952860358,34.62635856324386
3.221476510067114,7.16647726017548,35.0243227188852
3.624161073825503,6.487367898207474,35.08409047857821
4.026845637583892,5.68864613956389,34.72851753327874
4.429530201342281,4.679960927453373,33.803755445736144
4.832214765100671,3.180840060155006,31.900227349240048
5.23489932885906,0.76827204669139,28.258741419648235
5.6375838926174495,0.6530032944020685,26.392068877368814
6.040268456375839,0.7174637579122615,24.71856432972597
6.442953020134228,0.7980665306338663,23.090248201539165
6.845637583892617,0.9021783175313849,21.522301523850135
7.248322147651006,1.0435817206532578,20.040453477558128
7.651006711409395,1.24996402439074,18.692296403918654
8.053691275167784,1.5819722684997612,17.575235949517804
8.456375838926174,2.1648854920074743,16.887859015694076
8.859060402684563,3.1403028619705355,16.90414296261061
9.261744966442953,4.4225958936020175,17.690189515561084
9.664429530201343,5.715605916058466,19.01525298249575
10.06711409395973,6.8075558941311085,20.62380254636031
10.46979865771812,7.630036731645214,22.348939156224517
10.872483221476509,8.191333877673387,24.090565369839002
11.275167785234899,8.526967050500636,25.785767703566684
11.677852348993287,8.676919636610945,27.391759823542525
12.080536912751677,8.67693343332912,28.876917277313293
12.483221476510066,8.555929812733819,30.215846422921167
12.885906040268456,8.335820630810682,31.38636673250835
13.288590604026846,8.032041336129348,32.367320574559976
13.691275167785234,7.654027321305428,33.13654807545067
14.093959731543624,7.205150370746673,33.66842079734753
14.496644295302012,6.681514595431334,33.93000680404803
14.899328859060402,6.068247713729157,33.87381342434321
15.30201342281879,5.329169246447053,33.421313610267966
15.70469798657718,4.374056621448187,32.41638181289056
16.10738255033557,2.9210693774225764,30.445264945526194
16.51006711409396,0.7753769358278614,27.00107585807829
16.91275167785235,0.6981589914660437,25.187944320313534
17.315436241610737,0.7733029048402963,23.54531455600532
17.718120805369125,0.8697248910017567,21.95827150200676
18.120805369127517,0.9986012274765715,20.448528226119297
18.523489932885905,1.1824238172584967,19.0556372942862
18.926174496644293,1.469555975260847,17.85854139153167
19.328859060402685,1.964702110857576,17.022159578443592
19.731543624161073,2.8232312178820016,16.817130349729847
20.13422818791946,4.045780794478947,17.400597360925133
20.53691275167785,5.364361959010898,18.602382383138227
20.93959731543624,6.525187556440495,20.15150535798374
21.34228187919463,7.4251347680878705,21.856060599649375
21.744966442953018,8.05725965909464,23.60060404547315
22.147651006711406,8.452594497096207,25.313927485832007
22.550335570469798,8.651157260041888,26.94871789148886
22.953020134228186,8.690320841489891,28.470817601385146
23.355704697986575,8.601015218087896,29.853434273760417
23.758389261744966,8.407092177452506,31.073722555308674
24.161073825503355,8.125757686349942,32.110437576492956
24.563758389261743,7.768117985866656,32.941920948736524
24.96644295302013,7.339316634953329,33.5438305139079
25.369127516778523,6.83774005522546,33.885828160092174
25.77181208053691,6.25224898848343,33.9256288758988
26.1744966442953,5.554489593791084,33.59618772071419
26.57718120805369,4.675791356712154,32.77190881201618
26.97986577181208,3.4185627177304645,31.150236749412258
27.382550335570468,1.2021467211841854,27.88880473227064
27.785234899328856,0.6810834264419651,25.66165085930305
28.187919463087248,0.7501874841982974,24.004752281720688
28.590604026845636,0.839804878694769,22.400321711140716
28.993288590604024,0.9578699515807956,20.865724337088842
29.395973154362416,1.1228001123519098,19.434118682514875
29.798657718120804,1.3732477914049162,18.169805268248282
30.201342281879192,1.7944736498297347,17.207465652265466
30.60402684563758,2.5375259274109094,16.795836126976123
31.006711409395972,3.6762320837617306,17.16083214742418
31.40939597315436,4.999443176132198,18.21664284544856
31.81208053691275,6.2213975540387825,19.691162849025535
32.21476510067114,7.198616620481266,21.366121045717833
32.61744966442953,7.904214794126533,23.108008977344888
33.02013422818792,8.362514051190711,24.835733322611688
33.422818791946305,8.612694323298005,26.49662495349736
33.8255033557047,8.693482488492194,28.0535450397242
34.22818791946308,8.637778130908881,29.47803668452186
34.630872483221474,8.471412909839868,30.746406419919524
35.033557046979865,8.213409818214675,31.837164483085846
35.43624161073825,7.876559853382212,32.72897710532876
35.83892617449664,7.467720366000961,33.39853232340397
36.241610738255034,6.987353447024682,33.81763142743204
36.64429530201342,6.427487703846183,33.948240599609356
37.04697986577181,5.765957319601857,33.7323657360371
37.4496644295302,4.949775389917326,33.066974835176296
37.85234899328859,3.836547716759719,31.723849822484457
38.25503355704698,1.9319306105801026,29.010251581518485
38.65771812080537,0.6715891124147229,26.14455341113252
39.060402684563755,0.7285654086795957,24.4682286247975
39.46308724832215,0.8121099024372901,22.847873858377472
39.86577181208053,0.9207734745532473,21.290980238866805
40.26845637583892,1.0697421646970282,19.82556876723764
40.671140939597315,1.2900686840868414,18.504390055179545
41.0738255033557,1.6501913278068279,17.43658181560366
41.47651006711409,2.2858608140346828,16.839184940722205
41.87919463087248,3.3217428668939264,16.97741761643562
42.28187919463087,4.625320362064664,17.863818300007576
42.68456375838926,5.897331482747756,19.246299796143052
43.08724832214765,6.950100244576559,20.88122260762745
43.489932885906036,7.731326117400964,22.614115950258203
43.89261744966443,8.255806750558554,24.35210549767192
44.29530201342281,8.56072889630937,26.036169101892497
44.697986577181204,8.685777331382907,27.625657600133245
45.100671140939596,8.665736827784455,29.09014530078229
45.50335570469798,8.528446153510567,30.40489074164693
45.90604026845637,8.29479484164522,31.54799907102985
46.308724832214764,7.979285059951857,32.498294316780154
46.71140939597315,7.590455456395422,33.233269182832395
47.11409395973154,7.130692121811357,33.72648560784143
47.51677852348993,6.594765394008062,33.943399443021455
47.91946308724832,5.965502351013859,33.83323921846927
48.32214765100671,5.201629667451147,33.310021502503815
48.7248322147651,4.197933698063433,32.196671030203774
49.127516778523486,2.610155306377063,29.997951125193527
49.53020134228188,0.7009056663025734,26.665735600093882
49.93288590604026,0.7083639438983069,24.935507282785668
50.335570469798654,0.7863816392076663,23.300432433581783
50.738255033557046,0.8868114937795621,21.723412204172206
51.14093959731543,1.0221774007314688,20.228231801153772
51.54362416107382,1.2176011761853642,18.858527111338258
51.946308724832214,1.5276936415588467,17.70263159065623
52.3489932885906,2.0682230171062916,16.94326537565634
52.75167785234899,2.9898391555272803,16.855730030214804
53.15436241610738,4.247663967078268,17.550316080710438
53.55704697986577,5.554874994239687,18.821011412618663
53.95973154362416,6.679495926018808,20.403789181509662
54.36241610738254,7.5377959664658025,22.120433731645495
54.765100671140935,8.131542007663624,23.864060190696925
55.16778523489933,8.494418554051967,25.568093496917662
55.57046979865771,8.666518087083986,27.18774469760332
55.9731543624161,8.684365716599867,28.690267281000246
56.375838926174495,8.577815527283956,30.049650761287662
56.77852348993288,8.369672272265358,31.243428640856756
57.18120805369127,8.076185889430457,32.25042245440042
57.58389261744966,7.707564765381173,33.04872742367166
57.98657718120805,7.268010284287095,33.6133449209301
58.38926174496644,6.75471321200205,33.91260620593502
58.79194630872483,6.154611047424528,33.90156428668635
59.194630872483216,5.435387181740071,33.50735982499342
59.59731543624161,4.517689586841529,32.589200932878875
60.0,3.163221023563361,30.79055237478181
