node_hash,best_reward_seen,average_reward,variance_rewards,visit_count,L_bound,U_bound,lower_confidence_interval,upper_confidence_interval,is_terminal,is_invalid_constant,num_children,num_parents
"('INTERNAL', ('M0*M1', 'M0'))",0.9201681738029064,0.64502438113803,0.12034058022997965,149,6.628445369602006,9.80578225541388,0.5652693279825356,0.7173466029791387,False,False,14,1
"('INTERNAL', ('B0*M0', 'M0'))",0.9139402107729382,0.8542899780577405,0.014111227953249544,58,6.5415232526876705,9.870487260107005,0.741074442183103,0.922343721317574,False,False,14,6
"('INTERNAL', ('M0*M1', 'i'))",0.9139401356600978,0.8294692053911187,0.010940243672803053,26,4.957373333757179,9.862484722928746,0.6435704613028985,0.9271596890016639,False,False,7,2
"('INTERNAL', ('B0*M0', 'i'))",0.9139401356600978,0.8907142898438456,0.0005086980470003115,23,4.728216369155203,9.877073665454112,0.7019786015174957,0.9632194261819838,False,False,7,11
"('INTERNAL', ('M1*sqrt(Abs(M0))', 'M0'))",0.8993730911170009,0.8184376382311681,0.018059208096583332,21,6.628445369602006,9.855340530727695,0.6069721983130711,0.9269509683666872,False,False,14,1
"('INTERNAL', ('M0*M1', 'r'))",0.8860731132224312,0.811402031497844,0.020698366561277142,20,4.91342135791106,9.863384223008525,0.5933285402324651,0.9244234016036333,False,False,7,2
"('INTERNAL', ('M0', 'i'))",0.8993730911170009,0.634361750552019,0.13960884823975767,17,5.10520646168436,9.812979800052867,0.3983707840820103,0.8181055486072513,False,False,7,1
"('INTERNAL', ('B0*M0', 'r'))",0.9139401356600978,0.8868182680785028,0.0005232758447067282,16,4.761738098333146,9.88225103861421,0.6495571187799665,0.9670328432731112,False,False,7,6
"('INTERNAL', ('B0*s', 'M0'))",0.9139402109251108,0.8986444370494672,0.0005938762997957649,14,3.7441852144900323,9.880540622556882,0.6434943298427502,0.9733701879949805,False,False,7,4
"('INTERNAL', ('M0*s', 'M0'))",0.9139402107729382,0.7636226037190492,0.035805163444904066,13,4.013261022883779,9.865856748296174,0.4864898228283605,0.913122803508391,False,False,14,1
"('INTERNAL', ('B0*M0*M1', 'M0'))",0.9123369124693662,0.8747102423545481,0.0009655833501264835,11,6.628445369602006,9.888793057428439,0.5759224200458648,0.9677360547031438,False,False,14,3
"('TERMINAL', ('B0*i', 'i'))",0.8993730911170009,0.8993730911170009,0.0,11,0.8993730911170009,0.8993730911170009,0.6038527484998629,0.9761166907445615,True,False,0,7
"('INTERNAL', ('B0*M0 + B0*M1', 'M0'))",0.8992919910611796,0.8688058071161967,0.0005646774475629808,11,4.728216369155203,9.889150572143631,0.5694065342641903,0.9655868556395255,False,False,14,1
"('INTERNAL', ('B0*M0 + B1*M1', 'M0'))",0.896286984673639,0.8725101450538761,0.00032159563216925416,11,4.707300298035353,9.888873555017106,0.5734871978847789,0.9669414179399145,False,False,14,1
"('INTERNAL', ('M0*M1', 'M0 + M1'))",0.8900987279844056,0.6876224175790727,0.13245720021773513,10,3.531350219254484,9.876604203027746,0.3795821829767678,0.8839955000960527,False,False,14,2
"('INTERNAL', ('M1*Abs(M0)**(1/4)', 'i'))",0.9139401356600978,0.8203683883093027,0.02698411443064226,9,4.950762405112635,9.88841179994309,0.4844233008962193,0.9509663721782214,False,False,7,3
"('INTERNAL', ('M0*M2 - M1*M2', 'i'))",0.8993730911170009,0.8458331874026014,0.0026903754953016656,9,4.8209590199468435,9.887156742666601,0.5097946678433224,0.9605399638499434,False,False,7,3
"('TERMINAL', ('B0 + B1*s', 'r'))",0.8962868635302943,0.8962868635302943,0.0,9,0.8962868635302943,0.8962868635302943,0.5630785519057484,0.9769698376652323,True,False,0,4
"('INTERNAL', ('M0*M2 - M1*M2', 'M0'))",0.8805329306521312,0.6233616663372484,0.1433899242715706,9,6.17934773415559,9.887831942237227,0.3131266911637458,0.8541015687651801,False,False,14,1
"('INTERNAL', ('M0*M1*M2', 'M0'))",0.8787689829471809,0.7001596510175814,0.0841538248935571,9,6.5415232526876705,9.885136757395237,0.3753133785283809,0.8961766721365907,False,False,14,1
"('INTERNAL', ('B0*M0', 'M0*M1'))",0.9048007482956542,0.8559985421843206,0.001858837314140048,8,3.7697892566228983,9.889410745649373,0.4982458852655521,0.9659340030972778,False,False,14,4
"('INTERNAL', ('M0*i', 'i'))",0.8993730911170009,0.8400274696452497,0.008561871521648487,8,1.7398360547771845,9.887224596790146,0.48248998042727925,0.9606025438440884,False,False,7,2
"('INTERNAL', ('M0 + M1', 'i'))",0.8979906913798598,0.7251323261162876,0.0775525737384928,8,2.565624052154941,9.887872230864561,0.3787092335013665,0.913894792274763,False,False,7,2
"('INTERNAL', ('B0*M0 + B1*M0*s', 'r'))",0.8962868635302943,0.8929174123281644,7.785052390995253e-06,8,1.3697367290830131,9.890468734813624,0.4756834628149553,0.9789499256193157,False,False,3,3
"('TERMINAL', ('B0 + B1*i', 'r'))",0.8962867312343158,0.8962867312343158,0.0,8,0.8962867312343158,0.8962867312343158,0.5398027445744086,0.9779104465140943,True,False,0,4
"('INTERNAL', ('M0*M2 + M1*M2', 'r'))",0.8784506615959888,0.8283536024736803,0.002038801885215429,8,3.8898157481326567,9.88888006319456,0.4712052688627315,0.956509932596188,False,False,7,2
"('INTERNAL', ('B0*M0', 'M0 - M1'))",0.9139401595582569,0.8602934323196421,0.002907712604946135,7,4.108049803551437,9.890455304687434,0.47652121317667184,0.9690774858883158,False,False,14,3
"('INTERNAL', ('B0*M0 + B1*M1', 'i'))",0.9139401356600978,0.8805167247105826,0.00028486943701349797,7,4.678845366423014,9.889853700773322,0.4963394682546399,0.9747691481162121,False,False,7,5
"('TERMINAL', ('B0*s', 'r'))",0.9139401356600978,0.9139401356600978,0.0,7,0.9139401356600978,0.9139401356600978,0.5306075166188113,0.983026694150159,True,False,0,5
"('INTERNAL', ('M1*sqrt(Abs(M0))', 'r'))",0.9045105246997104,0.5509887054875641,0.16135400115243115,7,4.91342135791106,9.892092025848115,0.23132247391568478,0.8313842226899009,False,False,7,3
"('INTERNAL', ('B0 + B1*M0', 'r'))",0.8980705540400394,0.8871883965629459,0.0002477940371804688,7,4.496133749422147,9.890143862121253,0.5030220889314357,0.9765346504098295,False,False,7,5
"('TERMINAL', ('B0*i + B1*s', 'i'))",0.897708809975549,0.897708809975549,0.0,7,0.897708809975549,0.897708809975549,0.5137148314811142,0.9792016380923501,True,False,0,4
"('INTERNAL', ('B0 + B1*M0 + B2*s', 'r'))",0.8962868635302943,0.8912415225647311,0.0001781882582115251,7,1.3697367290830131,1.7836280148424972,0.5071187127734753,0.9775792654322006,False,False,3,5
