time,estimated_X,estimated_Y
17.718120805369125,24.593046047728375,6.3228502862474345
17.91946308724832,26.04972186240955,7.83609176484557
18.120805369127517,26.60313467408306,9.933276549523747
18.32214765100671,25.890428301318195,12.584582555763866
18.523489932885905,23.814537426074434,15.489254891819225
18.7248322147651,20.730560620170166,18.05321480403867
18.926174496644293,17.325937067868335,19.648933932201366
19.12751677852349,14.23677891505806,19.982382664606472
19.328859060402685,11.784696592328787,19.192825097508717
19.530201342281877,10.00487495924747,17.6574719075863
19.731543624161073,8.796743254874164,15.763685395009569
19.932885906040266,8.03558677100322,13.798759933460188
20.13422818791946,7.618573647650723,11.937399447805921
20.335570469798657,7.473559591859607,10.268158202675712
20.53691275167785,7.5547411472037584,8.824288745375434
20.738255033557046,7.836016830961895,7.607547058331433
20.93959731543624,8.305382505421193,6.603934254692744
21.140939597315434,8.96079490395475,5.7933238177983055
21.34228187919463,9.807099891707189,5.155111457318015
21.543624161073826,10.853459692158685,4.6715253465343345
21.744966442953018,12.110687651128883,4.329738673172306
21.946308724832214,13.587823866187222,4.123594345492985
22.147651006711406,15.287093899741471,4.055582244648123
22.348993288590602,17.196063886491967,4.139656418135622
22.550335570469798,19.27539557952324,4.4054405898785705
22.75167785234899,21.440445953071038,4.904053714073074
22.953020134228186,23.536205288537094,5.714366110680386
23.154362416107382,25.310745192658523,6.944065423241972
23.355704697986575,26.407825066649192,8.709802721678907
23.55704697986577,26.425195217812323,11.068079485832003
23.758389261744966,25.0893388703148,13.882666899535401
23.95973154362416,22.497054776354325,16.709699027140683
24.161073825503355,19.18771061303567,18.895790674391904
24.36241610738255,15.87160232973991,19.92987444061827
24.563758389261743,13.055382397130561,19.722902007742334
24.76510067114094,10.915887201534932,18.551459419080672
24.96644295302013,9.409988582629786,16.81741931798547
25.167785234899327,8.417740316060742,14.86829733991347
25.369127516778523,7.822081418892554,12.93836048472321
25.570469798657715,7.534342047245046,11.159531995036016
25.77181208053691,7.49515433017675,9.592148653779386
25.973154362416107,7.668402108688013,8.253055859583792
26.1744966442953,8.034921521140852,7.135574403920116
26.375838926174495,8.587597463365118,6.222191085712324
26.57718120805369,9.327778676569825,5.492157357329043
26.778523489932883,10.262501738103593,4.9259222772001205
26.97986577181208,11.40194795764674,4.507793486855368
27.18120805369127,12.756520346062592,4.227795162467484
27.382550335570468,14.332805245140463,4.083437543456449
27.583892617449663,16.12743103079553,4.082002881972428
27.785234899328856,18.117457697711032,4.243923384960377
27.98657718120805,20.245570036207027,4.607714913494624
28.187919463087248,22.398613206432312,5.236260980465881
28.38926174496644,24.380743314786084,6.221774064579588
28.590604026845636,25.891859330660793,7.680042152762757
28.79194630872483,26.542978829657386,9.712107443935151
28.993288590604024,25.963413204707983,12.305177452091039
29.19463087248322,24.022159615477893,15.190145855563557
29.395973154362416,21.027320822088537,17.7996743111071
29.597315436241608,17.642408184353474,19.498830264519995
29.798657718120804,14.518631146554139,19.95389224256903
30.0,12.009096130096115,19.265593802564005
