rank,reward,equations,equations_with_constants
83,0.8538453292051359,B0*s + B1*i*s ; B2*i + B3*r**2*sqrt(Abs(i)),0.4004355260836*i*s - 0.000229861836111645*s ; 0.100540811212053*i + 0.000326852824263501*r**2*sqrt(Abs(i))
84,0.8537957480691925,B0*i*s ; B1 + B2*i + B2*Abs(i)**(1/4),0.4079423749506*i*s ; 0.0464308031698571*i + 0.0464308031698571*Abs(i)**(1/4) - 0.018242640200488
85,0.8537518572967115,B0*i*s ; B1*i + B2*i*r + B2*r,0.397288735961461*i*s ; 5.08579856722326e-5*i*r + 0.100389136478352*i + 5.08579856722326e-5*r
86,0.8537399465012139,s*sqrt(Abs(B0*i + B1*s)) ; B2*i + B3*r,s*sqrt(Abs(0.0513347221315768*i - 0.00353215796413209*s)) ; 0.0986377425102073*i + 0.000598713247246809*r
87,0.8530235117976892,B1*i*sqrt(Abs(B0 - i + s)) ; B2*i + B3*r,0.341355772981152*i*sqrt(Abs(-i + s + 0.459909689270035)) ; 0.140053744705029*i + 0.000635519854764617*r
88,0.8505707510027986,B0 + B1*sqrt(Abs(s)) + B2*s ; B3 + B5*Abs(B4 + r)**(1/4),-0.313376002182684*s + 0.423954408878642*sqrt(Abs(s)) - 0.0784198290944734 ; 0.0600640431404205*Abs(r - 0.981105584302931)**(1/4) - 0.0263592601840325
89,0.8505093397176113,B2*s*sqrt(Abs(B0 + B1*s)) ; B3*i,0.0148364281774139*s*sqrt(Abs(143.784960447145*s - 133.536551669158)) ; 0.101048299147975*i
90,0.8499374976841266,B0*s - i*s**2 ; B1*i + B2*i*r,-i*s**2 + 0.0644299820012554*s ; 0.272251615928496*i*r + 2.42216518495342*i
91,0.8478250490693283,i*s**2*sqrt(Abs(B0 + i)) ; B1*i,i*s**2*sqrt(Abs(i + 0.101011107126249)) ; 0.0857372278820022*i
92,0.8466943946739974,B0 + B1*i + B2*s ; B3*i + B4*r**2,-0.496706104150757*i + 0.0836510532320616*s - 0.058238561956141 ; 2.49385679184542*i + 0.27978300054821*r**2
93,0.8455109078610675,B0*i + B1*s + B2*i*s ; B3*i,0.382230143361166*i*s + 0.0139497016956176*i + 0.000193474253735233*s ; 0.104211506712189*i
94,0.8454193058690184,B0 + B1*i**2 + B2*i*s ; B3*i + B4*r,0.0121359644658427*i**2 + 0.392205046680674*i*s + 0.000246675324064417 ; 0.101470942439337*i + 0.000118369522789158*r
95,0.8454040336518384,B0*i*s ; B1*i + B2*r + B3*i*r,0.393490670521735*i*s ; 0.00648347578124561*i*r + 0.0979899837405369*i - 0.000107138332108413*r
96,0.8453895401049888,B0 + B1*Abs(s)**(3/2) + B2*i*s ; B3 + B4*i,0.401257609012197*i*s - 0.00050318598375044*Abs(s)**(3/2) + 0.000992383371719636 ; 0.0984103694150018*i + 0.000846105754743723
97,0.8453894536473443,B0 + B1*s**2 + B2*i*s ; B3 + B4*i,0.400939283749115*i*s - 0.000501578844083685*s**2 + 0.000989073515435841 ; 0.098416928007467*i + 0.000843721684266625
98,0.8453522763731988,B0*i + B1*s + B2*s**2 ; B3 + B4*i,-0.0368391110329693*i - 0.30790582993287*s**2 + 0.31108006974783*s ; 0.101852864576502*i + 0.000116455158979943
99,0.8453417430790541,B0*i*s + B1*i*s**2 ; B2*i,-0.0137014146115751*i*s**2 + 0.408690925360327*i*s ; 0.100921573093026*i
100,0.8453329480544514,B0*i*s + B1*i**2*s ; B2*i + B3*i**2*r,0.0181393706795414*i**2*s + 0.393032575018138*i*s ; 0.0105101805314817*i**2*r + 0.0994657361460526*i
101,0.8453289964658856,B0*i*s ; B1 + B2*i + B3*i**2*r,0.393469671753436*i*s ; 0.0284752914358506*i**2*r + 0.096702212068054*i + 9.67688688631019e-5
102,0.8453201566689184,B0*i*s + B1*i**2*s ; B2*i,0.021481550328926*i**2*s + 0.394478767570863*i*s ; 0.100786714265226*i
103,0.844384130747188,B0*s + B1*i**2*s ; B2*i + B3*i*r,1.22205283189513*i**2*s + 0.0215741325576089*s ; -0.0259744620275534*i*r + 0.112969392359016*i
104,0.8436383231780109,B0*s + B1*i*s ; B2*i + B2*sqrt(Abs(B3 + i)),0.336778639502388*i*s + 0.00895612089213499*s ; 0.0328319325392907*i + 0.0328319325392907*sqrt(Abs(i - 0.00186564594087944))
105,0.8434910615291633,B0*s**2 + B1*i*s ; B2 + B3*sqrt(Abs(i)),0.38970514424238*i*s + 0.00259424014115755*s**2 ; 0.0704065678139234*sqrt(Abs(i)) - 0.00911482171532757
106,0.843318561328451,B0 + B1*sqrt(Abs(s)) + B2*s ; B3 + B6*sqrt(Abs(B4*i + B5*r)),-1.03513379320186*s + 1.59815878920487*sqrt(Abs(s)) - 0.558851755074472 ; 0.198128003415311*sqrt(Abs(0.0758458868086389*i + 0.00244812999577669*r)) - 0.00937900624032356
107,0.8432607969343596,s*sqrt(Abs(B0*i + B1)) ; B2 + B3*i + B4*r,s*sqrt(Abs(0.0796138704278499*i - 0.00122802757691204)) ; 0.0591484888359286*i - 0.016375672330782*r + 0.0174832122840717
108,0.8422534139981471,B0*s + B1*s**2 ; B2*i + B3*i*r,-0.194294141410027*s**2 + 0.19511285980536*s ; -0.243678619810027*i*r + 2.95443772403367*i
109,0.8418362425266711,B0*s + B1*i**2*s ; B2*i + B3*r,1.07845544608135*i**2*s + 0.0220978731764557*s ; 0.100196061255108*i - 7.16785893255594e-5*r
110,0.8402317205043824,B0*i*sqrt(Abs(s)) ; B1 + B2*i + B3*sqrt(Abs(r)),0.261374406783791*i*sqrt(Abs(s)) ; 0.128067041512702*i + 0.0102337837830215*sqrt(Abs(r)) - 0.0102247539943262
111,0.8393013962624163,B0*s**2 + B1*i*s ; B2*i*r**2 + B2*i,0.310089821961192*i*s + 0.00479360886917699*s**2 ; 0.0804693570626139*i*r**2 + 0.0804693570626139*i
112,0.8387789049221723,B0*i + B1*i*s ; B2*i + B2*sqrt(Abs(B3 + i)),0.588816455140884*i*s - 0.150051071435961*i ; 0.0239895003950148*i + 0.0239895003950148*sqrt(Abs(i - 0.000278806973632555))
113,0.8385828435375373,B0*i*s + B0*i + B1*s ; B2*i + B3*i**2,0.379184860939791*i*s + 0.379184860939791*i + 2.68443901836928*s ; -0.0182425855488848*i**2 + 0.0755381364723453*i
114,0.8376717900865643,B0*s + B1*s*Abs(i)**(1/4) ; B2 + B3*i,0.313466397692604*s*Abs(i)**(1/4) - 0.115813146644731*s ; 0.101654134378725*i - 6.62650381070303e-5
115,0.8375833149820366,B0*s + B1*i*s ; B2 + B3*r**2 + B4*i*r,0.425647611553086*i*s + 0.0200808167853865*s ; 0.0705482527611962*i*r - 0.0232830062462669*r**2 + 0.0225196193087414
116,0.8369841515157846,B0*i*s ; B1*i + B2*i**2 + B2*i*r,0.388054002376838*i*s ; 0.0108021448831879*i**2 + 0.0108021448831879*i*r + 0.0926139212901926*i
117,0.8368509083491119,B0*i*s + i*s*sqrt(Abs(B1 + i)) ; B2 + B3*i,i*s*sqrt(Abs(i + 231.284126468233)) - 14.8157687313785*i*s ; 0.101116444194738*i - 4.87639259775409e-5
118,0.8368429947803392,B0*i*s + B1*s*sqrt(Abs(i + s)) ; B2 + B3*i,0.401764050753859*i*s - 0.000299704954463868*s*sqrt(Abs(i + s)) ; 0.100802351021036*i - 1.81061214425537e-6
119,0.8366431886614646,B0*i + i*sqrt(Abs(B1 + sqrt(Abs(s)))) ; B2*i + B3*i**2*r**2,i*sqrt(sqrt(Abs(s)) + 0.0179153727666136) - 0.632129929805345*i ; -0.337075899917199*i**2*r**2 + 0.105790362279819*i
120,0.8363602012930805,B0*i*s + B1*i**2*s ; B2*i*r + B2*i,-0.25366676690033*i**2*s + 0.390597926221749*i*s ; 0.0702333958062294*i*r + 0.0702333958062294*i
121,0.8354670816344322,B0*s + B1*i*s ; B2 + B3*i**2 + B4*i*sqrt(Abs(r)),0.292196917799946*i*s + 0.000527571073538921*s ; 0.133834074789635*i**2 + 0.102450680848729*i*sqrt(Abs(r)) + 0.000254400480621306
122,0.8352138573312984,B0*i*s ; B1*i*r + B1*i + B2*r,0.356485066452372*i*s ; 0.0752522274406245*i*r + 0.0752522274406245*i - 0.00194216203172491*r
123,0.8344121771745859,B0*i*s**2 ; B1 + sqrt(Abs(B2 + B3*i)),0.546563765387719*i*s**2 ; sqrt(Abs(0.0017539569037436*i - 1.33671562011414e-5)) - 0.000144137466353958
124,0.8343903924876039,B0*s + B1*s**2 - i*s ; B2*i + B3*i*r,-i*s - 0.84078839177657*s**2 + 0.861004570409652*s ; -0.0617095242499461*i*r + 0.134913076333091*i
125,0.8340452257805343,B0*s**2 + B1*s**3 ; B2*i + B3*i**2,-0.482332560728454*s**3 + 0.476405752085933*s**2 ; -0.174486126547258*i**2 + 0.145960819768748*i
126,0.832439591795421,B0*s + B1*i*s ; B2 + B3*r**2,0.664102084972913*i*s + 0.026385716236449*s ; 0.0352397458663841 - 0.0339465138200637*r**2
127,0.8309448042465384,B0*i + i**2 + i*s ; i*sqrt(Abs(B1 + B2*r)),i**2 + i*s - 0.607312992652345*i ; i*sqrt(Abs(0.0340622832108483*r - 0.0156367842462328))
128,0.8301205317274072,B0*i**2 + B0*i*s + B1*s ; B2*i**2 + B3*i*r,0.224560045234482*i**2 + 0.224560045234482*i*s + 0.00401614982439666*s ; 0.316733402781141*i**2 + 0.0499771889639131*i*r
129,0.8298791812684156,B0*s**2 + B1*i*s**2 ; B2*i + B3*i**2,0.664256490817692*i*s**2 - 0.00873071890088997*s**2 ; -0.130321833809946*i**2 + 0.124193983667615*i
130,0.8292343458699206,B0*i**2 + B0*i*s + B1*s ; B2*i + B3*i**2,0.264327286667773*i**2 + 0.264327286667773*i*s + 0.00404603954251053*s ; 0.271085648760313*i**2 + 0.0416333733160149*i
131,0.8287923946850836,B0*i + B1*i**2 + B2*i*s ; B3 + B4*i,-0.0158304453753414*i**2 + 0.371902557665678*i*s + 0.0303774811482848*i ; 0.107932554012048*i - 5.92177697936515e-5
132,0.8287830931104796,B0*i + B1*i**2 + B2*i*s ; B3*i + B4*i**2,-0.0137578651608651*i**2 + 0.372161496237769*i*s + 0.0295582013390641*i ; 0.00447020243622799*i**2 + 0.106275915075533*i
133,0.8287798702609057,B0*i + B1*i**2 + B2*i*s ; B3*i,-0.0186402325965891*i**2 + 0.372145126429652*i*s + 0.0312793300566641*i ; 0.107708554262329*i
134,0.8287214252942616,B0*s**2 + B1*i*s ; B2*i + B3*i**2 + B4*i*r,0.368641692979025*i*s + 9.38715321973641e-5*s**2 ; 0.0451490611233825*i**2 + 0.0282479543433564*i*r + 0.0748081940558888*i
135,0.8287177818935675,B0*i*s ; B1*i + B2*i**2 + B2*i*sqrt(Abs(r)),0.370942468649531*i*s ; 0.029204538286892*i**2 + 0.029204538286892*i*sqrt(Abs(r)) + 0.0736156051797657*i
136,0.8286861594028104,B0*s + B1*s**2 + B2*i*s ; B3*i + B4*i**2,0.266893678712307*i*s - 0.0907354370911247*s**2 + 0.0916578408344842*s ; 0.015151117723607*i**2 + 0.0987873578151269*i
137,0.8286673109570697,B0*s + B1*s**2 + B2*i*s ; B3*i + B4*i*r,0.326932407689518*i*s - 0.0481644849112891*s**2 + 0.0487534816091481*s ; 0.00308043781718764*i*r + 0.101018500063929*i
138,0.8286576975831583,B0*s + B1*s**2 + B2*i*s ; B3 + B4*i,0.313433013688736*i*s - 0.0595202579932784*s**2 + 0.0601645841528255*s ; 0.102681198540796*i - 1.32630586199896e-6
139,0.8286576906460568,B0*s + B1*s**2 + B2*i*s ; B3*i,0.313722400276323*i*s - 0.0593299337323445*s**2 + 0.0599719663801356*s ; 0.102671230798657*i
140,0.8285738763974596,B0 + B1*i + B2*s + B3*i*s ; B4*i**2*r + B4*i,0.346480222409289*i*s + 0.0215340437409975*i + 0.00119362861791281*s - 0.00016654124353567 ; 0.0938330139782164*i**2*r + 0.0938330139782164*i
141,0.8284395362145602,B0*s + B1*s**2 + B2*i*s ; B3*i**2*r + B3*i,0.234953940731755*i*s - 0.0967207244465005*s**2 + 0.0986114760907404*s ; 0.092013152962331*i**2*r + 0.092013152962331*i
142,0.8283882554750237,B0*i*s*sqrt(Abs(s + sqrt(Abs(s)))) ; B1*i,0.300099797440687*i*s*sqrt(Abs(s + sqrt(Abs(s)))) ; 0.0918333775057721*i
