node_hash,best_reward_seen,average_reward,variance_rewards,visit_count,L_bound,U_bound,lower_confidence_interval,upper_confidence_interval,is_terminal,is_invalid_constant,num_children,num_parents
"('INTERNAL', ('M0', 'M0*M1'))",0.8649365081027605,0.07488103437861153,0.03501070724986778,96,1.6131657086854976,9.388304847505403,0.0343535742749075,0.1502733756076384,False,False,14,2
"('INTERNAL', ('M0*M1', 'M0*M1'))",0.8882451894990665,0.11065230826743566,0.05289038450368129,48,1.727024000139905,9.437428570886809,0.052101364822522526,0.23854210077170482,False,False,14,2
"('INTERNAL', ('M0 - M1', 'M0'))",0.6571355247718322,0.028935148185582932,0.011588867257033692,37,0.9055560291998914,9.417258756592812,0.007037943210102995,0.1410244828238116,False,False,14,1
"('INTERNAL', ('M0', 'M0*M2 + M1*M2'))",0.6567209435263948,0.0582831679226119,0.02568678415442455,17,1.2330376719539924,9.654608104889016,0.01358664312012794,0.2722160459734149,False,False,14,1
"('INTERNAL', ('M0*M2 + M1*M2', 'M0*M1'))",0.6554769006956971,0.09584684432128826,0.044874189996325746,15,1.3474536547785176,9.758931244533048,0.01408446407799743,0.3224624255190608,False,False,14,1
"('INTERNAL', ('M0 - M1', 'M0*M1'))",0.7095359321896773,0.08229264831225537,0.035334624714310134,14,0.9750409059198591,9.627183803080761,0.020010199744690756,0.3331896421654464,False,False,14,2
"('INTERNAL', ('M0', 'M0 + M1'))",0.20188467724731465,0.028488291541325126,0.004346256973737237,9,0.9055560291998914,9.752905773431904,0.006099133195120746,0.34729941013705196,False,False,14,1
"('INTERNAL', ('M0*M1', 'M0'))",0.20022007633828479,0.03413591926995217,0.0049593408692189785,9,1.6131657086854976,9.752630609983065,0.007005287730786881,0.3545975060768247,False,False,14,1
"('INTERNAL', ('sqrt(Abs(M0))', 'M0'))",0.03246268381606329,0.007721912837786359,0.00019359227115722623,9,0.7446563528010024,9.751886116991583,0.0033294203415636554,0.31938002724206654,False,False,14,1
"('INTERNAL', ('M0', 'M0 - M1'))",0.03164907284028212,0.010331625001092484,0.00024017980021881868,9,0.9071284872938169,9.752821436264517,0.0036282559382246806,0.32299169096628927,False,False,14,1
"('INTERNAL', ('M0 + M1', 'M0'))",0.03097611622060756,0.00937042646709154,0.00018036625819754218,9,0.6577413173870712,9.759636399949907,0.003516533209787478,0.32166519092501,False,False,14,1
"('INTERNAL', ('M0', 'sqrt(Abs(M0))'))",0.021375696065715624,0.0023750773406350694,5.076893136598338e-05,9,0.9394100232395745,9.751886116991583,0.0027616412592822996,0.3118768638790221,False,False,14,1
"('INTERNAL', ('B0*M0', 'M0*M1'))",0.5493372454923335,0.1347499818947559,0.05427459507085838,8,1.597325180855629,9.835098524081413,0.031124379253691745,0.49245023762239976,False,False,14,4
"('INTERNAL', ('M0', 'B0*M0'))",0.0942259787403709,0.01990858387223563,0.001087254666401757,8,1.0920559989504606,9.751886116991583,0.005057044185540405,0.36264983433493186,False,False,14,6
"('INTERNAL', ('M0', 'i'))",0.1867788753251717,0.03236492963276411,0.0046989832942769165,7,0.6169058211910766,9.618284457122963,0.007012542544817955,0.40945280136029677,False,False,7,1
"('INTERNAL', ('B0*M0', 'M0*M2 - M1*M2'))",0.6142256799781572,0.20989586207541044,0.09489469480040887,6,1.7187970390985454,9.842255696738183,0.050407845666938025,0.6154520803698087,False,False,14,4
"('INTERNAL', ('sqrt(Abs(M0))', 'M0*M1'))",0.597313934372741,0.1677018147738895,0.0549434800309321,6,0.7381796048852456,9.751886116991583,0.03699904178672323,0.5796291272345041,False,False,14,2
"('INTERNAL', ('M0 - M1', 'M0 - M1'))",0.5884865560702955,0.10670264899812039,0.05613592385153189,6,0.6759140508518922,9.752269105841362,0.020911164835154858,0.5237353910393082,False,False,14,2
"('TERMINAL', ('B0 + B1*i + B2*s', 'i'))",0.5884864929386562,0.5884864929386562,0.0,6,0.5884864929386562,0.5884864929386562,0.23779692123971238,0.8637574984270083,True,False,0,2
"('INTERNAL', ('M0*M1*M2', 'M0*M1'))",0.5310556858066725,0.11351091898203672,0.044642367728049845,6,1.893915362820879,9.844038591737442,0.022500173601114046,0.530245903304774,False,False,14,2
"('INTERNAL', ('B0 + M0', 'M0*M1'))",0.4072869579344807,0.11388205357397724,0.025007975544708412,6,0.6999124579822515,9.787567848934938,0.022588344790097727,0.5305986844682757,False,False,14,4
"('INTERNAL', ('M0*M1', 'B0*M0'))",0.2696658256280445,0.07677714060195162,0.012103993508193361,6,1.197191220447092,9.795224608314282,0.01458390054807768,0.49418723435352563,False,False,14,4
"('INTERNAL', ('B0 - M0', 'M0'))",0.024741812176986636,0.004123635362831106,0.00010202621163354737,6,0.641049924434633,9.759821528918943,0.003998969801458647,0.4145643982953755,False,False,14,4
"('INTERNAL', ('s', 'M0'))",0.0012526815498918966,0.0002087802583153161,2.615351775732607e-07,6,0.15652335441135154,9.631235284905648,0.0036294261171776307,0.4098682707993643,False,False,7,2
"('TERMINAL', ('B0 + B1*i + B2*s + B3*i*s', 'B4*sqrt(Abs(i))'))",0.8431275824963538,0.8431275824963538,0.0,5,0.8431275824963538,0.8431275824963538,0.39312031128471936,0.9685216986374737,True,False,0,1
"('TERMINAL', ('B0 + i*s', 'B1 + B2*r'))",0.8185769653961874,0.8185769653961874,0.0,5,0.8185769653961874,0.8185769653961874,0.37330598772805595,0.9620151350440477,True,False,0,2
"('INTERNAL', ('M0', 'B0*i'))",0.7876306556007768,0.18686759873123554,0.11303897867801796,5,0.16009735005879105,9.753120026570334,0.039502425405349664,0.6309947861151854,False,False,7,3
"('INTERNAL', ('B0 + B1*s + M0', 'M0*M2*r + M0*M2*sqrt(Abs(i)) + M1*M2'))",0.7711230681926486,0.39923593830030357,0.1044254920956255,5,0.5967085517181739,9.847032543349117,0.1177731337278853,0.776765551952145,False,False,6,2
"('INTERNAL', ('M0 - M1', 'B0*M0'))",0.7027876810418161,0.1593679206036402,0.09245252321141914,5,1.0476963681015259,9.818983865610095,0.032114174628485904,0.608926150853417,False,False,14,3
"('TERMINAL', ('B0 + B1*i + B2*s', 'B3 + B4*i'))",0.6554770161461576,0.6554770161461576,0.0,5,0.6554770161461576,0.6554770161461576,0.25709102381037974,0.9057495616263757,True,False,0,1
"('INTERNAL', ('B0 - M0*M2 + M1*M2 - M2*i', 'B1 + M0'))",0.618883540278612,0.15712029883385686,0.06744146747313536,5,0.5846732484237083,9.794970543516786,0.03154120200232828,0.6070833027189863,False,False,10,3
"('INTERNAL', ('M0', 'M0*M1*M2'))",0.3384104963937299,0.08374518101651107,0.021281871756383207,5,0.8493149736656543,9.753096847639878,0.015543556270136188,0.543253953071587,False,False,14,1
"('INTERNAL', ('M0 + M1 - M2', 'M0'))",0.3370943509992979,0.07979337196183527,0.020901313354986507,5,0.7300380740508768,9.759864946788223,0.01483739368361336,0.5395916023188576,False,False,14,1
"('INTERNAL', ('M0*M2 - M1*M2', 'M0*M1'))",0.3274444611887785,0.07387246751999259,0.02024847395997037,5,1.3538510571200444,9.8297895296975,0.013810344417999568,0.5340559036149569,False,False,14,1
"('INTERNAL', ('M0', 'M0*M2 - M1*M2'))",0.22190980011242153,0.05352588585160455,0.009066081814507274,5,1.4429484134061805,9.753823593408528,0.010567911720407466,0.5145663443146893,False,False,14,1
"('TERMINAL', ('B0 + s', 'B1*i'))",0.12907318990323183,0.12907318990323183,0.0,5,0.12907318990323183,0.12907318990323183,0.024795930742415328,0.5835574260808678,True,False,0,3
"('TERMINAL', ('B0 + i + s', 'B1*i'))",0.09554872569897073,0.09554872569897073,0.0,5,0.09554872569897073,0.09554872569897073,0.017750334040829197,0.5540439222048252,True,False,0,3
"('INTERNAL', ('M0*i', 'M0*M1'))",0.04991936551846532,0.01677639393973675,0.0004674282195715164,5,0.9652546096436357,9.753100027524644,0.005861588997947133,0.47730083552923036,False,False,14,3
"('INTERNAL', ('M0 + M1', 'M0*M1'))",0.03242635995277993,0.014507625496598401,0.0002540085458032548,5,0.6603920385748491,9.759821528918943,0.005620118306394243,0.4749020054134887,False,False,14,3
"('INTERNAL', ('M0', 'M1*sqrt(Abs(M0))'))",0.030695855429354053,0.007169088395505223,0.00017794366001102027,5,0.9942137799895552,9.75189372652265,0.004878143536149718,0.4670560963310805,False,False,14,1
"('INTERNAL', ('i', 'M0'))",0.02815639191715034,0.007159938789344597,0.00014871971359290786,5,0.5846803255168636,9.617598226178716,0.0048772556524446726,0.46704622955243963,False,False,7,1
"('INTERNAL', ('s', 'M0 - M1'))",0.014825391147942858,0.004141333190785641,4.215710326187663e-05,5,0.08767782404253763,9.759073939220924,0.004589372844207677,0.463779221105649,False,False,7,3
"('INTERNAL', ('M0', 'M0*i'))",0.009951367994115183,0.0032486730019446754,1.7951764104398418e-05,5,0.9411126221438902,9.759386135714424,0.004506165116327614,0.46280855271635585,False,False,14,1
"('INTERNAL', ('M0', 'r'))",9.968693649947007e-06,1.9937387299894017e-06,1.987497061729876e-11,5,0.04565402907881728,9.625847638489804,0.004210922262657419,0.45926031405026607,False,False,7,1
"('INTERNAL', ('B0', 'M0'))",0.0,0.0,0.0,5,0.0,0.0,0.004210744514489474,0.4592581264399005,True,True,0,3
"('INTERNAL', ('B0', 'M0*M1'))",0.0,0.0,0.0,5,0.0,9.900000000000002,0.004210744514489474,0.4592581264399005,True,True,0,5
