node_hash,best_reward_seen,average_reward,variance_rewards,visit_count,L_bound,U_bound,lower_confidence_interval,upper_confidence_interval,is_terminal,is_invalid_constant,num_children,num_parents
"('INTERNAL', ('M0*M1', 'M0'))",0.795463087287519,0.07356719070317043,0.02937704624754649,81,1.110289996976195,9.166468508170457,0.035541736131881024,0.15540259374809534,False,False,14,1
"('INTERNAL', ('M0', 'M0 - M1'))",0.4670413697042186,0.03334790430818142,0.009752305863574945,25,1.110289996976195,9.434052431034537,0.007502482984789111,0.18655889570708575,False,False,14,1
"('INTERNAL', ('M0 - M1', 'M0'))",0.028550330993528335,0.004060300134886374,0.00010509795826591052,14,0.532589522256735,9.753838541424551,0.0021152799185368645,0.2245588678734726,False,False,14,2
"('INTERNAL', ('M0', 'M0*M1'))",0.09723389171198774,0.011579609638870648,0.0007045125981630815,13,0.9770149314047446,9.753027490528076,0.0036803895782711146,0.28494549618483617,False,False,14,1
"('INTERNAL', ('M0', 'sqrt(Abs(M0))'))",0.0273096837463675,0.0044336462597972665,9.896954759781005e-05,13,0.7271447226577175,9.751886116991583,0.0026526648769809352,0.27255281032197715,False,False,14,1
"('INTERNAL', ('M0 + M1', 'M0'))",0.025208871106347248,0.002174544556810838,4.8225458702443474e-05,13,0.43413375660197734,9.752277420535295,0.002352254433392049,0.2683461391747754,False,False,14,1
"('INTERNAL', ('sqrt(Abs(M0))', 'M0'))",0.008793108455769385,0.0008304491414260369,6.984950195800909e-06,11,0.38588211197673566,9.751886116991583,0.002189258048135328,0.26591307467470593,False,False,14,1
"('INTERNAL', ('M0', 'M0 + M1'))",0.00797552537370119,0.001004241394105476,6.194723471545602e-06,11,0.5995792927895583,9.751886208212042,0.0022065732820214495,0.26617714634063294,False,False,14,1
"('INTERNAL', ('M0*M1', 'M0 - M1'))",0.48522255473296383,0.17277377207455544,0.04063956023264242,10,1.1554416693428438,9.633996925262373,0.048729493572672096,0.4906846823510713,False,False,14,2
"('INTERNAL', ('B0*M0', 'M0'))",0.3052179968790104,0.0502918483810408,0.010095454872370187,10,0.8788058681546633,9.751886116991583,0.010052475810474597,0.35334471104128673,False,False,14,4
"('INTERNAL', ('M1*sqrt(Abs(M0))', 'M0'))",0.302017316515199,0.05362820397080331,0.009908403403800736,9,0.8009777571496717,9.751886116991583,0.010615278763505888,0.3789680840521019,False,False,14,1
"('INTERNAL', ('M0*M2 - M1*M2', 'M0'))",0.050191967838066065,0.01758817577496596,0.0003094521920455126,9,0.5644096326866643,9.758137170558218,0.0043450198685749016,0.3841450546680599,False,False,14,1
"('INTERNAL', ('M0*M1', 'M0*M1'))",0.37345647626538864,0.09824226758300768,0.026879094449241168,8,1.06264233011253,9.66241081647647,0.020636834303467518,0.4543315192531508,False,False,14,2
"('INTERNAL', ('M0*M1', 'M0 + M1'))",0.2066566546885145,0.028362122806977252,0.005240194816318325,8,0.6543779093398301,9.751886116991606,0.006231721273829936,0.3733876228582347,False,False,14,2
"('INTERNAL', ('M0*M2 + M1*M2', 'M0'))",0.14862530962055703,0.02285258949562361,0.0026648095200246026,8,0.7289324564740525,9.757986855230763,0.00545134808710271,0.36641818115874525,False,False,14,2
"('INTERNAL', ('M0*M1', 'sqrt(Abs(M0))'))",0.028145861664483397,0.005713314558143027,0.00010100057813603698,8,0.059537398248675516,9.751886116991583,0.003379482900413994,0.34400968482532823,False,False,14,2
"('INTERNAL', ('M0', 'i'))",0.022092853229789114,0.005416565903622317,5.441588412795957e-05,8,0.05764044146796106,9.620074983707205,0.003348379361156549,0.343611133448613,False,False,7,2
"('INTERNAL', ('s', 'M0'))",0.01434935410966855,0.003015392390483481,3.161425413947116e-05,8,0.06482236868675867,9.618871955686835,0.0039826131604861386,0.41436298304951563,False,False,7,2
"('INTERNAL', ('B0*M0', 'M0*M1'))",0.8606892937785713,0.3009393755322762,0.14283170536360282,7,0.7061482956652729,9.779690580775442,0.09207426498995255,0.6628227125401676,False,False,14,3
