rank,reward,equations,equations_with_constants
28,0.814688713541938,B0 + B1*i*s ; B2 + B3*i*sqrt(Abs(r)),0.258132151557848*i*s + 0.00894692604247507 ; 0.141780896757729*i*sqrt(Abs(r)) + 0.00567393135226897
29,0.8124181435174814,B0 + B1*i*s ; B2 + B3*Abs(i)**(3/2),0.372967543938883*i*s + 0.0085180288476934 ; 0.125589790815285*Abs(i)**(3/2) + 0.00961370554906587
30,0.8123468634525127,B0*s + B1*s**2 ; B2*i + B3*i*sqrt(Abs(r)),-0.284766754844003*s**2 + 0.287523727833602*s ; -0.0436055835561018*i*sqrt(Abs(r)) + 0.131696831211755*i
31,0.8111983550209757,B0*i + B1*i*sqrt(Abs(s)) ; B2*i,0.60575583477506*i*sqrt(Abs(s)) - 0.239226663130878*i ; 0.0855062157973504*i
32,0.8090553754682887,B0*i + B1*i*s ; B2 + B3*i + B4*r,0.289113847465842*i*s - 0.297780781696786*i ; -0.534381795242444*i - 3.28111419426912*r + 3.54909055491136
33,0.8089702964225732,B0*i + B1*i*s ; B2*i + B2*Abs(i)**(3/2)*sqrt(Abs(r)),0.354862045625212*i*s + 0.0163801376644571*i ; 0.0778359220592559*i + 0.0778359220592559*Abs(i)**(3/2)*sqrt(Abs(r))
34,0.8089069234431973,B0*i**2 + B1*i*s ; B2*i + B3*r,0.0280329187784162*i**2 + 0.398519237593699*i*s ; 0.102907534185591*i - 0.000572911607820001*r
35,0.8088353326304732,B0 + B1*i + B2*i*s ; B3 + B4*i,0.363550497139454*i*s + 0.0345169914802344*i - 0.000128522313133591 ; 0.111317158915962*i - 0.000614126925269317
36,0.8087794121803674,B0 + B1*i + B2*i*s ; B3*i,0.362430161073146*i*s + 0.0341416274844555*i + 0.000528996910087507 ; 0.109373927606385*i
37,0.8085027086672114,B0*i**2 + B1*i*s ; B2*i + B3*sqrt(Abs(i))*sqrt(Abs(r)),0.0356826723327497*i**2 + 0.400780533513061*i*s ; 0.107429731043688*i - 0.00407204521000305*sqrt(Abs(i))*sqrt(Abs(r))
38,0.8081425368101994,B0*s + B1*s**2 ; B3*i*sqrt(Abs(B2 - i + r)),-0.261989236812426*s**2 + 0.266026432263092*s ; 0.00508411432218552*i*sqrt(Abs(-i + r + 409.537871048335))
39,0.8080730070568349,B0*i**2 + B1*i*s ; B2*i + B3*i**2,0.0456030305129732*i**2 + 0.385563458107621*i*s ; 0.04150339165525*i**2 + 0.0902097651815121*i
40,0.8080082334397483,B0*i*s ; B1*Abs(i)**(5/4),0.376969252146313*i*s ; 0.135773983092688*Abs(i)**(5/4)
41,0.807804083746143,B0 + B1*s + B2*i*s ; B3 + B4*i,0.406936007235763*i*s - 0.000911118611510572*s + 0.00112638278460606 ; 0.0983186988855518*i + 0.00065857745055511
42,0.8077521424703683,B0 + B1*s + B2*i*s ; B3*i,0.407197619827992*i*s - 0.000790838259456441*s + 0.000378132567223199 ; 0.100240061576599*i
43,0.8077081264509361,B0*i**2 + B1*i*s ; B2*i,0.0141534856891141*i**2 + 0.398267672191639*i*s ; 0.100475688606826*i
44,0.8076710102415554,B0*i*s ; B1*i + B2*i*Abs(r)**(3/2),0.39570773347721*i*s ; 0.00794832894441102*i*Abs(r)**(3/2) + 0.0968232156464322*i
45,0.8074234334246818,B0*Abs(s)**(3/2) + B1*s**2 ; B3*i*sqrt(Abs(B2 - r)),-0.633588545732113*s**2 + 0.634208418857675*Abs(s)**(3/2) ; 0.0633918601813149*i*sqrt(Abs(r + 2.10451659660869))
46,0.8074075372330785,B0 + B1*s + B2*s**2 ; B3 + B4*i + B5*r,-0.334142525932165*s**2 + 0.375479919242006*s - 0.0403427553678728 ; 0.0977454759649002*i + 0.00265605477213311*r - 0.00284290504047891
47,0.8072536511435584,B0*s**2 + B1*i*s ; B2*i,0.404711988007211*i*s - 0.000308734797150058*s**2 ; 0.0995814962772802*i
48,0.8070327954238325,B0 + B1*s + B2*s**2 ; B3 + B4*i,-0.318924442154234*s**2 + 0.350572540835894*s - 0.0298619761524258 ; 0.0951040407698688*i - 0.000520256987563204
49,0.8033154791710064,B0*i*s**2 ; B1*i + B2*i*r,0.381341345684497*i*s**2 ; 0.129415875039829*i*r + 0.0407536913330108*i
50,0.8017816748723162,B0*Abs(i)**(3/2) ; i*sqrt(Abs(B1 + B2*r)),0.0935290582249623*Abs(i)**(3/2) ; i*sqrt(Abs(1.34909086568305*r - 8.60755836308544))
51,0.8016082894153024,B0 + B1*i + B2*s ; B3 + B4*Abs(i)**(1/4),-1.11082133301383*i + 1.64856846404388*s - 63.8201000233706 ; 0.574032057111547*Abs(i)**(1/4) - 1.15292098036699
52,0.7999847510493854,B0*i*s + B0*i*sqrt(Abs(s)) ; B1 + B2*i + B3*r,0.165964907053092*i*s + 0.165964907053092*i*sqrt(Abs(s)) ; 0.115817320122997*i + 0.00269619188579041*r - 0.00372287209686113
53,0.7990981206127095,B0*i + B1*i*s ; B2*sqrt(Abs(i)) + B3*r,0.66999653783342*i*s - 0.151360545594809*i ; -0.00539609170174658*r + 0.0423876417176465*sqrt(Abs(i))
54,0.7989897397054676,B0*i**2 + B1*i*sqrt(Abs(s)) ; B2*i + B3*i*sqrt(Abs(r)),-0.219964591113701*i**2 + 0.391974946487523*i*sqrt(Abs(s)) ; 0.0102186721041923*i*sqrt(Abs(r)) + 0.0955642057145823*i
55,0.7960563776823657,B0 + B1*s**2 + s ; B3*sqrt(Abs(B2 + i**2*r)),-0.684560356868449*s**2 + s - 0.317882353328647 ; 0.142492958638668*sqrt(Abs(i**2*r - 2.99829993963711e-5))
56,0.7941462382127074,B0*i**2 + B1*i*s ; B2*i + B2*sqrt(Abs(i)) + B3*r,-0.102794409896691*i**2 + 0.504736688316706*i*s ; 0.034402345901418*i - 0.0036523527170221*r + 0.034402345901418*sqrt(Abs(i))
57,0.7923749714572343,B0*i*sqrt(Abs(s)) ; B1 + B2*i + B3*r,0.264808765690998*i*sqrt(Abs(s)) ; 0.131226655084063*i + 0.00869937231207233*r - 0.00893863482897961
58,0.7921358213993608,B0*i*s + B1*i**2*s ; B2*Abs(i)**(1/4) + B3*i,0.0858531189529916*i**2*s + 0.382849046939538*i*s ; 0.103001236213976*i - 0.00101600136397155*Abs(i)**(1/4)
59,0.7919748781421401,B0 + B2*sqrt(Abs(B1 + 2*s)) ; B3*i + B4*i**2,0.121856262264168 - 0.117733514826811*sqrt(Abs(2*s - 1.10948067749571)) ; -0.0998989929790561*i**2 + 0.12728685737172*i
60,0.7918541342388279,B0*s + s*sqrt(Abs(B1 + sqrt(2)*sqrt(Abs(s)))) ; B2*i + B3*Abs(i)**(3/2),s*sqrt(sqrt(2)*sqrt(Abs(s)) + 6.10445404918462) - 0.0590445695363775*s ; 0.107275974202681*i - 0.0480054845687362*Abs(i)**(3/2)
61,0.7917313434619906,B0 + B1*s**2 + B2*i*s ; B3 + B4*i,0.405736932113933*i*s - 0.000910644730128539*s**2 + 0.00108613359954818 ; 0.0985026937497772*i + 0.000612705253645678
62,0.7916675120948623,B0*i + B1*s + B2*i*s ; B3*i,0.382155239543877*i*s + 0.0181615178742293*i + 0.000108996050100815*s ; 0.104166576730986*i
63,0.7916244617870204,B0*i*s + B1*i*s**2 ; B3*i*sqrt(Abs(B2 - i + r)),-0.0139872166674617*i*s**2 + 0.410023488367089*i*s ; 0.0262046866867264*i*sqrt(Abs(-i + r + 14.3448353826743))
64,0.7915119822429989,B0*i*s + B1*i**2*s ; B2*i,0.043095267547997*i**2*s + 0.394179365822487*i*s ; 0.0997924615721578*i
65,0.7913538834082869,B0*i*s ; B1*i + B2*i*r**3,0.398071109958633*i*s ; 0.00659693605977739*i*r**3 + 0.0982674496298079*i
66,0.7913522508433215,B0 + B1*i*s ; B2 + B3*i**2,0.365829382490505*i*s + 0.0137235295477565 ; 0.169381658252752*i**2 + 0.0150905975726378
67,0.7907490503789184,i*s*sqrt(Abs(B0*sqrt(Abs(s)) + B1*i)) ; B2*i,i*s*sqrt(Abs(0.177812856300275*i + 0.148497041180201*sqrt(Abs(s)))) ; 0.0976622895724032*i
68,0.7891154199812194,B0*s + B1*Abs(s)**(5/4) ; B2 + B3*i,0.766425226377667*s - 0.756959437942435*Abs(s)**(5/4) ; 0.10852633217899*i - 0.00117955883799031
69,0.7878462242245053,B0*s**2 + B1*s**3 ; B3*i*sqrt(Abs(B2 - i + r)),-0.403352453466196*s**3 + 0.400938889434399*s**2 ; 0.125309855618957*i*sqrt(Abs(-i + r + 0.510423975806915))
70,0.787777121335514,B0 + B1*s + B2*i*s ; B3 + B4*Abs(i)**(3/2),0.401027835962707*i*s - 0.002088354414269*s + 0.00937575197462148 ; 0.126815830725304*Abs(i)**(3/2) + 0.00997177866336729
71,0.7874796426585196,B0*s + i**2*s ; B1*i,i**2*s + 0.0229613808299902*s ; 0.0965842094395999*i
72,0.7851786209115669,B0*i*s + B2*i*sqrt(Abs(B1 + i)) ; B3 + B4*i,0.386238467753655*i*s + 0.0278434889305734*i*sqrt(Abs(i - 0.113192933513064)) ; 0.104441994165011*i - 0.00051484828038314
73,0.784850350301751,B0*i*s + B0*i*sqrt(Abs(s)) ; B1*i,0.191594957005588*i*s + 0.191594957005588*i*sqrt(Abs(s)) ; 0.107698683224608*i
74,0.7846832307678065,B0 + B1*i + B2*i*s ; B3 + B4*Abs(i)**(3/2),0.317284111878702*i*s + 0.0554977451585332*i + 0.00800175238136413 ; 0.161656096169217*Abs(i)**(3/2) + 0.00906394157258161
75,0.7836096830747448,B2*i*sqrt(Abs(B0*s**2 + B1*s)) ; B3*i,0.282011703231497*i*sqrt(Abs(1.91698654553693*s**2 + 0.0961912119722702*s)) ; 0.101406561684553*i
76,0.7816193655390379,B0*s + B1*s*sqrt(Abs(i)) ; B2*i + B3*i**2,0.239850515029115*s*sqrt(Abs(i)) - 0.0263150413517029*s ; -0.130502309068251*i**2 + 0.134657615854451*i
77,0.7814010914377638,B1*s*sqrt(Abs(B0 + i - s)) ; B2*i,0.138151983260213*s*sqrt(Abs(i - s + 0.887886735306636)) ; 0.0999141434925384*i
78,0.7810100887884265,B0*s + B1*i*s ; B2*i*r + B2*i + B3*r**2,0.329329906261719*i*s + 0.00207081589909898*s ; 0.0719268241838943*i*r + 0.0719268241838943*i - 0.0018267146970356*r**2
79,0.779667542518194,B0*i*Abs(s)**(3/2) ; B1*i,0.434472130855549*i*Abs(s)**(3/2) ; 0.0875221292038018*i
80,0.7795748379909183,B0*s*Abs(i)**(5/4) ; B1*sqrt(Abs(i)) + B2*i,0.642466418269214*s*Abs(i)**(5/4) ; 0.146808063268627*i - 0.0203168831681193*sqrt(Abs(i))
81,0.7783409159683693,B0*s + B1*s**2 ; B2 + B3*i**2,-0.29898231569999*s**2 + 0.299247737799245*s ; 0.322361015025632*i**2 + 0.00245223752419003
82,0.7775375805868757,B0*s**2 + B1*i*s**2 ; B3*i*sqrt(Abs(B2 - i + r)),0.495340571449475*i*s**2 - 0.00329962768896527*s**2 ; 0.112885987823134*i*sqrt(Abs(-i + r + 0.517986021347253))
83,0.7772893254446404,B0*i + B1*i**2 + B2*i*s ; B3*i**2 + B4*i*r**2,0.0675831706474645*i**2 + 0.31129189468093*i*s - 0.0126709331757213*i ; 0.254691328613673*i**2 + 0.0995537749638194*i*r**2
84,0.776675180464375,B0 + B1*s + B2*s**2 ; B3*i + B4*i**2 + B5*i*r,-0.295260222655162*s**2 + 0.325700991407754*s - 0.0288391279925914 ; 0.188401048242874*i**2 + 0.0747720096106648*i*r + 0.00904323973203207*i
85,0.7765620094346997,B0*s + B1*s**2 + B2*i*s ; B4*i*sqrt(Abs(B3 + r)),0.356609182158864*i*s - 0.0292400891358086*s**2 + 0.0294264535138932*s ; 0.0366883453296952*i*sqrt(Abs(r + 7.08815614624402))
86,0.776285887220963,B0*i + i*sqrt(Abs(s)) ; B1*i + B2*i*r**2,i*sqrt(Abs(s)) - 0.646933839487352*i ; 0.29454996492577*i*r**2 + 0.0377476063341586*i
87,0.7761659650280418,B0*s + B1*s**2 + B2*i*s ; B3*i,0.338872436121417*i*s - 0.0473371117648714*s**2 + 0.0474590939785532*s ; 0.101231103330634*i
88,0.7760481566903724,B0*i + B1*i**2 + B2*i*s ; B3*i + B4*i*r,-0.030882089663955*i**2 + 0.371806742863226*i*s + 0.0231909913938019*i ; 0.0170350264319282*i*r + 0.0955992668069304*i
89,0.7760257393938087,B0*i*s + B1*i**2*s ; B2 + B3*Abs(i)**(1/4) + B4*r,-0.407480840645686*i**2*s + 0.568835281340565*i*s ; -0.00589513645794048*r + 0.0719917425115173*Abs(i)**(1/4) - 0.0219413815245968
90,0.775915286823524,B0*s - Abs(s)**(5/4) ; B1*sqrt(Abs(i)) + B2*i,1.00243991899129*s - Abs(s)**(5/4) ; 0.137525493788771*i - 0.0157507266217859*sqrt(Abs(i))
91,0.7759074604616374,B0*i + B1*i**2 + B2*i*s ; B3*i,0.00494888260007865*i**2 + 0.3895628297713*i*s + 0.0110429746780659*i ; 0.102703226593142*i
92,0.7758830743295619,B0*i + B1*i**2 + B2*i*s ; B4*i*sqrt(Abs(B3 - i + r)),0.021114635577868*i**2 + 0.395177212825532*i*s + 0.0050651127357783*i ; 0.0316112849307014*i*sqrt(Abs(i - r + 10.6313168560973))
93,0.7751062022084466,B0 + B1*s**2 + B2*i*s ; B3 + B4*i*sqrt(Abs(r)),0.266915239556591*i*s - 0.0013414052976921*s**2 + 0.0102606505357561 ; 0.138775471627085*i*sqrt(Abs(r)) + 0.00635578902594556
94,0.7750342459000344,B0*i + B1*i*s + B1*i*sqrt(Abs(s)) ; B2*i,0.237752208068615*i*s + 0.237752208068615*i*sqrt(Abs(s)) - 0.0926133861903418*i ; 0.0921624543159011*i
95,0.7749585316980874,B0 + B1*i + B3*sqrt(Abs(B2 + s)) ; B4 + B5*sqrt(Abs(i)),0.00461562449210268*i - 0.165369616915653*sqrt(Abs(s - 0.565074163104689)) + 0.119312902200178 ; 0.0673040918840466*sqrt(Abs(i)) - 0.00865967499808355
96,0.7749051207416021,B0*i*s + i**3*s ; B1*i + B2*Abs(i)**(5/4),i**3*s + 0.347845390930942*i*s ; 0.0217335865953237*i + 0.113118977585633*Abs(i)**(5/4)
97,0.7747287385412195,B1*sqrt(Abs(B0*s + i*s**2)) ; B2*i**2 + B3*i*r,0.118548362198366*sqrt(Abs(i*s**2 - 0.021334965966716*s)) ; 0.104245429018982*i**2 + 0.200673502029446*i*r
98,0.7731038837793298,B0*i*s + i**3*s ; B1*i + B3*Abs(B2 + 2*r)**(1/4),i**3*s + 0.349394427188029*i*s ; 0.111556719842524*i - 0.000391397752078116*Abs(2*r + 308.548600629062)**(1/4)
99,0.7725271349496762,B0*i*s - i**2*s**2 ; B2*i*sqrt(Abs(B1 + i)),-i**2*s**2 + 0.514416099643985*i*s ; 0.10351301728046*i*sqrt(Abs(i - 1.20948080369284))
100,0.7723918550899525,B0*i*s**2 ; B1*i + B2*Abs(i)**(3/2)*sqrt(Abs(r)),0.293846887429243*i*s**2 ; -0.000419553150265484*i + 0.36789660090388*Abs(i)**(3/2)*sqrt(Abs(r))
101,0.7714408081231083,B0*i*s + i**2*s**2 ; B1*Abs(i)**(1/4) + B2*i,i**2*s**2 + 0.293342004933187*i*s ; 0.108872977955951*i - 0.00276982307550614*Abs(i)**(1/4)
102,0.7713833009814159,B0*i + B1*i**2 ; B2*i + B3*i*sqrt(Abs(r)),-0.445010883693486*i**2 + 0.286616180452589*i ; 0.296927007552026*i*sqrt(Abs(r)) - 0.00148442246881123*i
103,0.7712914455242649,B0 + B1*Abs(i)**(3/2) + i ; i*sqrt(Abs(B2*r + B3)),i + 0.153070843451293*Abs(i)**(3/2) - 0.000542640851538433 ; i*sqrt(Abs(1.60636724616095*r - 15.4990112387282))
104,0.7702499089180003,B0 + B1*i*s**2 ; B2*Abs(i)**(3/2) + B3*r + B4*i*r,0.389708330160591*i*s**2 - 0.00224452113235313 ; 0.169077332013949*i*r - 0.00427839404504235*r + 0.0658398414213911*Abs(i)**(3/2)
105,0.7688393200937909,B0*i + B0*s*sqrt(Abs(B1 + i)) ; B3*sqrt(Abs(B2*i - i**2)),0.125563027162574*i + 0.125563027162574*s*sqrt(Abs(i - 0.0262519688603224)) ; 0.143260609746594*sqrt(Abs(i**2 - 0.00998389560879706*i))
106,0.7681535086051933,B0*i + i*sqrt(Abs(B1*s**2 + B2*s)) ; B3*i,i*sqrt(Abs(0.149458867898553*s**2 + 0.0360300501501774*s)) - 0.0352660984887365*i ; 0.0980197945026214*i
107,0.7680024165080698,B0*i*s + i*s*sqrt(Abs(B1 + B2*i)) ; B3*i,i*s*sqrt(Abs(0.141114818752322*i + 2.6576932072252)) - 1.23609041523609*i*s ; 0.0997918112923115*i
108,0.7679288361210467,B0*i*s - i**2*s**2 ; B1*i + B2*r,-i**2*s**2 + 0.507244239173028*i*s ; 0.0982622847709612*i - 6.67962788423445e-5*r
109,0.7676711962313003,-i*s + s*sqrt(Abs(B0*i**2 + B1*i)) ; B2*i,-i*s + s*sqrt(Abs(1.97351182119243*i**2 - 0.000817970185163942*i)) ; 0.0995469456878056*i
110,0.7669737751338197,B0 + B1*s + B2*s*sqrt(Abs(i)) ; B3*sqrt(Abs(i)),0.24241334202097*s*sqrt(Abs(i)) - 0.0291912561653794*s + 0.00739787329670721 ; 0.0540183264068523*sqrt(Abs(i))
111,0.7653980511536439,B0*Abs(i)**(3/2) ; B1*i + B2*i*r + i**2,0.165796126421137*Abs(i)**(3/2) ; i**2 + 0.436855212105051*i*r - 0.266490562962562*i
112,0.7647818429195009,B0*i*s + B1*i*s**2 ; B2*i + B3*i*r + i**2,-0.337448572354402*i*s**2 + 0.389188049452697*i*s ; i**2 + 0.430365260844098*i*r - 0.263444664076792*i
113,0.7645276332521004,B0*Abs(i)**(5/4) ; B1*i + B2*i*r + i**2,0.104624066751552*Abs(i)**(5/4) ; i**2 + 0.519381754209215*i*r - 0.258403996246152*i
114,0.7642305476665784,B0*i + B1*i*s ; B2*i + i**2 + i*r,0.382820844985437*i*s - 0.265866980906702*i ; i**2 + i*r - 0.20054471231291*i
115,0.7640518493184544,B1*s*sqrt(Abs(B0 + i)) ; B2*i,0.194554831716986*s*sqrt(Abs(i - 0.0313348171475757)) ; 0.0968035215651916*i
116,0.762942690552419,B1*s*sqrt(Abs(B0 - s)) ; B2*i,0.148270629081866*s*sqrt(Abs(s - 0.97451018761334)) ; 0.0979852794488271*i
117,0.7609386540915543,B0*i ; B1*i + B2*i*r + i**2,0.0668223200292166*i ; i**2 + 0.601918578259437*i*r - 0.247446412517915*i
118,0.7607487062033457,B0*s**2 + B2*s*sqrt(Abs(B1 - i + s)) ; B4*i*sqrt(Abs(B3 + r)),-0.264116401528514*s**2 + 0.0275824415062618*s*sqrt(Abs(-i + s + 93.534423211083)) ; 0.00886446326331747*i*sqrt(Abs(r + 134.32813855394))
119,0.7597684851420562,B0*i*s ; B1*i + B2*i*r + i**2,0.0730489466554266*i*s ; i**2 + 0.685018817960047*i*r - 0.237681312422279*i
120,0.7589303879926383,B0*s + B1*s**2 ; B2 + B3*i*sqrt(Abs(r)),-0.130350696613756*s**2 + 0.14162890839624*s ; 0.217893726695251*i*sqrt(Abs(r)) - 3.44111326483638e-5
121,0.7578708669770641,B0*s + s*sqrt(Abs(B1 + sqrt(2)*sqrt(Abs(s)))) ; B2*i**2 - i**3,s*sqrt(Abs(sqrt(2)*sqrt(Abs(s)) - 3.34485805976079)) - 1.38659283271215*s ; -i**3 + 0.693416228858133*i**2
122,0.7577154638250018,B0*i*s**2 ; B1*i + B2*i*r + i**2,0.0819118336509785*i*s**2 ; i**2 + 0.750087901328033*i*r - 0.229530203871706*i
123,0.7567200315076016,B0*s**2 + B1*i**2*s ; B2*i,1.19758830031191*i**2*s + 0.0227967249571371*s**2 ; 0.098103215614754*i
124,0.7563335712422098,B0*s + B1*i*s + Abs(i)**(3/2)*Abs(s)**(3/2) ; B2*i + B3*i*r,-0.0571083019120976*i*s + 0.00935341440881579*s + Abs(i)**(3/2)*Abs(s)**(3/2) ; 0.0244557303525591*i*r + 0.0825187855421728*i
125,0.7563038131848248,B0*i**2 + i**2*s ; B1 + B2*i + B3*r,i**2*s - 0.234794587401019*i**2 ; 0.143100645717223*i + 0.0319260280312564*r - 0.0239033847826533
126,0.7558453999745011,B0*i*s**3 ; B1*i + B2*i*r + i**2,0.0928428900028271*i*s**3 ; i**2 + 0.804857106675837*i*r - 0.222620585983015*i
127,0.7556910490733608,B1*i*sqrt(Abs(B0 - s)) ; B2*i + i**2 + i*r,0.177968022587576*i*sqrt(Abs(s - 0.72310258504513)) ; i**2 + i*r - 0.199695932612764*i
128,0.7556524708851589,B0*i*s + i ; B1*i + B2*r,-1.23358728596549*i*s + i ; 2.72208401013042*i + 0.0297402652875832*r
129,0.7551394928824136,B0*s + B1*i*s + B1*s**2 ; B2 + B3*i,-0.632342588891605*i*s - 0.632342588891605*s**2 + 0.648580028598435*s ; 0.108158215555659*i - 0.00109511629299019
130,0.7547232933850169,B0 + B1*i + B2*s ; B3*i + B4*i**2 + B5*i*r,0.102945755044385*i + 6.9871578739384e-5*s + 0.000565859651462735 ; 0.738701683037567*i**2 + 0.379512195317472*i*r - 0.192686235607576*i
131,0.7545127957243115,B0*i**2 ; B1*i + B2*r + B3*i*r,0.0749228645760324*i**2 ; -0.271859321649151*i*r + 2.97649244858816*i + 0.0410605170405957*r
132,0.753613935862889,B0*i + B1*s ; i*sqrt(Abs(B2 + B3*r)),0.0625299528599348*i + 0.0182304546205244*s ; i*sqrt(Abs(0.0506831757908464*r - 0.000529773176338923))
133,0.7535292357212681,B0 + B1*i - i**2 + s ; B2 + B3*i + B4*r,-i**2 - 0.311400081473056*i + s + 0.537365943989382 ; 0.275079384931921*i + 0.0806236951313992*r - 0.125258675634124
134,0.7533128268045743,B0*i + B1*s ; B2*i + B3*i*r,14.4783469287073*i + 17.23361444056*s ; 0.0188184584102043*i*r + 0.00416437707530382*i
135,0.7532748488875765,B0*i + i**3 + i*s ; B1 + B2*i,i**3 + i*s - 0.575197086639197*i ; 0.0333017200116053*i + 0.00151704156443669
136,0.7512991655039047,B1*i*sqrt(Abs(B0 + s)) ; B2*i,-2.20216555526404*i*sqrt(Abs(s + 0.507211485947093)) ; 0.176018217472539*i
137,0.7511594838587251,B0 + s*Abs(i)**(3/2) ; B2*sqrt(Abs(B1 + sqrt(Abs(i)))),s*Abs(i)**(3/2) + 0.0217228875612275 ; 0.0478888003340294*sqrt(Abs(sqrt(Abs(i)) - 0.0279709142332452))
138,0.7503174260203884,B0*s + B1*i*s + B1*s**2 ; B2*i,-0.61478659388989*i*s - 0.61478659388989*s**2 + 0.630696458122673*s ; 0.102833286635968*i
139,0.749252492659328,B1*sqrt(Abs(i))*Abs(B0 - i + s)**(1/4) ; B2*i + B3*i*sqrt(Abs(r)),0.081833722860473*sqrt(Abs(i))*Abs(-i + s + 0.10486647663813)**(1/4) ; 0.206377034197581*i*sqrt(Abs(r)) - 0.000126013556799944*i
