time,true_S,true_I,true_R
0.0,0.9846019824309608,0.015398017569039166,0.0
1.0126582278481013,0.9774787019564196,0.020706052874947676,0.0018152451686326014
2.0253164556962027,0.9679968698775661,0.027750971597950338,0.004252158524483553
3.037974683544304,0.9554607628262153,0.037028278823305324,0.007510958350479248
4.050632911392405,0.9390339482234398,0.04911956635697254,0.011846485419587506
5.063291139240507,0.9177584414260598,0.06466571240149722,0.01757584617244294
6.075949367088608,0.8906141155045055,0.08430428643077768,0.025081598064716742
7.088607594936709,0.8566356812947887,0.1085580923860576,0.03480622631915353
8.10126582278481,0.8150971371871877,0.137670282152286,0.04723258066052626
9.113924050632912,0.765749579172295,0.17140482674725138,0.06284559408045352
10.126582278481013,0.7090606866316524,0.2088652133007681,0.08207410006757926
11.139240506329115,0.6463637564295976,0.24841748441899497,0.10521875915140712
12.151898734177216,0.5798171151611455,0.2878016939721188,0.13238119086673542
13.164556962025317,0.5121287171423613,0.32445590321308865,0.16341537964454989
14.177215189873419,0.4461069608992136,0.3559733419677216,0.19791969713306456
15.18987341772152,0.3841893743699191,0.38053515397325127,0.2352754716568295
16.20253164556962,0.32811089826105333,0.3971676518809607,0.27472144985798586
17.21518987341772,0.2787924478723238,0.4057650871783201,0.31544246494935585
18.227848101265824,0.23642641948097304,0.40692346411357305,0.3566501164054537
19.240506329113927,0.20067216601060758,0.40168657274779934,0.3976412612415929
20.253164556962027,0.17087221176225445,0.3912973450284899,0.43783044320925546
21.265822784810126,0.14623260251475925,0.3770075747220531,0.47675982276318746
22.27848101265823,0.12594734555457088,0.35995917511859543,0.5140934793268335
23.291139240506332,0.10927046345487576,0.3411266097384591,0.5496029268066649
24.303797468354432,0.09554920465002793,0.3213016874098937,0.5831491079400781
25.31645569620253,0.08423249262046348,0.3011032612041459,0.6146642461753904
26.329113924050635,0.07486572888173638,0.28099890835107727,0.6441353627671861
27.341772151898738,0.06707937835337438,0.2613303798428481,0.6715902418037772
28.354430379746837,0.060575697608540646,0.24233834397341308,0.6970859584180461
29.367088607594937,0.05511591222795303,0.22418430742545914,0.7206997803465878
30.37974683544304,0.05050887672274665,0.20696900929778184,0.7425221139794714
31.392405063291143,0.04660151282368687,0.19074735360969364,0.7626511335666194
32.40506329113924,0.043270992065222516,0.17554024416131975,0.7811887637734579
33.41772151898734,0.040418461197532986,0.16134381487598345,0.7982377239264836
34.43037974683544,0.03796406134356605,0.14813654333985368,0.8138993953165804
35.44303797468355,0.03584299888675535,0.13588467998419448,0.8282723211290502
36.45569620253165,0.03400245838753507,0.12454635526493053,0.8414511863475345
37.46835443037975,0.03239917571593258,0.11407466676056646,0.853526157523501
38.481012658227854,0.030997534508987394,0.1044199689373307,0.864582496553682
39.493670886075954,0.02976806601735543,0.0955315612160339,0.8747003727666107
40.50632911392405,0.02868626544694901,0.08735891337579246,0.8839548211772585
41.51898734177215,0.027731654901180507,0.07985253895555815,0.8924158061432613
42.53164556962025,0.026887038681896114,0.07296460067084316,0.9001483606472607
43.54430379746836,0.026137908612181633,0.06664931691038205,0.9072127744774362
44.55696202531646,0.02547196775330626,0.060863215654146506,0.9136648165925472
45.56962025316456,0.024878747237540955,0.05556527570534937,0.9195559770571096
46.582278481012665,0.024349297460227914,0.05071698332432095,0.924933719215451
47.594936708860764,0.02387593323975403,0.04628233484465284,0.9298417319155929
48.607594936708864,0.023452033188735257,0.04222778240658594,0.9343201844046786
49.620253164556964,0.023071868854008755,0.03852216122727866,0.9384059699187124
50.63291139240506,0.02273046742347044,0.03513659048585056,0.9421329420906789
51.64556962025317,0.022423497891077605,0.03204436110620765,0.9455321410027147
52.65822784810127,0.022147175480213017,0.029220817851729804,0.948632006668057
53.67088607594937,0.021898183257212638,0.026643235112649214,0.951458581630138
54.683544303797476,0.02167360615353378,0.024290694417705254,0.9540356994287609
55.696202531645575,0.02147087512841716,0.022143963475599087,0.9563851613959836
56.708860759493675,0.021287720676376274,0.020185377349569045,0.9585269019740545
57.721518987341774,0.02112213324250309,0.018398725518120874,0.9604791412393759
58.734177215189874,0.020972329675006424,0.016769143524354265,0.9622585268006393
59.74683544303798,0.020836723908303215,0.015283011469281484,0.9638802646224153
60.75949367088608,0.02071390285629881,0.01392785687829009,0.9653582402654111
61.77215189873418,0.020602605704203195,0.012692263437414855,0.966705130858382
62.784810126582286,0.020501705169235752,0.011565787556066989,0.9679325072746973
63.797468354430386,0.020410191986564262,0.010538879358159958,0.9690509286552759
64.81012658227849,0.020327161302258475,0.009602809536180819,0.9700700291615607
65.82278481012659,0.020251800777808228,0.008749601604581323,0.9709985976176104
66.83544303797468,0.020183380322820296,0.007971969145663484,0.9718446505315163
67.84810126582279,0.020121242886487464,0.007263257878581701,0.9726154992349308
68.86075949367088,0.020064796741652697,0.006617392462547145,0.9733178107958002
69.87341772151899,0.02001350831464545,0.0060288274496241466,0.9739576642357304
70.8860759493671,0.019966896208535877,0.005492501878254837,0.9745406019132092
71.89873417721519,0.01992452559262188,0.005003797812152428,0.9750716765952256
72.9113924050633,0.01988600357274882,0.0045585023436482295,0.9755554940836029
73.9240506329114,0.01985097479309487,0.004152772568829528,0.9759962526380755
74.9367088607595,0.0198191178475261,0.003783103651453224,0.9763977785010206
75.9493670886076,0.01979014137713131,0.0034462992442186985,0.97676355937865
76.96202531645571,0.019763781582447897,0.003139444734965905,0.9770967736825862
77.9746835443038,0.019739799573740613,0.002859882893703018,0.9774003175325563
78.98734177215191,0.01971797844335856,0.002605191460660744,0.9776768300959806
80.0,0.019698121603920708,0.0023731614698564866,0.9779287169262227
