node_hash,best_reward_seen,average_reward,variance_rewards,visit_count,L_bound,U_bound,lower_confidence_interval,upper_confidence_interval,is_terminal,is_invalid_constant,num_children,num_parents
"('INTERNAL', ('M0', 'M0*M1'))",0.8001214516529831,0.044753986476142385,0.01821175786425791,137,1.0275674742526024,9.3757909520481,0.02416168884517455,0.11445262564996803,False,False,14,1
"('INTERNAL', ('M0', 'M0*M2 - M1*M2'))",0.8020632728778712,0.06266560881258462,0.03203599915334468,56,1.0256916824344473,9.523943091223666,0.02423917130984659,0.1584735413712679,False,False,14,2
"('INTERNAL', ('M0*M1', 'M0*M1'))",0.8281211137886358,0.11964740931168297,0.04590216614970533,51,1.0702477955588814,9.51635158292918,0.05717441894688726,0.2368300284422209,False,False,14,3
"('INTERNAL', ('M0*M1', 'M0*M2 - M1*M2'))",0.8587266720816745,0.16089601195955106,0.07221374391385414,50,1.0456164315632155,9.604630142152702,0.08463689402755334,0.2869096506397926,False,False,14,2
"('INTERNAL', ('M0*M1', 'M0*M1*M3 - M2*M3'))",0.8414507009621478,0.11494281376563469,0.05325902779529247,20,1.0228330784331325,9.659876079693412,0.03719249667393626,0.32210668096176237,False,False,14,2
"('INTERNAL', ('M0 + M1', 'M0'))",0.5657931466533448,0.05551147480446901,0.023979987724755885,13,0.7806859670023055,9.618854917199455,0.011802794852978728,0.31129092600314673,False,False,14,1
"('INTERNAL', ('M0*M1', 'M0*M3 - M1*M3 - M2*M3'))",0.8228716006839757,0.1594057829530865,0.0800244510895728,8,1.0938748356661971,9.757509490520807,0.039202909455509624,0.5169572897537459,False,False,14,2
"('INTERNAL', ('M0 - M1', 'M0'))",0.09745417811311843,0.02761763969913568,0.0010848289615566602,7,0.5105612239895267,9.751979610679697,0.006343058184471876,0.4037955975804043,False,False,14,1
"('INTERNAL', ('M0', 'M0 + M1'))",0.02803205041773606,0.005005466074548369,0.00010424238120763432,7,0.7434847789054652,9.761067757922762,0.0036462911044251945,0.37585081766862133,False,False,14,1
"('INTERNAL', ('M0', 'M0 - M1'))",0.026979917401241272,0.0038542739144630392,0.00010398799185397165,7,0.15250811783193793,9.752866404057166,0.003530852569337334,0.3743796839136825,False,False,14,1
"('INTERNAL', ('M0*M1', 'M0'))",0.025697418844044986,0.005671622275255078,8.666297257688096e-05,7,1.0275674742526024,9.752946303693905,0.0037140575503973833,0.37669980383715346,False,False,14,1
"('INTERNAL', ('M0*M2 - M1*M2', 'M0*M2 - M1*M2'))",0.7417387733109813,0.3535084053205959,0.09309730452073081,6,0.9665181054542091,9.753280833874854,0.10814316341415178,0.7236411228179281,False,False,14,2
"('INTERNAL', ('M0', 'B0*M0'))",0.1658865152604878,0.04140635081021053,0.0048092371132747135,6,0.26250921846439146,9.758620992173585,0.008555974063479506,0.45702411653052877,False,False,14,4
"('INTERNAL', ('B0 + M0 + M1', 'B1*M0'))",0.8937526251535626,0.22097522594025332,0.14740644763505947,5,0.4288221744323016,9.770338916609957,0.049606230065919646,0.6572112392426548,False,False,14,3
"('INTERNAL', ('M0*M1', 'M0*M2*r - M1*M2'))",0.7610160830150878,0.27194786115291714,0.14095398022460948,5,1.0195012716071195,9.787414612436432,0.06654779794355929,0.6942259066924836,False,False,14,1
