time,estimated_S,estimated_I,estimated_R
0.0,0.9841955968226428,0.01580440317735724,0.0
1.0126582278481013,0.9767753572704712,0.0213694252683765,0.0018552174611523985
2.0253164556962027,0.9668868600576219,0.028755643253821538,0.004357496688556522
3.037974683544304,0.9538055626567924,0.03847932525455532,0.007715112088652276
4.050632911392405,0.9366647768131982,0.051142558634767,0.01219266455203478
5.063291139240507,0.914479902119976,0.06740166741773361,0.018118430462290537
6.075949367088608,0.8862164129511672,0.087896936165756,0.02588665088307688
7.088607594936709,0.8509191284909408,0.11313061398063179,0.035950257528427426
8.10126582278481,0.8079102894490805,0.1432911549918021,0.04879855555911751
9.113924050632912,0.7570370900061884,0.17804750695282617,0.06491540304098556
10.126582278481013,0.6989084983781692,0.2163739309617293,0.08471757066010177
11.139240506329115,0.6350223931490129,0.25649680945651,0.10848079739447744
12.151898734177216,0.567685475539153,0.2960442847357155,0.1362702397251317
13.164556962025317,0.49969512609491307,0.332407898223406,0.1678969756816812
14.177215189873419,0.4338642939928518,0.3632178669757206,0.20291783903142788
15.18987341772152,0.3725550305551885,0.38676327966256213,0.24068168978224963
16.20253164556962,0.3173769013239883,0.40221424905589737,0.28040884962011464
17.21518987341772,0.2691143839336204,0.40960493989275937,0.32128067617362066
18.227848101265824,0.22784239847378984,0.40963986252146617,0.36251773900474443
19.240506329113927,0.193136225019869,0.4034296874409132,0.4034340875392183
20.253164556962027,0.16428840085271113,0.3922462553649107,0.4434653437823786
21.265822784810126,0.14048253952842457,0.3773422343198678,0.48217522615170816
22.27848101265823,0.1209088605886218,0.35984350361407785,0.5192476357973009
23.291139240506332,0.10482852062863209,0.3407004303110466,0.554471049060322
24.303797468354432,0.09160116010575425,0.32067867741815004,0.5877201624760964
25.31645569620253,0.08068975561418723,0.30037239069457483,0.6189378536912385
26.329113924050635,0.07165340479541145,0.28022752777313814,0.6481190674314511
27.341772151898738,0.0641349209689677,0.26056785688518325,0.6752972221458496
28.354430379746837,0.057847212020685636,0.2416196007749798,0.7005331872043351
29.367088607594937,0.05256045119248471,0.22353296039992476,0.7239065884075911
30.37974683544304,0.04809087337279174,0.20640003195127868,0.7455090946759302
31.392405063291143,0.04429143337401113,0.19026923529509165,0.7654393313308979
32.40506329113924,0.04104420735421074,0.1751567083019042,0.7837990843438858
33.41772151898734,0.03825432071042611,0.16105515945463053,0.8006905198349441
34.43037974683544,0.03584514223414792,0.14794067172050257,0.8162141860453502
35.44303797468355,0.03375450120339633,0.13577788545151312,0.8304676133450912
36.45569620253165,0.03193171971827845,0.12452390999691682,0.8435443702848053
37.46835443037975,0.030335283647824292,0.11413125534549046,0.8555334610066859
38.481012658227854,0.02893101518599525,0.10455000631259372,0.8665189785014116
39.493670886075954,0.02769063640472476,0.09572941846517238,0.8765799451301034
40.50632911392405,0.026590633115233117,0.0876190766217491,0.8857902902630183
41.51898734177215,0.025611356272600822,0.08016971678534517,0.8942189269420546
42.53164556962025,0.024736308234986633,0.07333379369085441,0.9019298980741596
43.54430379746836,0.0239515729223946,0.06706585754036201,0.908982569537244
44.55696202531646,0.02324535999576169,0.06132278586398348,0.9154318541402554
45.56962025316456,0.022607636020070723,0.05606391210667322,0.9213284518732565
46.582278481012665,0.02202982685534377,0.051251073442553356,0.9267190997021033
47.594936708860764,0.02150457801886145,0.046848597530766006,0.931646824450373
48.607594936708864,0.021025556922485988,0.042823253213209664,0.9361511898643048
49.620253164556964,0.020587291101277428,0.03914417074430198,0.940268538154421
50.63291139240506,0.020185035525538946,0.035782741879633054,0.9440322225948284
51.64556962025317,0.019814662973923012,0.032712507127947314,0.9474728298981301
52.65822784810127,0.019472572791827916,0.02990903757055009,0.9506183896376225
53.67088607594937,0.019155614662051904,0.027349813064024946,0.9534945722739236
54.683544303797476,0.018861025087396927,0.025014099497832974,0.9561248754147705
55.696202531645575,0.018586374073079392,0.022882829018071763,0.9585307969088493
56.708860759493675,0.018329520164872767,0.020938483106166566,0.9607319967289611
57.721518987341774,0.018088570674557655,0.019164983061278472,0.9627464462641643
58.734177215189874,0.017861851456340175,0.017547579787157257,0.964590568756503
59.74683544303798,0.01764787743642134,0.016072755143074827,0.9662793674205042
60.75949367088608,0.017445330164406636,0.014728125457649201,0.9678265443779446
61.77215189873418,0.017253036038069238,0.013502354040886046,0.9692446099210451
62.784810126582286,0.017069950077499563,0.012385066131861647,0.9705449837906391
63.797468354430386,0.01689513952875682,0.011366772771549509,0.971738087699694
64.81012658227849,0.0167277716255081,0.010438797345543139,0.9728334310289491
65.82278481012659,0.01656710128801441,0.009593209619808411,0.9738396890921776
66.83544303797468,0.016412461845420938,0.008822763566082534,0.9747647745884969
67.84810126582279,0.01626325569938109,0.008120840519018098,0.9756159037816011
68.86075949367088,0.016118947072014972,0.007481395994728008,0.9763996569332574
69.87341772151899,0.015979054966119607,0.006898911542274176,0.9771220334916066
70.8860759493671,0.015843147430333347,0.006368349929621286,0.9777885026400458
71.89873417721519,0.01571083633814419,0.005885114163297399,0.9784040494985589
72.9113924050633,0.01558177256010996,0.0054450097689798275,0.9789732176709106
73.9240506329114,0.015455641457581977,0.005044210169973735,0.9795001483724447
74.9367088607595,0.015332160535574119,0.004679224769727025,0.9799886146946992
75.9493670886076,0.015211074918943501,0.004346870680345299,0.9804420544007116
76.96202531645571,0.015092154944187452,0.004044244901063574,0.9808636001547494
77.9746835443038,0.014975193834442404,0.003768700508242341,0.9812561056573157
78.98734177215191,0.014860005286334204,0.003517825843621497,0.9816221688700447
80.0,0.014746420832577985,0.0032894201729403417,0.9819641589944821
