node_hash,best_reward_seen,average_reward,variance_rewards,visit_count,L_bound,U_bound,lower_confidence_interval,upper_confidence_interval,is_terminal,is_invalid_constant,num_children,num_parents
"('INTERNAL', ('M0', 'M0 - M1'))",0.7128996680443864,0.03774263763817032,0.014761743669765874,67,0.9097481292857408,9.352796627751205,0.013593961898517963,0.1204721442529051,False,False,14,1
"('INTERNAL', ('sqrt(Abs(M0))', 'M0 - M1'))",0.7717203071344714,0.03634248661690595,0.02263337265906474,30,0.634942637876729,9.479077410012989,0.008858627459656028,0.17150436273414213,False,False,14,2
"('INTERNAL', ('M0', 'M0 + M1'))",0.6446460123045052,0.03224964315525989,0.015111992707538392,27,0.9104822193416369,9.425459877782194,0.007348623539420865,0.17634802272121045,False,False,14,1
"('INTERNAL', ('M0', 'M0*M1'))",0.575640433770126,0.04994951073319165,0.015101098117567725,27,1.3219268584300643,9.44239072967983,0.01307785985010388,0.20209992139975563,False,False,14,1
"('INTERNAL', ('M0 - M1', 'M0'))",0.5134906439877126,0.03248551138077519,0.01073543151237094,27,0.6805316661098479,9.400712648777347,0.007416271246810679,0.17670250013792707,False,False,14,1
"('INTERNAL', ('M0*M1', 'M0'))",0.38024437202095984,0.03409382797516301,0.010917816440808366,13,1.3176464570788737,9.634280433217416,0.006920574294763707,0.28232515367274663,False,False,14,1
"('TERMINAL', ('B0 + B1*i + B2*s', 'i'))",0.51025654019835,0.51025654019835,0.0,9,0.51025654019835,0.51025654019835,0.2305193201235275,0.7833801159894179,True,False,0,2
"('INTERNAL', ('sqrt(Abs(M0))', 'M0'))",0.15620428285282859,0.03126543688462821,0.002699480880783862,9,0.5816401304751486,9.751886116991583,0.006536694729753011,0.35090251369616315,False,False,14,1
"('INTERNAL', ('M0', 'sqrt(Abs(M0))'))",0.09040688021357376,0.01043884393924715,0.0009006536997264103,9,0.1456937308129092,9.751886116991583,0.0036408380300174893,0.3231393916135117,False,False,14,1
"('INTERNAL', ('M0 + M1', 'M0'))",0.02655302175724615,0.008797224395379203,0.00012954893217763814,9,0.7241953732074421,9.75836548157136,0.0034508279146645243,0.32087208245845594,False,False,14,1
"('INTERNAL', ('M0', '-M0 + r'))",0.5555984432648203,0.09615043877445324,0.042833356680309,7,0.05641108976724254,9.751886116991583,0.021023128124254612,0.568547564448891,False,False,14,1
"('INTERNAL', ('M0', 'B0'))",0.0,0.0,0.0,7,0.0,0.0,0.003159723531251909,0.3694166475528192,True,True,0,5
"('INTERNAL', ('M0 + M1', 'M0 - M1'))",0.1790293863319287,0.035372329427278595,0.005075308278037558,6,0.6751346325961557,9.751886116991583,0.0076914135497646785,0.4504042715776732,False,False,14,2
"('INTERNAL', ('sqrt(Abs(M0))', 'B0 - M0'))",0.0017158406520899185,0.00028662456780911816,4.902405097733132e-07,6,0.5633554663722126,9.758570714940209,0.0036365734854421276,0.4099621451204738,False,False,14,4
"('INTERNAL', ('B0', 'M0'))",0.0,0.0,0.0,6,0.0,0.0,0.0036102968619005863,0.4096163972250034,True,True,0,4
"('INTERNAL', ('B0 + M0', 'B1 + B2*i + B3*i*sqrt(Abs(r))'))",0.8010698648810862,0.5648135925853098,0.10465692412330513,5,0.9857429928102777,9.799803967211869,0.20224025213923694,0.8655751554240751,False,False,3,1
"('TERMINAL', ('B0*i - Abs(i)**(3/2)', 'B1 + B2*i + B3*r'))",0.7816784129221745,0.7816784129221745,0.0,5,0.7816784129221745,0.7816784129221745,0.34478499237857013,0.9512161582474825,True,False,0,1
"('INTERNAL', ('B0 + M0', 'i'))",0.7173210324779365,0.15495139568952104,0.09900994775408134,5,0.22111902192886615,9.769788480821237,0.03099279576314329,0.6052991998384094,False,False,7,3
"('INTERNAL', ('M0', 'B0*M0'))",0.508775320860446,0.10672701973176354,0.050614450228007896,5,1.43491644204743,9.823811626991988,0.019973225342984603,0.564064798566827,False,False,14,3
"('INTERNAL', ('M0', 'M0 + M1 + M2'))",0.10339803756720391,0.05447542961981474,0.0018394918450394238,5,0.3355096200278305,9.751886116991583,0.010709244540793665,0.5154927063104616,False,False,14,1
