rank,reward,equations,equations_with_constants
3964,0.027414683749231592,B0*s + i**2*s - i*s ; i*sqrt(Abs(r**2 + Abs(r)**(3/2))),i**2*s - i*s + 0.109045891337527*s ; i*sqrt(Abs(r**2 + Abs(r)**(3/2)))
3965,0.02741020278730996,B0 + B1*sqrt(Abs(i**2*s + i**2)) ; B2 + 2*i - r,9.22986225402802 - 0.132686442546023*sqrt(Abs(i**2*s + i**2)) ; 2*i - r + 68.6083360328117
3966,0.027404082044283736,B0 + 2*s ; B1 + B2*r + B3*r**2 + B4*i*r,2*s - 2.11859469520243 ; 0.277796893098583*i*r + 2.71656849003097*r**2 + 0.308843842184825*r - 0.0305194324305489
3967,0.02740268700634311,B0 + B1*s - i*s + i + s**2 ; B2 - r + sqrt(Abs(r)),-i*s + i + s**2 - 1.28515200567594*s - 0.461416178266916 ; -r + sqrt(Abs(r)) - 1.60663197902124
3968,0.027385818379095178,B0*i*s**2 + B1*i**2*s**2 ; i*Abs(r)**(3/2),-5.52727077484485*i**2*s**2 + 0.704084711099969*i*s**2 ; i*Abs(r)**(3/2)
3969,0.02738370856352449,B0 + B1*s ; B2*i*r**2 + B3*i**2*r,0.378638192160493*s - 0.330891354797018 ; 0.00736055947780568*i**2*r + 0.000101747871805393*i*r**2
3970,0.027383708508564808,B0 + B1*i + B2*s ; B3*i**2*r + i**2*r**2,7.0442224538846*i + 9.54542612883725*s - 9.23002136213247 ; i**2*r**2 + 0.086481159047036*i**2*r
3971,0.02738370850465658,B0 + B1*s ; 2*r*Abs(i)**(1/8),0.378755690865595*s - 0.330995147614875 ; 2*r*Abs(i)**(1/8)
3972,0.027383708413541652,B0 + B1*s ; B2*r + B3*r**2 + B4*i*r,0.378577806098415*s - 0.330838262337038 ; 0.00040523001803646*i*r + 0.00470974545353216*r**2 + 1.18588164723407*r
3973,0.0273837083366702,B0 + B1*i + s ; B2*r + B3*r**2 + i*r**2,-1.50133470847074*i + s - 0.684578543346387 ; i*r**2 + 7.37188935443283*r**2 + 0.0579795085649218*r
3974,0.02738370807701252,B0 + B1*i ; B2*r + 3*r**2,0.0477299420768769 - 0.378503087942692*i ; 3*r**2 + 0.0486919121143811*r
3975,0.027383707988051426,B0*i + B1*s ; B2*i*r + B2*r + B3*r*sqrt(Abs(i)),-0.331099124353343*i + 0.0477747891894593*s ; 18.5224825032082*i*r + 0.0117616425581576*r*sqrt(Abs(i)) + 18.5224825032082*r
3976,0.02738370712404653,B0 + B1*s ; B2*r - i*r + 2*r**2,2.50108546270329*s - 2.18567833002561 ; -i*r + 2*r**2 + 0.535948093011413*r
3977,0.02738370678039158,B0 + B1*i ; 2*i*r - 2*r**2,0.0477934373823995 - 0.379019648753377*i ; 2*i*r - 2*r**2
3978,0.027383701479722904,B0 + B1*i + B2*s ; B3*r + i*r + 2*r**2,0.313638318325657*i + 0.692987083041406*s - 0.64515363798736 ; i*r + 2*r**2 + 0.960466906096055*r
3979,0.02738206915407658,s*Abs(s + Abs(i)**(1/4))**(1/4) ; B0 + B1*i + B2*r + i*r,s*Abs(s + Abs(i)**(1/4))**(1/4) ; i*r + 0.691921821387703*i - 1.09506712750327*r + 0.764112196600794
