node_hash,best_reward_seen,average_reward,variance_rewards,visit_count,L_bound,U_bound,lower_confidence_interval,upper_confidence_interval,is_terminal,is_invalid_constant,num_children,num_parents
"('INTERNAL', ('M0', 'M0*M1'))",0.9003454159694195,0.03418354746262155,0.015301024971455468,77,1.240378792429302,9.258197004313418,0.011772179371563595,0.10154553441863597,False,False,14,1
"('INTERNAL', ('M0 + M1', 'M0'))",0.8096442003423344,0.04362819570361163,0.020411964897461825,51,1.0976165366072874,9.55291087391173,0.014011852883955808,0.13843726317712465,False,False,14,1
"('INTERNAL', ('M0', 'M1*sqrt(Abs(M0))'))",0.7894020966028821,0.05228820977806523,0.03077087817743428,31,0.8714769708981902,9.387491282706975,0.014716716951751396,0.19122171230850504,False,False,14,1
"('INTERNAL', ('M0*M1 + M2', 'M0'))",0.8970724703508842,0.09982741221176998,0.0633658492697863,21,1.167381650594374,9.617598226178716,0.031068532968758354,0.29735984144902183,False,False,14,1
"('INTERNAL', ('M0 - M1', 'M0'))",0.5703464020920072,0.0837304212395775,0.03021410396590711,19,0.6706962799189357,9.625989620376581,0.023203182490981456,0.29000629450625226,False,False,14,1
"('INTERNAL', ('M0 + s', 'M0'))",0.8806663168623048,0.07493228275118362,0.05222430663135905,15,0.4902378454317236,9.633644306150877,0.01811199016597779,0.3129807613501402,False,False,14,1
"('INTERNAL', ('M0', 'i'))",0.6669579327904135,0.050142230300453804,0.02920888495432534,15,0.5252343272449929,9.427924418265185,0.010826594876413933,0.28034788051076615,False,False,7,1
"('INTERNAL', ('M0', 'B0*M0'))",0.14410980356471137,0.03733049806972195,0.0031324527598934476,9,0.9194683651113641,9.765952258467154,0.007546137636665165,0.3586758695327122,False,False,14,7
"('INTERNAL', ('M0*M1', 'M0*M2 + M1*M2'))",0.950990049706309,0.641617417705528,0.09218617748640945,8,1.178431705699144,9.800804203608738,0.3118573500014718,0.8720392010067914,False,False,14,2
"('INTERNAL', ('M0', 'B0*M0*M1'))",0.8952809392699714,0.12412096271454287,0.09730781835171357,8,0.9829067569344682,9.856301465774646,0.027882572918574055,0.48159136813601594,False,False,14,4
"('INTERNAL', ('M0 + M1', 'M0*M1'))",0.40839985698881726,0.06610055812309965,0.019266033821634228,8,1.197007604397989,9.703486517365018,0.01301596894015037,0.4186166612142765,False,False,14,2
"('INTERNAL', ('M0*M1', 'M0'))",0.1872730081374828,0.027803585108188512,0.004947474357645982,7,1.240378792429302,9.752965638417423,0.0063686111745061115,0.40401845623588334,False,False,14,1
"('INTERNAL', ('sqrt(Abs(M0))', 'M0'))",0.13681192126571037,0.03315448786221779,0.002684513983485176,7,1.0064137063604148,9.752246918481545,0.007127333742659204,0.4103872353043047,False,False,14,1
"('INTERNAL', ('M0', 'M0 + M1'))",0.07706287709557029,0.023491978718406054,0.0007419100452866561,7,1.1218351865695793,9.751886116991583,0.005790203134433477,0.39882350405314915,False,False,14,1
"('INTERNAL', ('M0', 'M0*M2 + M1*M2'))",0.027644333748606666,0.004179136414378076,0.00010742396674459695,7,1.3724458851307015,9.780943799498052,0.0035632148069026826,0.3747953477056754,False,False,14,1
"('TERMINAL', ('B0', 'i'))",0.0,0.0,0.0,7,0.0,0.0,0.003159723531251909,0.3694166475528192,True,True,0,5
"('INTERNAL', ('M0*M2 + M1*M2 + M3', 'M0 - M1'))",0.8863017486870793,0.1632947297346434,0.12571094250340903,6,0.8282352696724623,9.870444136693337,0.03570193667612699,0.5757627112038328,False,False,14,2
"('INTERNAL', ('M0 + M1', 'B0*M0'))",0.8459388656979422,0.21975983093400203,0.12403212163443311,6,0.829354652408364,9.76882781683178,0.05379200760200277,0.6235324843894531,False,False,14,4
"('INTERNAL', ('sqrt(Abs(M0))', 'M0*M1'))",0.03059576899412851,0.005903602392340038,0.00014992758368394257,6,1.1117450502735708,9.753098936068296,0.004173817546755405,0.4166830811870104,False,False,14,2
"('INTERNAL', ('M0*M1', 'M0*M1'))",0.03004304397293922,0.015386108324384626,0.00019309508877275277,6,1.3724458851307015,9.795384877779403,0.005177495811670615,0.42780393590163185,False,False,14,2
"('INTERNAL', ('i', 'B0*M0'))",0.004548731581525781,0.0007581219302542968,3.448493166795006e-06,6,0.1600825370882882,9.753045500518812,0.003680038434838997,0.4105303013701386,False,False,7,4
"('INTERNAL', ('B0', 'M0'))",0.0,0.0,0.0,6,0.0,0.0,0.0036102968619005863,0.4096163972250034,True,True,0,4
"('INTERNAL', ('B0 - i + s', 'B1 + B2*i + B3*r + M0 - M1'))",0.8627649919326806,0.8627649919326806,0.0,5,1.4768756243659076,2.548146440879285,0.4094926215265454,0.9733193670599021,False,False,3,1
"('INTERNAL', ('B0 - i + s', 'B1 + B2*i + B3*r - M0'))",0.8627649919326806,0.8627649919326806,0.0,5,1.185981114265958,1.7498078597993145,0.4094926215265454,0.9733193670599021,False,False,3,1
"('TERMINAL', ('B0 - i + s', 'B1 + B2*i + B3*r'))",0.8627649919326806,0.8627649919326806,0.0,5,0.8627649919326806,0.8627649919326806,0.4094926215265454,0.9733193670599021,True,False,0,1
"('TERMINAL', ('B0 - i', 'B1 + B2*i + B3*r'))",0.6573432618645778,0.6573432618645778,0.0,5,0.6573432618645778,0.6573432618645778,0.2582876754483246,0.9065125941388081,True,False,0,1
"('INTERNAL', ('B0*M0 + M1', 'M0 - M1'))",0.6409316113088345,0.1598614087745201,0.07361719848409723,5,0.7644974548163337,9.789152940431912,0.032240610293741805,0.6093299526513509,False,False,14,3
"('INTERNAL', ('M0 - M1 + M2', 'B0*M0'))",0.6195758885538625,0.25040369668694323,0.10813782684089152,5,0.8558103919420988,9.827987227550242,0.059125299660475056,0.6788825040076978,False,False,14,3
"('INTERNAL', ('B0*sqrt(Abs(M0))*sqrt(Abs(M1))', 'M1*sqrt(Abs(M0))*sqrt(Abs(i))'))",0.6183376537324986,0.13793681170204514,0.07261944382468695,5,0.9292209774105544,9.870775116426454,0.026845719085965603,0.5911009071973894,False,False,14,3
"('INTERNAL', ('M0', 'M0*sqrt(Abs(i))'))",0.6044510857422479,0.1530197098104945,0.06651098854301819,5,0.868050172221512,9.758933552183029,0.03050810265683795,0.6037054004190832,False,False,14,1
"('INTERNAL', ('M0*i*sqrt(Abs(s)) - M1 + M2', 'B0*M0'))",0.5857950667157196,0.20505094006134456,0.08151279741105191,5,0.9613239418328289,9.760420325030692,0.04476224336432439,0.6451237064160158,False,False,10,3
"('TERMINAL', ('B0 + B1*i + B2*s', 'sqrt(Abs(i))'))",0.5703464020920072,0.5703464020920072,0.0,5,0.5703464020920072,0.5703464020920072,0.20540814313814393,0.8681989586074621,True,False,0,1
"('INTERNAL', ('M0', 'B0*i'))",0.5612890214097477,0.12041360943885113,0.06089844194648278,5,0.6680630854410637,9.759901452781849,0.022867855105103266,0.5760861633340368,False,False,7,3
"('INTERNAL', ('B0 + M0 + M1', 'sqrt(Abs(B1 - i))'))",0.40879075996975905,0.09216702210442701,0.0315103373121682,5,0.4211465328137339,9.751886116991583,0.017103242078655843,0.5509749880341162,False,False,7,3
"('INTERNAL', ('sqrt(Abs(B0*M1 - M0*M1))', 'B1*i + B1*r'))",0.17931996291994529,0.04416804148482856,0.006031375090567802,5,0.6407125820674888,9.77142115352909,0.00922789438015869,0.5053439561146276,False,False,7,3
"('INTERNAL', ('M0', 'M0*M2 - M1*M2'))",0.03128225413160432,0.012388672288870028,0.0002648856627449477,5,0.831137471168282,9.7593419893825,0.005399751198022304,0.47265029183836543,False,False,14,1
"('INTERNAL', ('M0 + M1', 'i*r'))",0.031058159759065486,0.007314144128659237,0.00018187852336199579,5,0.0686058763116445,9.759321504763959,0.004892232195822321,0.4672124933085837,False,False,7,3
"('TERMINAL', ('B0 + B1*s', 'r'))",0.031058158882995138,0.031058158882995138,0.0,5,0.031058158882995138,0.031058158882995138,0.0075129220380761004,0.4921263855921355,True,False,0,3
"('INTERNAL', ('B0 + M0', 'r'))",0.031058158405545006,0.025849297462951087,0.0001292569436397767,5,0.05264918982951469,9.759533962614668,0.006884394132008911,0.4867727699330668,False,False,7,3
"('INTERNAL', ('s', 'M0'))",0.030960819312782002,0.0061921638625564,0.000191714466503747,5,0.10074151703860486,9.617598229608811,0.004783864297817011,0.4660013836628933,False,False,7,1
"('TERMINAL', ('B0 + s', 'r'))",0.030960819312781874,0.030960819312781874,0.0,5,0.030960819312781874,0.030960819312781874,0.007500900364991098,0.4920268875654959,True,False,0,3
"('INTERNAL', ('i', 'M0'))",0.030928751686390085,0.006992319933604741,0.0001820972133629782,5,0.14052113196172505,9.625824495855746,0.004861006177720598,0.466865434278179,False,False,7,1
"('INTERNAL', ('M0', 'M0*sqrt(Abs(r))'))",0.03065121109267694,0.011762752347271133,0.000260203571572362,5,0.07746970872237703,9.751886116991583,0.0053356092678587845,0.4719830449365587,False,False,14,1
"('INTERNAL', ('s', 'B0*M0'))",0.030533652184944554,0.006750578898173283,0.00017740852473876141,5,0.06756575703988468,9.75229705052396,0.004837625735608365,0.46660456317800225,False,False,7,3
"('INTERNAL', ('M0', 'r'))",0.028570189918859915,0.006820638660716149,0.0001535660799386945,5,0.07979447775034228,9.625989620376581,0.004844395055337171,0.4666801825299476,False,False,7,1
"('INTERNAL', ('M0 - M1', 'M0*M1'))",0.028060551400705996,0.005817751594233472,0.00015470291217308595,5,0.6336657035057509,9.769556108368585,0.0047480105318201266,0.4655965067816918,False,False,14,3
"('INTERNAL', ('M0', 'M0*M1*M2'))",0.025779503805818293,0.00515590076116919,0.00013291656329476864,5,0.8927187082105525,9.759504245986228,0.004685010030878132,0.4648799154192143,False,False,14,1
"('INTERNAL', ('M0', 'M0*r'))",0.009171794142644452,0.0018343588285288904,1.6824361559009417e-05,5,0.06956469540094892,9.751886116991583,0.004376127882181761,0.4612663335757618,False,False,14,1
