node_hash,best_reward_seen,average_reward,variance_rewards,visit_count,L_bound,U_bound,lower_confidence_interval,upper_confidence_interval,is_terminal,is_invalid_constant,num_children,num_parents
"('INTERNAL', ('M0', 'M0*M1'))",0.8445199308107622,0.06290705735729259,0.030782358533101243,135,1.8855660091991844,9.364663388700807,0.033207304422208817,0.11720819911780085,False,False,14,1
"('INTERNAL', ('M0*M1', 'M0*M1'))",0.8479158727251366,0.12105421787679602,0.05134052142464901,97,2.0161883127611553,9.607182783816059,0.07057593934722763,0.20100601459251632,False,False,14,3
"('INTERNAL', ('M0*M1*M2', 'M0*M1'))",0.8791001478067623,0.1606009238309728,0.06231883798483999,44,2.1501590591211865,9.697869595565885,0.08104515955208742,0.29629679157253286,False,False,14,2
"('INTERNAL', ('M0*M1', 'M0*i'))",0.915151117806541,0.15136518011937874,0.0738236545613501,28,1.9434708400617284,9.626120118790784,0.06341651734994926,0.3265977051255131,False,False,14,2
"('INTERNAL', ('B0*M0*M1', 'M0*M1'))",0.9151671035224178,0.26061222063958145,0.11197586654756592,25,2.2418447454320845,9.74746891352304,0.12973851396401745,0.4579908290625385,False,False,14,3
"('INTERNAL', ('M0*M1', 'M0*M2 - M1*M2'))",0.8471429190561023,0.1335744443665976,0.07570306787166792,16,1.5901668823237287,9.727340949429937,0.0417738168204638,0.37437605232002136,False,False,14,2
"('INTERNAL', ('M0*M1', 'B0*i'))",0.8790937494464673,0.3972146125260684,0.11326710038977657,10,1.9752409858715128,9.682135854587179,0.16575395277736688,0.6899168674322038,False,False,7,2
"('INTERNAL', ('M0 - M1', 'M0'))",0.026930245611264895,0.005651930221994088,0.00012630191418734903,9,0.41538243529327346,9.758565815562942,0.0031025191287263423,0.31649210125261956,False,False,14,1
"('INTERNAL', ('M0 + M1', 'M0'))",0.025723584830667556,0.00788069037609684,0.00013430810420373362,9,0.638860511094749,9.752231095683046,0.0033471948518018356,0.31960068755228943,False,False,14,1
"('INTERNAL', ('0', 'B0*i'))",0.915151117806541,0.1567738752715826,0.10581517285695143,8,2.5583676277858856,9.847830565015297,0.038304557128119913,0.5143844378530207,False,False,3,5
"('INTERNAL', ('B0', 'M0'))",0.0,0.0,0.0,8,0.0,0.0,0.0028091367465992163,0.3362671168799428,True,True,0,6
"('INTERNAL', ('B0*M0*M1', 'M0*M2 - M1*M2'))",0.915151117806541,0.23376222301083022,0.12257340499494364,7,1.7356187183872194,9.813686439684998,0.06346705576360545,0.6083066442569101,False,False,14,1
"('INTERNAL', ('B0*M0*s', 'B1*i'))",0.8791001478067623,0.6578908112835202,0.05507808639806997,7,2.476054785575229,9.892174996354306,0.32991832076817956,0.9448730682964195,False,False,7,3
"('INTERNAL', ('B0*M0', 'B1*i'))",0.7248936279097019,0.2564208431839279,0.10468650840373522,7,1.7864526355046333,9.885573079835062,0.07265333660317887,0.6272012012264356,False,False,7,5
"('INTERNAL', ('M0', 'B0*M0'))",0.563404537129354,0.1480071095554985,0.06375293212123417,7,0.7212736650584579,9.761014514334539,0.03340204942874095,0.5314325195673748,False,False,14,3
"('INTERNAL', ('M0*M1', 'M0'))",0.025820047103366835,0.005244867538378275,8.670900052836152e-05,7,1.8851454208322673,9.752602479480917,0.0036705632779226783,0.3761561180055853,False,False,14,1
"('INTERNAL', ('M0', 'M0 - M1'))",0.01549034402670251,0.002224559146522956,3.421946132594593e-05,7,0.30963440848945173,9.751886116991583,0.0033710418988700517,0.37228828097270783,False,False,14,1
"('INTERNAL', ('M0', 'M0 + M1'))",0.008944340644827388,0.0017205668986767328,1.1119752859238989e-05,7,0.4121118743151058,9.753188037431823,0.0033224764862873723,0.371639408401336,False,False,14,1
"('INTERNAL', ('sqrt(Abs(M0))', 'M0'))",0.004646101090914918,0.0009935969783603756,3.033583261525723e-06,7,0.4105188251373382,9.751886116991583,0.003253136455645521,0.37070169169783473,False,False,14,1
"('INTERNAL', ('M0', 'sqrt(Abs(M0))'))",6.158148848717277e-07,8.797355541286927e-08,5.4175424544285146e-14,7,0.4503109439228018,9.753091931190786,0.00315973173267094,0.3694167615064993,False,False,14,1
"('INTERNAL', ('M0', 'B0'))",0.0,0.0,0.0,7,0.0,0.0,0.003159723531251909,0.3694166475528192,True,True,0,5
"('INTERNAL', ('B0*M0*M1', 'M0*M1*M2'))",0.8790905330665773,0.49032657279059594,0.146121130839223,6,0.9682092780409437,9.814343337405635,0.1785374651149529,0.81036369667323,False,False,14,2
"('INTERNAL', ('M0*M1*M2', 'M0*M1*M2'))",0.822806735062012,0.34230694538383105,0.1252531267422805,6,1.0499258153518023,9.751886116991583,0.10302014181591837,0.7158762789463977,False,False,14,2
"('INTERNAL', ('M0*M1*M2', 'B0*i'))",0.6627235498475339,0.22211325122199685,0.07163374695994529,6,2.1232599988240595,9.879442961111408,0.05461294334883526,0.6254447505434572,False,False,7,4
"('INTERNAL', ('B0*M0', 'M0*M1'))",0.4359311813153665,0.07907867629583917,0.030631798703459612,6,0.0,9.900000000000002,0.015031576723557441,0.4965169181357829,False,False,0,6
"('INTERNAL', ('M0', 'B0*r'))",0.02693024576049528,0.005797060868341745,0.00011095662641811565,6,0.0,9.900000000000002,0.004163231578744573,0.41655655085047244,False,False,0,6
"('TERMINAL', ('s', 'B0'))",0.0,0.0,0.0,6,0.0,0.0,0.0036102968619005863,0.4096163972250034,True,True,0,4
"('INTERNAL', ('M0*i*s', 'M0*M1'))",0.9151671035224178,0.40136958606530987,0.22485036168625194,5,1.3972234974353923,9.880794963780488,0.11873514511809541,0.7780388056780421,False,False,14,3
"('INTERNAL', ('B0*M0*s - M1', 'B1*sqrt(Abs(i))'))",0.8716689494028793,0.45880503103085507,0.14511819497419004,5,0.8377736260304058,9.856347463323488,0.14587433251528223,0.8110278981433062,False,False,7,3
"('INTERNAL', ('B0*M0*s', 'B1*M0'))",0.8616516061417233,0.2631348308901997,0.1270789912418517,5,2.5583676277858856,9.888282635754202,0.06346590983743747,0.6880011711663947,False,False,14,3
"('INTERNAL', ('M0*M1*i', 'M0*i'))",0.8532167516942879,0.18974609889629152,0.13887411488517604,5,2.1232599988240595,9.884592104945739,0.04031551214510312,0.6332553098934364,False,False,14,3
"('INTERNAL', ('M0*M1*M2', 'B0*M0'))",0.8188814170487988,0.1705295670617432,0.13146418275099792,5,2.2561137261483846,9.833168710190884,0.03502927350349928,0.6179886375346659,False,False,14,3
