rank,reward,equations,equations_with_constants
76,0.8556410875881632,B0*s + B1*s**2 ; B2 + B3*i + B4*i*r,-0.286067250654046*s**2 + 0.288980143771832*s ; -0.0408200963687051*i*r + 0.123027652383556*i + 4.14222605882031e-5
77,0.8551798046895829,B0*i + B1*i*s**2 ; B2*i**2 + B3*i*r,0.265637180480224*i*s**2 + 0.0577936401685807*i ; 0.163180071776803*i**2 + 0.152811734906794*i*r
78,0.8546296605023881,B0*s - s*sqrt(Abs(B1 + s)) ; B2*i,-s*sqrt(Abs(s + 3.20000501095092)) + 2.05528479522517*s ; 0.103140662888318*i
79,0.8541091716208538,B0*s + B1*i*s ; B2*Abs(i)**(5/4),0.415641812753209*i*s - 0.00255491792487594*s ; 0.139710758477815*Abs(i)**(5/4)
80,0.8532167516942879,B0*i ; i*sqrt(Abs(B1*r + B2)),-1.15939632333792*i ; i*sqrt(Abs(0.993937932533531*r - 3.13342524615782))
81,0.853044835644897,B0*i + B1*i*s ; B2*i + B3*sqrt(Abs(r)) + B4*r,0.39486498767552*i*s + 0.00448613842693155*i ; 0.102395538385859*i + 0.00160568873500836*r - 0.0017161041227137*sqrt(Abs(r))
82,0.8529950820818728,B0*s + B2*s*sqrt(Abs(B1 + i)) ; B3*i + B4*i*r,1.21550365670604*s*sqrt(Abs(i + 2.20617670801295)) - 1.80578038301428*s ; 0.00418411525546879*i*r + 0.0978752667097065*i
83,0.8529846801411779,B0*i*sqrt(Abs(s)) + B1*i*s ; B2*i,0.39784212846687*i*s + 0.00217552529791546*i*sqrt(Abs(s)) ; 0.0999766878136153*i
84,0.8527935106527231,B0*s + B1*Abs(s)**(3/2) ; B2*i + B3*r,0.422853289182776*s - 0.413869423844787*Abs(s)**(3/2) ; 0.105704799499329*i - 0.000993247661564337*r
85,0.852715646612128,B0*i*s ; B1*Abs(i)**(5/4) + B2*i*r,0.348283925202324*i*s ; 0.048839870373243*i*r + 0.1087503095325*Abs(i)**(5/4)
86,0.852632677735854,B0*i**2 + B1*i*sqrt(Abs(s)) ; B2*i,-0.232051858950578*i**2 + 0.400092888519863*i*sqrt(Abs(s)) ; 0.10222621414009*i
87,0.8524717685484846,B0*s + B1*s**3 ; B2*i + B3*sqrt(Abs(r)) + B4*r,-0.175328685007214*s**3 + 0.174363747994919*s ; 0.137910803980134*i + 0.0521864409880754*r - 0.0527477604469018*sqrt(Abs(r))
88,0.8523610650541703,B0*i + B1*i*Abs(s)**(1/4) ; B2 + B3*i,1.11269770409606*i*Abs(s)**(1/4) - 0.755502226631102*i ; 0.0793338160954826*i + 6.93853600302545e-5
89,0.8523366315055874,B0*i + B1*i*Abs(s)**(1/4) ; B2*i,1.10299899787808*i*Abs(s)**(1/4) - 0.746798904500681*i ; 0.0799618501759096*i
90,0.8513013844033283,B0*s + B1*Abs(s)**(3/2) ; B2 + B3*i,0.420504177003821*s - 0.411647645520792*Abs(s)**(3/2) ; 0.107450689645019*i - 0.000880178065805121
91,0.8493317949639878,B0*s + B1*i*s**2 ; B2*i**2 + B2*i*r,0.390587502481607*i*s**2 - 0.00280838506318716*s ; 0.13457180411561*i**2 + 0.13457180411561*i*r
92,0.8482914686562162,B0*i*Abs(s)**(5/4) ; B1*Abs(i)**(3/2) + B2*i**2,0.426398586281051*i*Abs(s)**(5/4) ; -0.673413183893495*i**2 + 0.548960692464605*Abs(i)**(3/2)
93,0.8481132320448008,B0*s**2 + B1*i*s ; B2*sqrt(Abs(i)) + B3*r,0.44753813627358*i*s + 0.00692478806052678*s**2 ; -0.00777325556373755*r + 0.0586849445391175*sqrt(Abs(i))
94,0.8479158727251366,i*sqrt(Abs(B0*s + B1*i)) ; B2*i,i*sqrt(Abs(0.0504030193630304*i - 0.135044866291483*s)) ; 0.100402570442426*i
95,0.8478033961802799,B0*s + B1*Abs(s)**(3/2) ; B2*i,0.412090631684054*s - 0.402431828625705*Abs(s)**(3/2) ; 0.103111206064105*i
96,0.8477673418157111,B0*s + B1*Abs(s)**(3/2) ; B3*i*sqrt(Abs(B2 - i)),0.412059476106694*s - 0.402396931889599*Abs(s)**(3/2) ; 0.00569668441098273*i*sqrt(Abs(i - 327.879366587215))
97,0.8477630608939908,B0*s + B1*Abs(s)**(3/2) ; B3*i*sqrt(Abs(B2 - r)),0.412018398364292*s - 0.402356550754982*Abs(s)**(3/2) ; 0.00401122479674618*i*sqrt(Abs(r + 660.25802479015))
98,0.8472947261058904,B0*i*sqrt(Abs(s)) + i*s ; B2*i*sqrt(Abs(B1 - r)),i*s - 0.677525183049215*i*sqrt(Abs(s)) ; 0.15545099505797*i*sqrt(Abs(r - 0.000595001032318277))
99,0.8471763201012558,B0*i*sqrt(Abs(s)) + i*s ; B2*i*sqrt(Abs(B1 + r)),i*s - 0.671082405199306*i*sqrt(Abs(s)) ; 0.148635966591305*i*sqrt(Abs(r + 0.000179110603243585))
100,0.8471429190561023,B0*s + B1*Abs(s)**(5/4) ; B2*i + B3*i*r,0.842657450390194*s - 0.833461595401858*Abs(s)**(5/4) ; -0.0604908249629457*i*r + 0.133412697236086*i
101,0.8456668985190144,B0 + B1*Abs(s)**(1/4) + B2*s ; B3*i,-0.571673015524888*s + 1.44496587385854*Abs(s)**(1/4) - 0.867621870651817 ; 0.0776320194220835*i
102,0.8452050621304694,B0*s**2 + B1*i*s ; B2 + B3*i*r + B3*Abs(i)**(3/2),0.282071279409775*i*s + 0.00168335429991344*s**2 ; 0.109958052054006*i*r + 0.109958052054006*Abs(i)**(3/2) - 0.000496522189659831
103,0.8447762262274834,B0*i**2*s + B0*i*s ; B1 + B2*i + B3*r,0.292796474139834*i**2*s + 0.292796474139834*i*s ; 0.112798728790933*i + 0.00415207140163558*r - 0.00461284178244121
104,0.8445854792213234,B0*s*sqrt(Abs(i)) + B1*i*s ; B2*i + B3*r + B4*i*r,0.394403330238786*i*s + 0.000740053604685638*s*sqrt(Abs(i)) ; 0.00570460808975909*i*r + 0.0977380101044118*i - 0.000193631347622381*r
105,0.8445199308107622,B0*i + B1*s + B2*i*s ; B3 + B4*i,0.398906668763153*i*s + 0.00259127448094918*i - 0.000170353673951903*s ; 0.101135583541824*i - 0.000117418049488614
106,0.8445186800254612,B0 + B1*s**2 + B2*i*s ; B3 + B4*i,0.40166721306116*i*s - 0.000257540943432832*s**2 + 0.000250579692120745 ; 0.0998139015462039*i + 0.000115058379120276
107,0.8445169337480603,B0 + B1*s**2 + B2*i*s ; B3*i,0.401785565274074*i*s - 0.000237115872642519*s**2 + 0.000118616493381107 ; 0.100145308824419*i
108,0.8445057499158278,B0*s + B1*i*s ; B2*i + B3*r*Abs(i - r)**(1/4),0.402354397428448*i*s - 0.000126889302142506*s ; 0.100116316567382*i - 9.16472785623876e-5*r*Abs(i - r)**(1/4)
109,0.8445053757086867,B0*i*s + B1*i*s**2 ; B2*i + B3*Abs(r)**(1/4),-0.00658813206766279*i*s**2 + 0.405513591117291*i*s ; 0.100362134436149*i - 9.974239349111e-5*Abs(r)**(1/4)
110,0.8445041559848876,B0 + B1*i**2 + B2*i*s ; B3*i,0.00500149936931733*i**2 + 0.397797998285419*i*s + 0.000122912284521948 ; 0.100349579718485*i
111,0.8445038399756545,B0*i*s + B1*i*s**2 ; B2 + B3*i + B4*r,-0.00609226862065546*i*s**2 + 0.405485723572802*i*s ; 0.10023333544364*i - 9.69769373443995e-5*r - 1.28076185785783e-6
112,0.8445038359267169,B0*i*s + B1*i*s**2 ; B2*i + B3*r,-0.00605442827948437*i*s**2 + 0.405475069922218*i*s ; 0.100230015181709*i - 9.81945283882712e-5*r
113,0.8445019539440346,B0*i*s + B1*i*Abs(s)**(3/2) ; B2 + B3*i,0.41145754163967*i*s - 0.0138093319688553*i*Abs(s)**(3/2) ; 0.100500864089365*i - 9.74174943683999e-5
114,0.844500255783353,B0*i*s + B1*i**2*s ; B2*i + B3*r,0.0091378148217843*i**2*s + 0.399216191022421*i*s ; 0.100154092577646*i - 9.16831681993373e-5*r
115,0.8444994306066003,B0*i*s + B1*i*s**2 ; B2 + B3*i,-0.00845513859764549*i*s**2 + 0.405931846472258*i*s ; 0.100442207497828*i - 9.34359156601137e-5
116,0.8444993301248124,B0*i*s + B1*s*Abs(i)**(3/2) ; B2*i + B3*r,0.397939366223914*i*s + 0.00739288949127739*s*Abs(i)**(3/2) ; 0.100150658509778*i - 9.06921303247353e-5*r
117,0.8444831092569725,B0*i + B1*s + B2*i*s ; B3*i + B4*i*r,0.403985143965937*i*s - 0.00586370832067282*i - 6.33273500090483e-5*s ; 0.00366490467498366*i*r + 0.0968061753480401*i
118,0.8444726456705278,B0*i*s ; B1*i + B2*Abs(i - r)**(1/8),0.399795088613213*i*s ; 0.100025614182336*i - 5.47481367170692e-5*Abs(i - r)**(1/8)
119,0.8444715209268044,B0*i*s + B1*i*s**2 ; B2*i + B3*i*r,0.00513486849201886*i*s**2 + 0.394123792077637*i*s ; 0.00269681719483199*i*r + 0.098545000967818*i
120,0.8444681930667353,B0*i*s + B1*i**2*s ; B2*i + B3*i*r,-0.00453404529171353*i**2*s + 0.399434572813876*i*s ; 0.00200432090646472*i*r + 0.0989327296393203*i
121,0.844465336784642,B0*i*s + B1*i*s**2 ; B2*i + B3*i**2,-0.00725668145927915*i*s**2 + 0.405387914452888*i*s ; 0.00353528136785733*i**2 + 0.0989538404344594*i
122,0.8444614886781969,B0*i*s + B1*s*Abs(i)**(3/2) ; B2*i + B3*i**2,0.397127886298242*i*s + 0.00741121643591481*s*Abs(i)**(3/2) ; 0.00233399658528853*i**2 + 0.0992296060737843*i
123,0.8444613664127613,B0*s**3 + B1*i*s ; B2*i,0.401201586526209*i*s - 8.21804064802639e-5*s**3 ; 0.0999191148441432*i
124,0.8444602083315289,B0*i + B1*s + B2*i*s ; B3*i,0.401698147797738*i*s - 0.000310704211964973*i - 8.40669882313613e-5*s ; 0.0998351389555467*i
125,0.8444558023330607,B0*i*s + B1*i**2*s ; B2*i,0.00425888916460149*i**2*s + 0.399561729580454*i*s ; 0.09989635455772*i
126,0.8444556313615976,B0*i*s + B1*i*Abs(s)**(3/2) ; B2*i,0.403652381881641*i*s - 0.00385950781070565*i*Abs(s)**(3/2) ; 0.0999246483083666*i
127,0.8444554670544174,B0*i*s + B1*i*s**2 ; B2*i,-0.00244399598106056*i*s**2 + 0.402160239394002*i*s ; 0.0999146497430715*i
128,0.8444547807092208,i*s*sqrt(Abs(B0 + B1*i + B1*s)) ; B2*i,i*s*sqrt(Abs(0.00433030945035116*i + 0.00433030945035116*s - 0.164280272039387)) ; 0.0999336000659563*i
129,0.8437082821361367,B0*i*s + B1*i*s**2 ; B2*i**2 + B3*i*r,0.0380896129395884*i*s**2 + 0.264426488572269*i*s ; 0.18687197801599*i**2 + 0.111220995363421*i*r
130,0.8435264789107406,B0*i*Abs(s)**(3/2) ; B1*i,0.435677352599748*i*Abs(s)**(3/2) ; 0.0880182380703465*i
131,0.8428466924101796,B0*i**3 + B1*i*s ; B2*Abs(i)**(9/8),0.109894230823439*i**3 + 0.38215327570841*i*s ; 0.120118884180144*Abs(i)**(9/8)
132,0.8423296681039087,B0*s + B1*i**2*s**2 ; B2*i + B3*i**2,-0.0082008221614846*i**2*s**2 + 2.63076607476473*s ; -0.029753285754481*i**2 + 0.0964333348642779*i
133,0.8422928657891214,B0*i*s**2 ; B1*i**2 + B2*i*sqrt(Abs(r)),0.328622935826384*i*s**2 ; 0.0408351674468766*i**2 + 0.140331105799199*i*sqrt(Abs(r))
134,0.8417016914347404,s*sqrt(Abs(B0*s + B1)) ; B2*i,s*sqrt(Abs(0.0259377967923537*s - 0.0250807983307047)) ; 0.0997109915259325*i
135,0.8408671701201292,B0*s*sqrt(Abs(i)) + B1*i*s ; B2*sqrt(Abs(i)) + B3*r,0.351794966142676*i*s + 0.0526662400721911*s*sqrt(Abs(i)) ; -0.00749723193888313*r + 0.0582860801570068*sqrt(Abs(i))
136,0.8396812108041668,B0*i**2 + B1*i*Abs(s)**(3/2) ; B2*i + B3*i*r,0.0830264332804999*i**2 + 0.407067953838461*i*Abs(s)**(3/2) ; 0.0274626490365746*i*r + 0.0861063900054876*i
137,0.8395337100737489,B0*s*Abs(i)**(3/2) ; B1 + B2*i + B3*r,0.537405411821364*s*Abs(i)**(3/2) ; 0.143862715726556*i + 0.0170064766122579*r - 0.0171784571254419
138,0.8387437299593337,B0*Abs(s)**(3/2) + B1*s**2 ; B2 + B3*r + B4*i*r,-0.531541456170768*s**2 + 0.542514194366322*Abs(s)**(3/2) ; 0.121834549403429*i*r - 0.0206781003734739*r + 0.0194754576510738
139,0.8386821698514884,B0*i**2 + B1*i*Abs(s)**(3/2) ; B2*i + B3*i**2,0.150421538939959*i**2 + 0.439351792162195*i*Abs(s)**(3/2) ; -0.0245546921926834*i**2 + 0.116281022898643*i
140,0.8383646141477148,B0*i*sqrt(Abs(s)) + i*s ; B2*i*sqrt(Abs(B1 + i)),i*s - 0.538364128152855*i*sqrt(Abs(s)) ; 0.168720089388196*i*sqrt(Abs(i - 0.461367792817329))
141,0.8381115103947987,B0*i*s**2 + B0*i*s ; B1*i + B1*r + B2*Abs(r)**(3/2),0.20563373146062*i*s**2 + 0.20563373146062*i*s ; 0.0668177207736341*i + 0.0668177207736341*r - 0.068840385728707*Abs(r)**(3/2)
142,0.8379212720517939,B0*s**2 + B1*i*s ; B2 + B3*sqrt(Abs(i)),0.397938928187553*i*s + 0.00178432023589394*s**2 ; 0.071080121152011*sqrt(Abs(i)) - 0.00939184741023777
143,0.8369906052086248,B0*s**2 + B1*i*s**2 ; B2*i**2 + B3*i*r,0.375812832898723*i*s**2 - 0.002433063746087*s**2 ; 0.123487427177577*i**2 + 0.151315203772303*i*r
144,0.8362835472034674,B0*s + B1*s**2 ; B2 + B3*sqrt(Abs(i)),-0.235647995301539*s**2 + 0.243695201674663*s ; 0.0755002727435677*sqrt(Abs(i)) - 0.0106502620840848
145,0.8362117964345146,B0 + B1*i*s ; B2*i + B3*i**2 + B3*i*r,0.386020028165352*i*s + 0.000201552538504195 ; 0.0130155580131197*i**2 + 0.0130155580131197*i*r + 0.0904334823186276*i
