node_hash,best_reward_seen,average_reward,variance_rewards,visit_count,L_bound,U_bound,lower_confidence_interval,upper_confidence_interval,is_terminal,is_invalid_constant,num_children,num_parents
"('INTERNAL', ('M0', 'M0 + M1'))",0.8460608921388881,0.04937105222926451,0.02315738242484695,68,0.8784336459108923,9.193860122145937,0.018756501343801746,0.12908631825161826,False,False,14,2
"('INTERNAL', ('M0*M1', 'M0'))",0.5681944955396594,0.10224212291345472,0.03590368504171075,29,1.0770332373635085,9.550551259521615,0.0426207359900521,0.29931954675716815,False,False,14,1
"('INTERNAL', ('M0 - M1', 'M0'))",0.5236891340353188,0.033985489635957135,0.011347113521087119,25,0.8355865467332779,9.438288678654548,0.007681601965680726,0.18751005064282383,False,False,14,1
"('INTERNAL', ('M0', 'M0*M1'))",0.5446745326938243,0.09263551918667971,0.03217378321301288,24,1.092299949260289,9.512364635616477,0.029597663372759497,0.27223445827014764,False,False,14,2
"('INTERNAL', ('M0*M2 + M1*M2', 'M0'))",0.773853754229191,0.08058666496044534,0.04548841529948178,13,0.8591350403336084,9.751886116991583,0.025378712586884847,0.44562299808366146,False,False,14,1
"('INTERNAL', ('sqrt(Abs(M0))', 'M0'))",0.3336472134960216,0.045509641103605995,0.01062614818867177,11,0.5470629461111152,9.751886116991583,0.009155891248803808,0.3285677447580652,False,False,14,1
"('INTERNAL', ('M0', 'M0 - M1'))",0.11955233872600558,0.019799819970233848,0.0015310350364092103,9,0.8655175810752841,9.751886116991583,0.004831730409518395,0.3358374696369509,False,False,14,1
"('INTERNAL', ('M0 + M1', 'M0'))",0.028870894944058267,0.006259522487657586,0.00014484858816428113,9,0.8348309355612324,9.751886116991583,0.0031681911447177147,0.3173419494428869,False,False,14,1
"('INTERNAL', ('M0', 'M1 + sqrt(Abs(M0))'))",0.02778124016485504,0.006086342486670027,0.00014589758977732052,9,0.8001392841852625,9.75228887309025,0.0031493941997433445,0.3170999050644354,False,False,14,1
"('INTERNAL', ('M0', 'sqrt(Abs(M0))'))",0.02707328566443702,0.0035283526045447114,7.9276102564404e-05,9,0.2616223276966591,9.751886704075325,0.002879053653847846,0.3135073865059655,False,False,14,1
"('INTERNAL', ('sqrt(Abs(M0))', 'M0 + M1'))",0.18518135823931337,0.023543817324114848,0.004266692120591379,8,0.21105942153273952,9.75896153557414,0.005546223582628254,0.3672984148359462,False,False,14,2
"('INTERNAL', ('M0', 'M0 + i'))",0.10444713714791978,0.018495983424633895,0.001311431951472234,8,0.9685990076682439,9.758928274333677,0.004873484715120202,0.3608303678459673,False,False,14,2
"('INTERNAL', ('M0 + M1', 'M0 + M1'))",0.03412062480941217,0.011124068157910906,0.00021838942601045568,8,0.19577640554402823,9.751886116991583,0.003975097496620883,0.35121065753644315,False,False,14,2
"('INTERNAL', ('M0', 'M0 + M1 + M2'))",0.16210226503768368,0.02315746643395481,0.0037538777614782065,7,0.6151466863786206,9.751886116991583,0.005746561962944903,0.3984180294776603,False,False,14,1
"('INTERNAL', ('M0*M1', 'M0 + M1'))",0.029301872461485714,0.004380533191015294,0.00012102181579686541,7,0.96058492517479,9.721789651581396,0.003583362129052906,0.3750528325198532,False,False,14,3
"('INTERNAL', ('M0', 'r'))",0.029267684642489612,0.012371573555807248,0.0002381278913289525,7,0.05960944144819432,9.625858858553883,0.004435070987781335,0.38514723748791246,False,False,7,1
"('TERMINAL', ('B0 + B1*s', 'r'))",0.028718774127063723,0.028718774127063723,0.0,7,0.028718774127063723,0.028718774127063723,0.006495175489447912,0.4051137964357096,True,False,0,4
"('INTERNAL', ('s', 'M0'))",0.02853921573250937,0.008334129474915125,0.00018384661457752154,7,0.12551936524998825,9.621697217851484,0.0039919870650993936,0.380076411921859,False,False,7,1
"('INTERNAL', ('M0', 'M0 + r'))",0.028160575241930528,0.00402293932027579,0.00011328828542234725,7,0.08135364760610546,9.751886116991583,0.003547633715713799,0.3745955431639675,False,False,14,1
"('INTERNAL', ('M0', 'M0*M1 + M2'))",0.026026213232799897,0.003831585427332299,9.58713814683147e-05,7,0.6180656049906387,9.758535659794585,0.003528598669342519,0.3743506386506418,False,False,14,1
"('INTERNAL', ('M0', 'i'))",0.019502111867931646,0.004666664675205066,4.483766434176291e-05,7,0.7262988657892475,9.620332695529758,0.0036120974139566718,0.3754183828839673,False,False,7,1
"('INTERNAL', ('M0', 'M0 - M1 + M2'))",0.011342473192994421,0.0021981951911407937,1.853140399995196e-05,7,0.8351679057688445,9.751886116991583,0.00336849140925057,0.37225436306167603,False,False,14,1
"('INTERNAL', ('M0', 'B0 + M0'))",0.005007406190157954,0.0007153437414511363,3.582016679033171e-06,7,0.2817240354195735,9.759153081464568,0.003226818389543757,0.3703422177787498,False,False,14,3
"('INTERNAL', ('i', 'B0 + M0'))",0.5303605403297528,0.17678684677658424,0.07500861406369795,6,0.2609235328386394,9.753162081836239,0.03973603607205167,0.5875223957800458,False,False,7,4
"('INTERNAL', ('M0 - M1', 'M0 + M1'))",0.028559677421180596,0.009460484317143164,0.00020121456913823357,6,0.2656053401879365,9.632557904448374,0.004536033248359488,0.4208867690543681,False,False,14,2
"('INTERNAL', ('B0*M0', 'M0'))",0.0050914851822830174,0.004505904102864039,3.4189932131719026e-07,6,0.0,9.900000000000002,0.004036160021207913,0.4150202686855731,False,False,0,6
"('INTERNAL', ('M0', 'B0'))",0.0,0.0,0.0,6,0.0,0.0,0.0036102968619005863,0.4096163972250034,True,True,0,4
"('INTERNAL', ('B0 + B1*i + B2*s - M0', 'i'))",0.5304144285225288,0.5304144285225288,0.0,5,0.6604253531933783,1.3261387340746065,0.18305236752310225,0.8487657484043305,False,False,3,1
"('TERMINAL', ('B0 + B1*i + B2*s', 'i'))",0.5304144285225288,0.5304144285225288,0.0,5,0.5304144285225288,0.5304144285225288,0.18305236752310225,0.8487657484043305,True,False,0,1
"('INTERNAL', ('B0 - M0 + s', 'M0'))",0.22534119998856675,0.05692285321002389,0.009040669797115562,5,0.33317971179924283,9.759277260521477,0.011078061597219163,0.5178725550385681,False,False,14,3
"('INTERNAL', ('M0', 'B0 + i'))",0.028870163692701668,0.019439525973049154,0.0001411715961125543,5,0.0,9.900000000000002,0.0061523254123310245,0.4801009533175224,False,False,0,5
"('INTERNAL', ('B0 + 2*s', 'M2'))",0.02792568312897141,0.006648239222773583,0.00014147800599418594,5,0.03926804539126988,8.81152676916821,0.004827747206946761,0.4664940796706717,False,False,3,1
