rank,reward,equations,equations_with_constants
19,0.9135149121443504,B0*i + B1*i**2 ; B2*i + B3*i*r,-0.404358752516161*i**2 + 10.432516728039*i ; 0.0038823970313688*i*r + 10.1321619730757*i
20,0.913264066634678,B0 + B1*i*s + i ; B2*i + B3*i**2,0.0465357003306495*i*s + i - 6.24668354328295e-5 ; 0.351145510044255*i**2 + 0.74815979741757*i
21,0.9132508279011968,B0*i*s + i ; B1*i + B2*i**2,0.0464785627217008*i*s + i ; 0.347821384559599*i**2 + 0.74952978811997*i
22,0.9127879754397157,B0*i*Abs(s)**(1/4) + i ; B1*i + B2*i**2,-1.08419877145502*i*Abs(s)**(1/4) + i ; 0.499659808286151*i**2 - 0.385204373498208*i
23,0.9120364277266003,B0 + B1*i*s ; B2 + B3*sqrt(Abs(i)),0.383576527682024*i*s + 0.0097432164963145 ; 0.0538902427584318*sqrt(Abs(i)) + 0.00132239321398864
24,0.9120355222328353,B0*i*s + i ; B1*i + B2*i*r,0.231576121441126*i*s + i ; -0.153773897374989*i*r + 0.941602925447586*i
25,0.9119637123065539,B0 + B1*i*s ; B2*sqrt(Abs(i)),0.386143343188473*i*s + 0.00867104936739319 ; 0.0561016032583417*sqrt(Abs(i))
26,0.9116662648075559,B0 + B1*i*Abs(s)**(1/4) ; B2*i + B3*i**2,-0.611295676783309*i*Abs(s)**(1/4) - 0.00101045005533704 ; 0.281130547688571*i**2 + 2.32943613908675*i
27,0.909609530140709,B0*s + B1*s**2 ; B2*i + B3*i*r,-0.287756535759867*s**2 + 0.290298779686121*s ; -0.0427706111410213*i*r + 0.124444005288613*i
28,0.9058783215836496,B0*s + B1*s**2 ; B2 + B3*i + B4*r,-0.26139167152906*s**2 + 0.267258246200893*s ; 0.0893315916260292*i - 0.00657652901008135*r + 0.00630491222480117
29,0.9043820749957021,B0*sqrt(Abs(s)) + B1*i*s ; B2 + B3*i + B4*r,0.400001000978171*i*s + 8.51985852391811e-7*sqrt(Abs(s)) ; 0.0999988042402045*i - 4.23160516696299e-7*r + 5.30641799279094e-7
30,0.9043820749892143,B0*s + B1*i*s ; B2 + B3*sqrt(Abs(i)) + B4*i,0.400000039694383*i*s + 3.83757183432114e-7*s ; 0.100000482795946*i - 2.77199578674715e-7*sqrt(Abs(i)) + 3.95308347595043e-8
31,0.9043820749290492,B0 + B1*i*s ; sqrt(Abs(B2*i**2 + B3*i)),0.400001292290396*i*s + 1.30651355430815e-6 ; sqrt(Abs(0.00999943797388347*i**2 + 2.14915545029338e-7*i))
32,0.9043820748953469,B0*i + B1*i*s ; B2*i + B4*sqrt(Abs(B3 + r)),0.400015661663141*i*s - 1.06097692597635e-5*i ; 0.099997491660466*i + 5.31639180988584e-8*sqrt(Abs(r - 0.000895584762066858))
33,0.9037260545004486,B0*i ; B1 + B2*i*r + B2*i,-0.102102667968905*i ; -0.391590714373501*i*r - 0.391590714373501*i - 0.000136278088451598
34,0.9034271791984247,B0 + B1*i**2 + i ; B2*i + B3*i*sqrt(Abs(r)),-0.236291433272355*i**2 + i - 6.84482051825192e-5 ; 0.141294036465935*i*sqrt(Abs(r)) + 0.664604145675685*i
35,0.9034108989071071,B0*i**2 + i ; B1*i + B2*i*sqrt(Abs(r)),-0.232734510891919*i**2 + i ; 0.141100156607965*i*sqrt(Abs(r)) + 0.666104949175391*i
36,0.90337576365218,B0*s + B1*s**2 ; B2*i + B3*r,-0.259202964396545*s**2 + 0.263523683373431*s ; 0.105185972434717*i - 0.000699540551288415*r
37,0.9028666240244478,B0*i*s ; B1 + B3*Abs(B2 + i)**(1/4),-0.142834682435296*i*s ; 0.157584264258092 - 0.308243784603955*Abs(i + 0.0665220307372643)**(1/4)
38,0.9027873054546499,B0*s + B1*s**2 ; B2 + B3*i,-0.258296152154569*s**2 + 0.262529704170146*s ; 0.106615218954608*i - 0.000650795868505305
39,0.9019987155758351,B0*i - i*s ; B1 + B2*i + B3*r,-i*s + 0.758286271132466*i ; 2.49267505248591*i - 0.190213301978623*r + 0.0482299506902396
40,0.9008223643598281,B0*s + B1*s**2 ; B2*i,-0.253984107451826*s**2 + 0.258757381788124*s ; 0.103335198417686*i
41,0.8996375253909472,B0 + B1*sqrt(Abs(i)) ; B2*i + B3*i*r,0.190977061626522*sqrt(Abs(i)) - 0.0184407926183171 ; 0.137197516410067*i*r + 0.151791467521265*i
42,0.8958425304541654,B0*i + B1*i*s ; B2*sqrt(Abs(i)) + B3*i,-1.1628706992018*i*s + 0.926554233140626*i ; 2.69757266052071*i + 0.0896927233051013*sqrt(Abs(i))
43,0.8953382542447464,B0*s**2 + B1*i*s ; B2 + B3*i + B4*r,0.400002274950636*i*s + 6.73808854447066e-7*s**2 ; 0.099999201819781*i - 3.4460785378958e-7*r + 3.53415867722242e-7
44,0.8953382542409271,B0 + B1*s + B2*i*s ; B3 + B4*i,0.399999847017442*i*s + 3.43463868048758e-7*s + 2.83332926921946e-7 ; 0.0999993721306906*i + 2.49144680168554e-7
45,0.8953382542391108,B0*s**2 + B1*i*s ; B2*i + B3*sqrt(Abs(i))*sqrt(Abs(r)),0.400000597891739*i*s + 3.79540850641451e-7*s**2 ; 0.100000111197603*i - 1.92723928166917e-8*sqrt(Abs(i))*sqrt(Abs(r))
46,0.8953382542390695,B0*s**2 + B1*i*s ; B2*i + B3*r,0.400000543420863*i*s + 3.81663932006901e-7*s**2 ; 0.100000086786454*i - 8.245141311957e-10*r
47,0.8953382542390655,B0*s**2 + B1*i*s ; B2*i,0.400000533628647*i*s + 3.82115404531533e-7*s**2 ; 0.100000084535454*i
48,0.8953382542388704,B0 + B1*s + B2*i*s ; B3*i + B4*i**2,0.400000060897366*i*s + 3.87491437064727e-7*s - 1.51918421677679e-8 ; 7.31821533422858e-7*i**2 + 0.0999998675946821*i
49,0.8953382542387911,B0 + B1*s + B2*i*s ; B3*i + B4*r,0.400000347674497*i*s + 4.69120531832611e-7*s - 9.42720684846668e-8 ; 0.100000127145478*i - 7.2780678285595e-8*r
50,0.8953382542383637,B0 + B1*s + B2*i*s ; B3*i,0.400000013574574*i*s + 3.91850769009575e-7*s - 6.71156061195741e-9 ; 0.100000094789866*i
51,0.8953382542329453,B0*i**2 + B1*i*s ; B2 + B3*i + B4*r,-3.60461138365159e-6*i**2 + 0.400000761392298*i*s ; 0.100000664627816*i + 3.61233175915702e-7*r - 3.38261912031745e-7
52,0.8953382542250635,B0 + B1*i + B2*i*s ; B3*i + B4*i*r,0.400037292137959*i*s - 5.37884266751336e-5*i + 7.51122321171181e-8 ; 2.41535391407483e-5*i*r + 0.0999758064736075*i
53,0.8953382542191277,B0*i*s ; B1 + B2*i + B3*r**2,0.399999155872426*i*s ; 0.100001430630292*i + 4.23798774678722e-7*r**2 - 4.24179399495751e-7
54,0.8953382542020383,B0 + B1*i*s ; B2*i + B3*i**2*r,0.400009300417604*i*s + 1.48735781428535e-7 ; -2.88117529214019e-5*i**2*r + 0.100004088349063*i
55,0.8953382541346966,B0*i**2 + B1*i*s ; B2*i,-7.07033665364709e-6*i**2 + 0.400007132207168*i*s ; 0.0999998822434931*i
56,0.8952770735429741,B0 + B1*i*s + 2*i ; B2*i + B3*i**2,0.0217140891412127*i*s + 2*i - 3.39014939622918e-5 ; 0.377393690888102*i**2 + 1.72243726415521*i
57,0.8952690650105114,B0 + B1*i ; B2*i**2 + B3*i*r,0.3028050086771*i - 1.99566544751382e-5 ; 0.532878333829951*i**2 + 0.132146201275411*i*r
58,0.8951984704016367,B0 + B1*i*s ; B2*i*r + B2*Abs(i)**(3/2),0.289783621841218*i*s + 0.00118782352321245 ; 0.109989763676522*i*r + 0.109989763676522*Abs(i)**(3/2)
59,0.8947104499687001,B0*i ; B1 + B2*i + B3*i*r,-0.100740333499239*i ; -0.396893079574894*i*r - 0.391938003212717*i - 7.42386903943138e-5
60,0.8946083643708372,B0 + B1*s + B2*s**2 ; B3 + B4*i + B5*r,-0.39568270346992*s**2 + 0.479280337552981*s - 0.0837145299938324 ; 0.08734945353543*i + 0.00442081999467679*r - 0.00325210640321523
61,0.894470382406689,B0*s + B1*i*s + i ; B2*i + B3*i*r,0.234273610706751*i*s + i + 9.83949506417087e-5*s ; -0.15697740217105*i*r + 0.944692619503756*i
62,0.8944493492214404,B0 + B1*sqrt(Abs(s)) + B2*s ; B3*i,-0.880106790683455*s + 1.30910637249657*sqrt(Abs(s)) - 0.424536698344514 ; 0.0776378124815973*i
63,0.8943265731119552,B0*s + B1*s**3 ; B2*i + B3*r,-0.180011799751987*s**3 + 0.179092153277299*s ; 0.103500967475076*i - 0.000229037882419246*r
64,0.8942123442362151,B0 + sqrt(Abs(B1*s + B2*i)) ; B3*i + B4*i*sqrt(Abs(r)),sqrt(Abs(0.01641684728401*i + 2.84182096362345e-5*s)) - 0.0127050430486987 ; 0.266891897259391*i*sqrt(Abs(r)) + 0.00986830148856215*i
65,0.8941814824455592,B0*Abs(s)**(3/2) + B1*s**2 ; B2*i,-0.656253411856649*s**2 + 0.656395500791092*Abs(s)**(3/2) ; 0.101610663140574*i
66,0.8938816135719485,B0*i + B1*i**2 ; B2 + B3*i + B4*r,-0.17324783690037*i**2 + 0.550586162459559*i ; 3.34884075297207*i + 0.389289288326521*r - 2.39622811008713
67,0.8928133711435928,B0 + B1*i*s ; B2*i**2 + B2*i*sqrt(Abs(r)),0.281722689434527*i*s + 0.000579553391051032 ; 0.116274063626665*i**2 + 0.116274063626665*i*sqrt(Abs(r))
68,0.8921850839535065,B0 + B1*i*Abs(s)**(1/4) ; B2 + B3*i + B4*i*r,-0.915020427990461*i*Abs(s)**(1/4) + 0.00947105937054003 ; 0.0382745939847039*i*r - 1.19298698581*i + 0.00949283685336583
69,0.8914317571552776,B0*s + B1*i*s ; B2*i**2 + B2*i*r,0.23134726685246*i*s + 0.00389041889951744*s ; 0.150239193471802*i**2 + 0.150239193471802*i*r
70,0.8913689686843584,B0*s + B1*Abs(s)**(3/2) ; sqrt(Abs(B2*i*r + B3*i)),0.480172246389078*s - 0.469922906310494*Abs(s)**(3/2) ; sqrt(Abs(0.00583997715650748*i*r - 0.00593729854457986*i))
71,0.8912142436628107,-i ; B0 + B1*i + B2*i*r,-i ; -0.290008488274151*i*r + 1.93161784017078*i + 0.00861444284982938
72,0.8909152188479973,B0 + B1*i + B2*i*s ; B3*i + B3*sqrt(Abs(i)),0.485544761690592*i*s - 0.0753661803711094*i + 0.00301473183377805 ; 0.0290355521622459*i + 0.0290355521622459*sqrt(Abs(i))
73,0.8895435984662976,B1*s*sqrt(Abs(B0 + s)) + s ; B2 + B3*i,-0.685578429933037*s*sqrt(Abs(s + 1.10322014607)) + s ; 0.106637954377474*i - 0.00067273205175891
74,0.8885500633387698,B0 + B1*Abs(s)**(5/4) ; B2 + B3*i + B4*r,0.120454230248935 - 0.0825101927983872*Abs(s)**(5/4) ; 0.173458709912769*i - 0.0148951918830395*r + 0.0343189411414528
75,0.8879231282365219,B0*i + B1*i*s ; B2*i + B2*sqrt(Abs(i)),0.6398584173863*i*s - 0.190594824062523*i ; 0.0221688314730916*i + 0.0221688314730916*sqrt(Abs(i))
76,0.8878292376191488,B0*i + B1*i*s ; B2 + B4*Abs(B3 + i)**(1/4),0.66634820778036*i*s - 0.190200880327382*i ; 0.0325496908268194*Abs(i - 0.0213655958504279)**(1/4) - 0.00477360984683381
77,0.886886377265423,B0 + B1*i*Abs(s)**(3/2) ; B2 + B3*i,0.456763790785398*i*Abs(s)**(3/2) - 0.00811179512376609 ; 0.104921236629808*i - 0.00637060080234822
78,0.8866972446317785,B1*sqrt(Abs(B0 + 3*i)) ; B2 + B3*i*r + B3*i,0.10866136005274*sqrt(Abs(3*i + 0.0656575883294958)) ; 0.106065351087645*i*r + 0.106065351087645*i + 0.0286677996425262
79,0.8863848714536201,B0*i*s ; sqrt(Abs(B1*i**2 + B2*i*r)),0.40000638027722*i*s ; sqrt(Abs(0.0100001212268042*i**2 - 1.22614329705208e-8*i*r))
80,0.886272911673456,B0 + B1*i + B2*i*s ; B4*sqrt(Abs(B3 + i)),0.523989184512112*i*s - 0.105397947677149*i + 0.0041460370380725 ; 0.0417540620904159*sqrt(Abs(i - 0.00118580731122541))
81,0.8862191971937692,B0*i**2 + B1*i*sqrt(Abs(s)) ; B2*i,-0.233954780706836*i**2 + 0.400269031637714*i*sqrt(Abs(s)) ; 0.102361023172771*i
82,0.8856937566512909,B0*i + B1*Abs(i)**(5/4) ; B2*i + B3*r,-1.5129018571356*i - 0.592523114159375*Abs(i)**(5/4) ; 1.4756979913689*i - 0.103708006338167*r
83,0.8855721701413717,B0 + B1*s ; B2 + B3*r,2.7525492124486*s - 63.4994503442828 ; 0.066238477087155 - 0.0551470619872668*r
84,0.8855653036334885,B0 + B1*s + B2*i*s ; B3*i + B3*sqrt(Abs(i)),0.39482058228368*i*s - 0.000369069648532054*s + 0.00558792987019255 ; 0.035955066559326*i + 0.035955066559326*sqrt(Abs(i))
85,0.8851396127992739,B0 + B1*i*Abs(s)**(1/4) ; B2*i + B3*i*r,0.276718933810511*i*Abs(s)**(1/4) + 0.00379040065906978 ; 0.176886638417936*i*r + 0.0906017880220963*i
86,0.8847319901288172,B0 + B1*i + B2*s**2 ; B3*i + B4*r,-0.836881212486413*i - 0.426113531015847*s**2 + 0.431076599217188 ; 0.207489464423253*i - 0.000178071833177975*r
87,0.8843519992080793,B0 + B1*i*s ; B2 + B3*r,0.335626015135546*i*s + 0.0377723546348109 ; 0.0366914850063241 - 0.0021160255585374*r
88,0.8842657957894073,s*sqrt(Abs(B0*Abs(s)**(1/4) + B1)) ; B2*i,s*sqrt(Abs(0.0849006953103354*Abs(s)**(1/4) - 0.084271547539267)) ; 0.101238675179065*i
89,0.8841935491079005,B0 + B1*sqrt(Abs(s)) ; B2*sqrt(Abs(i)),0.138480782177488 - 0.0909346014904825*sqrt(Abs(s)) ; 0.130365282635975*sqrt(Abs(i))
90,0.8836129772039563,B0*s + B1*Abs(s)**(3/2) ; B2*i,0.411790535461793*s - 0.402800945419224*Abs(s)**(3/2) ; 0.103280623955417*i
91,0.8823536080489173,B0*i*s ; B1 + B2*Abs(i)**(1/4),0.415959070510956*i*s ; 0.0869199871051799*Abs(i)**(1/4) - 0.0343674497093213
92,0.8817059177589501,B0 + i ; i*sqrt(Abs(B1 + B2*r - i)),i - 0.00150161794593957 ; i*sqrt(Abs(i + 0.0729847588564234*r + 0.396381999101953))
93,0.8817059176058702,B0 + i ; i*sqrt(Abs(B1 + B2*r + i)),i - 0.00150155684615186 ; i*sqrt(Abs(i + 0.0729847904249058*r + 0.396382290025181))
94,0.8807778275292992,B0*s + B1*s**2 ; B2*i + B3*sqrt(Abs(r)) + B4*r,-0.279970463110125*s**2 + 0.28504459784417*s ; 0.0553397633678656*i - 0.070824180089166*r + 0.0707662254027356*sqrt(Abs(r))
95,0.8786934769000014,B0*Abs(i)**(3/2) - i*s ; B1 + B2*i + B3*r,-i*s - 0.246807517923304*Abs(i)**(3/2) ; 1.80780282779092*i - 0.217149147766955*r + 0.0750039872305777
96,0.8775210229856796,B0*i*s + B1*i*s**2 ; B2 + B3*i + B4*r,1.05955125647754e-5*i*s**2 + 0.399993254646834*i*s ; 0.10000052372802*i + 2.56484097760239e-7*r - 2.41952445049392e-7
97,0.8775210229814101,B0*i + B1*s + B2*i*s ; B3 + B4*i,0.400002258267212*i*s - 1.8117203070325e-6*i + 3.65108989464792e-7*s ; 0.0999995653221142*i + 2.00000948057446e-8
98,0.8775210229811022,B0*i + B1*s + B2*i*s ; B3*i + B4*r,0.400002249481787*i*s - 1.84975726030921e-6*i + 3.46737849456424e-7*s ; 0.0999996089611815*i + 1.8088592459213e-8*r
99,0.877521022980131,B0 + B1*s**2 + B2*i*s ; B3*i + B4*r,0.400000962899292*i*s + 4.56017284643134e-7*s**2 - 8.46726493030364e-8 ; 0.100000114028676*i - 7.12895128510459e-8*r
100,0.877521022977122,B0 + B1*i**2 + B2*i*s ; B3 + B4*sqrt(Abs(i)) + B5*i,2.48045770301631e-6*i**2 + 0.399998855729188*i*s + 1.63729014391383e-6 ; 0.100000872520334*i - 3.00123569547442e-6*sqrt(Abs(i)) + 1.71306688542591e-6
101,0.8775210229722332,B0*i*s + B1*i**2*s ; B2*i,-3.05699371674749e-5*i**2*s + 0.400010377427473*i*s ; 0.100000099110329*i
102,0.8775210229659847,B0 + B1*i**2 + B2*i*s ; B3*i + B4*i*r,-4.30332630196649e-5*i**2 + 0.399994258893245*i*s + 7.51123452350532e-8 ; 2.41535619588188e-5*i*r + 0.0999865616578611*i
103,0.8775210229536662,B0*i*s + B1*i*s**2 ; B2*i,1.75486990465321e-5*i*s**2 + 0.399991757521437*i*s ; 0.0999999663740224*i
104,0.8775210229487829,B0*i**2 + B1*i*s + i ; B2*i + B3*i*r,-0.346948980290846*i**2 + 0.0530895374609348*i*s + i ; 2.15924486088156e-5*i*r + 0.753080336635057*i
105,0.8775210229387539,B0*i*s + B1*i*Abs(s)**(3/2) ; B2*i,0.399982192055619*i*s + 2.64570513313391e-5*i*Abs(s)**(3/2) ; 0.0999999207731011*i
106,0.8775210228816088,B0 + B1*i**2 + B2*i*s ; B3*i,-5.80348558327548e-6*i**2 + 0.40000642688037*i*s + 3.60455236816556e-8 ; 0.100000009521657*i
107,0.8772487274193316,sqrt(Abs(B0 + B1*i*s)) ; B3*sqrt(Abs(B2 + i + r)),sqrt(Abs(0.024877484054075*i*s + 0.00154858770192849)) ; 0.00122687360426155*sqrt(Abs(i + r + 793.019464944343))
108,0.8767859130360636,B0 + B1*i ; B2*i + B3*i*r**2,-0.0768130252802556*i - 1.07726360836463e-5 ; 0.594559784428705*i*r**2 - 0.324508692754758*i
109,0.8767854008695508,B0*i ; B1*i + B2*i*r**2,-0.0769265537090855*i ; 0.593508416726783*i*r**2 - 0.324379348162321*i
110,0.876665358740756,B0 + B1*sqrt(Abs(i**2 + i*s)) ; B2*i + B3*i*r,0.00470514348971755 - 0.0377148855879796*sqrt(Abs(i**2 + i*s)) ; -0.515471433467278*i*r - 0.377015986850172*i
111,0.8764469135169952,B0*i + B1*i**3*s ; B2 + B3*i + B4*r,-0.000495077261619255*i**3*s + 0.0486620049973253*i ; 8.5353475593986*i + 5.73806946824016*r - 7.365251396265
112,0.8757187010561106,B0 + B1*s**2 ; B2*i**2 + B3*i*sqrt(Abs(r)),0.127143976965166 - 0.123972773321531*s**2 ; 0.644423892177492*i**2 + 0.0358332808310938*i*sqrt(Abs(r))
113,0.8756536378402514,B0*s + B1*i**2*s ; B2 + B3*i + B4*sqrt(Abs(r)),1.61193423422574*i**2*s + 0.0388506114583047*s ; 0.0602564533603905*i - 0.0268754936642687*sqrt(Abs(r)) + 0.0275176318746078
114,0.8742559987318141,B0*i + B1*i**3 ; B2*i + B3*r,0.124600373587663*i**3 - 0.302750034106946*i ; 2.22658846298802*i - 0.442045005543576*r
115,0.8733837785594148,B0 + B1*i*Abs(s)**(1/4) ; B2 + B3*i,-0.507725305800306*i*Abs(s)**(1/4) - 0.0542319511690877 ; -0.730384101230616*i - 0.0587971226985537
116,0.8729992898478414,B0*i + B1*s + B2*i*s ; B3 + B4*sqrt(Abs(i)) + B5*i + B5*r,0.601622646242432*i*s - 0.154252464727889*i - 0.00323679972620551*s ; 0.00159997004945283*i + 0.00159997004945283*r + 0.0499667474001721*sqrt(Abs(i)) - 0.00710725672687343
117,0.8728083228165798,B0*i + B1*s + B2*Abs(s)**(3/2) ; B3*i + B4*r,-0.126297148042838*i + 0.753810331448018*s - 0.751075708897547*Abs(s)**(3/2) ; 0.100223226397213*i + 0.000410179755038973*r
118,0.872643899358404,B0 + B1*s**2 + B2*i*s ; B3 + B4*i,0.174719788506412*i*s - 0.0884968562801202*s**2 + 0.0918963507169572 ; 0.197283180964848*i + 0.0011247152064587
119,0.8725669269771731,B0 + sqrt(Abs(B1 + B2*i)) ; B3 + B4*r**2 + B4*r,sqrt(Abs(0.0117013316119766*i - 0.00509844956197719)) - 0.0716189194070081 ; 0.247257095988201*r**2 + 0.247257095988201*r - 0.00825387372968079
120,0.8723250666636012,B0 + B1*Abs(s)**(3/2) ; B2 + B3*i,0.109994300725417 - 0.0891792877907711*Abs(s)**(3/2) ; 0.237539502795367*i - 0.00254643724174866
121,0.8718019771290136,B0 + B1*s**2 + B2*i*s ; B3 + B4*i + B4*sqrt(Abs(i)),0.377574107916346*i*s - 0.0152119400099136*s**2 + 0.0315648466829035 ; 0.0250481825544455*i + 0.0250481825544455*sqrt(Abs(i)) + 0.0153879708289267
122,0.8716196918571829,B0 + B1*i*s + i ; B3*i*sqrt(Abs(B2 + r)),-0.0903562195206241*i*s + i + 0.00118239144689654 ; 0.573099572883256*i*sqrt(Abs(r + 1.38798387952208))
123,0.8715912152144555,B0*i*s + B0*i + B1*s ; B2*i + B3*r,0.199029535311887*i*s + 0.199029535311887*i + 0.00454727846591278*s ; 0.183802537002935*i - 0.00237477328183524*r
124,0.8692315751974927,B0*i + B1*i*s ; B2*i + 2*i*r,-0.341040264141744*i*s - 2.29147477720955*i ; 2*i*r + 0.265379322623638*i
125,0.8687516242730664,B0*i + B1*i*Abs(s)**(1/8) ; B2*i,2.111328939295*i*Abs(s)**(1/8) - 1.75852693251443*i ; 0.0776886802531019*i
126,0.8687458127495506,B0*s**2 + B0*s + B1*i*s ; B2*i + B3*r,0.400000274129436*i*s + 1.91734964787191e-7*s**2 + 1.91734964787191e-7*s ; 0.100000091027665*i + 1.81414552484356e-9*r
127,0.8681223822268216,B0 + B1*i**2 - i + s ; B2*i + B3*i**2,-0.419915623348691*i**2 - i + s + 1.00793742630985 ; -0.078402342776068*i**2 + 0.195332310756843*i
128,0.8674840288056828,B0 + B1*sqrt(Abs(s)) ; B2*sqrt(Abs(i)) + B3*i,0.146067357984843 - 0.103907389648453*sqrt(Abs(s)) ; 0.0630443680177398*i + 0.0940405099257963*sqrt(Abs(i))
129,0.867429687972224,B0 + i ; B1*i + B2*i*sqrt(Abs(r)),i + 0.00380646603835696 ; 0.135727508462673*i*sqrt(Abs(r)) + 0.751853283079505*i
130,0.867322339197647,B0*i*s + i ; B1*i**2 + B1*i + B2*i*r,-0.0821316802447881*i*s + i ; 0.608195987815709*i**2 + 0.112161140211383*i*r + 0.608195987815709*i
131,0.8671058990959813,B0 + sqrt(Abs(B1 + i)) ; B2 + B3*i + B4*r,sqrt(Abs(i + 3.92020601771909)) - 1.98248097649641 ; 4.32929323847959*i + 1.35844760297383*r - 14.3459079117768
132,0.8670106387096528,B0 + B1*Abs(s)**(5/4) ; B2 + B3*i,0.115941861999122 - 0.0926069568856938*Abs(s)**(5/4) ; 0.235241240626485*i - 0.00166383905275692
133,0.8665518078892563,B0 + B1*s + B2*s**2 ; B3*i + B4*i*r,-0.0178292538160185*s**2 - 0.0911293639987142*s + 0.121118351423668 ; 0.402261900193618*i*r + 0.0590516229978444*i
134,0.8657191684024754,B0 + B1*Abs(s)**(3/2) ; B2*i,0.106409349504527 - 0.0831680071668573*Abs(s)**(3/2) ; 0.22704817566356*i
135,0.8656467908771892,B0*s + B1*i**2*s**2 ; B2*i + B3*r,2.15052528538867*i**2*s**2 + 0.0127640958666136*s ; 0.0871878380817552*i + 0.00159256017475161*r
136,0.8656226333565804,B0*i*s + i ; B1 + B2*i + B3*r,0.0352049172359475*i*s + i ; 0.913852474144403*i + 0.000883803109074812*r - 0.0103187535008869
137,0.8653031482222187,B0*i*s + B0*s + B1*s**2 ; B2*i + B3*r,0.16196536620519*i*s - 0.159787171108416*s**2 + 0.16196536620519*s ; 0.104297391646136*i - 0.000476179592731152*r
138,0.8651782186388814,B0*s + B1*s**2 ; B2 + B3*i*r + B3*i,-0.204632308049515*s**2 + 0.212233230211103*s ; 0.0799613867515848*i*r + 0.0799613867515848*i - 0.0019417473343553
139,0.8644804694067567,B0 + B1*sqrt(Abs(s)) ; sqrt(Abs(B2 + B3*sqrt(Abs(i)))),0.131173576660058 - 0.0734465803431322*sqrt(Abs(s)) ; sqrt(Abs(0.011982446309142*sqrt(Abs(i)) - 0.00107184462951327))
140,0.8638976382956762,B0*i*s + i ; B1 + B2*i,0.0460404177673743*i*s + i ; 0.885952013619664*i - 0.00624722001571551
141,0.8635402393115086,B0 + B1*i ; B2 + B3*r + B4*r**2,-0.0861256081432119*i - 0.000135964789428959 ; 0.331415273994918*r**2 + 0.267924870762571*r - 0.00763174394236534
142,0.8616931660455884,B0*s**2 + B1*s**3 ; B2 + B3*r + B4*i*r,-0.369885625801824*s**3 + 0.371980042493774*s**2 ; 0.159054642914686*i*r - 0.0135007692886997*r + 0.0122943909216688
