node_hash,best_reward_seen,average_reward,variance_rewards,visit_count,L_bound,U_bound,lower_confidence_interval,upper_confidence_interval,is_terminal,is_invalid_constant,num_children,num_parents
"('INTERNAL', ('B0 + M0', 'M2*sqrt(Abs(M1 - sqrt(Abs(M0 - r))))'))",0.8389106877103927,0.21139219733540218,0.17502294263163243,4,0.7061420976397511,9.768126464017415,0.042131859594496404,0.6909180936736354,False,False,10,2
"('INTERNAL', ('M0*i + M1*i + M2', 'B0*M0'))",0.8294915177918278,0.39453719737608006,0.16336819490567037,4,0.8124657659492844,9.833937411184937,0.10186757483828977,0.8011129517665732,False,False,14,2
"('INTERNAL', ('B0 + B1*M0', 'B2*i + i**2'))",0.8222805483332349,0.42707916309956667,0.20824551318748044,4,1.2897674781029693,9.877745989154374,0.11488954878321064,0.8180525482600489,False,False,7,2
"('INTERNAL', ('M0*M1', 'M0*i'))",0.7959352944212997,0.3888703044960707,0.18492448323214297,4,1.7079908820496685,9.876173490728505,0.09967234539723885,0.7980868387600699,False,False,14,2
"('INTERNAL', ('B0*M0 + M1 - M2 + M3', 'B1*M0*i + B1*M1*i'))",0.7838752653498877,0.4582254678082247,0.07673911942456361,4,1.4311407000577683,9.884698240269788,0.12801434811809567,0.8335784668248921,False,False,14,2
"('INTERNAL', ('i', 'B0*M0 + B1*M1'))",0.7836937223908554,0.3760020663097971,0.1224706227574912,4,0.6486132327069388,9.77242870077584,0.09476758928159755,0.7911300606906702,False,False,7,2
"('INTERNAL', ('M0*M1', 'M0*M2 - M1*M2'))",0.7624786414001937,0.332882057827795,0.1527274058857022,4,1.6449479380925245,9.84770939160079,0.07914905338913844,0.7669394063291718,False,False,14,2
"('INTERNAL', ('-M0 + M1 + s', 'M0*M1'))",0.7535156182124497,0.20394787044406817,0.1344370680955164,4,1.3877719156151982,9.810044276657424,0.04021320210271706,0.6858455523001149,False,False,14,2
"('INTERNAL', ('B0*M0', 'B1*M0 + B1*M2 + B2*M1'))",0.7120522038083699,0.46093188540872043,0.09736065839787898,4,0.8709764489823726,9.887012697596932,0.12918531253321724,0.8348962519706737,False,False,14,2
"('INTERNAL', ('-M0*M1 + M1*s', 'B0*i'))",0.7085182678234695,0.4863256240452454,0.02898934654009187,4,1.5712586598082645,9.860990049592917,0.14041000623551392,0.8470190952011689,False,False,7,2
"('INTERNAL', ('B0*sqrt(Abs(M0))', 'B1*M0'))",0.7069276635229438,0.20121956172579253,0.1136655990931198,4,0.7263203073082973,9.859582513016832,0.03952052429079993,0.6839734358965653,False,False,14,2
"('INTERNAL', ('B0 + M0 + M1', 'B1*i*sqrt(Abs(M0 + M1))'))",0.6875102175570585,0.20254520675510837,0.10787337810694049,4,1.1882040643377978,9.847245696403617,0.039856380727176156,0.6848839502858213,False,False,10,2
"('INTERNAL', ('M0 + M1', 'M0*M1*M2*M3'))",0.6586291737901236,0.180195312834529,0.1018549031055704,4,1.0671943720497696,9.7595099311717,0.034373643798512536,0.6693062256417568,False,False,14,2
"('INTERNAL', ('M0 + i', 'B0*M0*M1'))",0.6579613005959125,0.23181380368013857,0.09221836995803014,4,0.42530387914428297,9.759975181300877,0.047608438073572235,0.7045716133113548,False,False,14,2
"('INTERNAL', ('M0 + M1', 'B0*M0 + B0*M1'))",0.6457745777017572,0.2231116193340555,0.08337898911746348,4,0.7912215618875826,9.79943436583991,0.04523673752444482,0.6987997418054566,False,False,14,2
"('TERMINAL', ('B0 + sqrt(Abs(B1 + i))', 'B2 + B3*r'))",0.6435642484020883,0.6435642484020883,0.0,4,0.6435642484020883,0.6435642484020883,0.2196770761613555,0.912476112575064,True,False,0,2
"('INTERNAL', ('sqrt(Abs(M0))', 'M0*M2 - M1*M2'))",0.6193134551535208,0.1619775196202191,0.09314001838354825,4,0.4063574580244026,9.81898041609995,0.030190897366869654,0.6562399691501576,False,False,14,2
"('INTERNAL', ('M0*M1 + M2', 'B0*M0 + B1*i'))",0.6072368869332632,0.2775692741841833,0.060210314554060805,4,1.6111447131257615,9.87627518064025,0.06098891194612261,0.7338380727036222,False,False,14,2
"('INTERNAL', ('B0 + i + s', 'B1*M0*M1'))",0.5943010885028157,0.2441940706970844,0.08432220348901898,4,0.7004193797459956,9.772961308826604,0.05107882287206885,0.7126673138938207,False,False,7,2
"('INTERNAL', ('M0 + M1', 'B0*M0*M1*M2'))",0.5892671990315247,0.1626733038316429,0.08109117382500985,4,1.1520539022065168,9.769347657959559,0.030345860063904478,0.656745296290121,False,False,14,2
"('INTERNAL', ('B0*sqrt(Abs(M0))*sqrt(Abs(M1)) + M2', '-M1*M2*sqrt(Abs(M0)) + M2*i'))",0.5890212622371319,0.1561200333437234,0.08345739361283348,4,0.6343952766917633,9.759509766211446,0.028901534211646946,0.6519655984458849,False,False,14,2
"('INTERNAL', ('M0 + M1 + M2', 'B0*M0 + B1*M1'))",0.577594171705595,0.14439857365077877,0.08340374496625665,4,0.7755223114729569,9.824155370130297,0.02640346222875967,0.643301486098143,False,False,14,2
"('INTERNAL', ('M0 - M1 + M2', 'B0*M0*i'))",0.5493164190609915,0.23804113336304664,0.05159306230624138,4,1.2205752063623243,9.792197318782911,0.04933998889983834,0.7086606056756476,False,False,14,2
"('INTERNAL', ('i', 'M0*M1*M2'))",0.546197871785186,0.13654946794629647,0.0745830287856666,4,0.08844688308431807,9.759849789137768,0.02479238813477656,0.6374151268351549,False,False,7,2
