node_hash,best_reward_seen,average_reward,variance_rewards,visit_count,L_bound,U_bound,lower_confidence_interval,upper_confidence_interval,is_terminal,is_invalid_constant,num_children,num_parents
"('INTERNAL', ('M0 - M1', 'M0'))",0.5866915479354454,0.02476864805604884,0.007704086131082604,47,0.826158373326418,9.386200521772283,0.005787527711080929,0.1254953886896365,False,False,14,1
"('INTERNAL', ('M0 + M1', 'M0'))",0.5797141609768809,0.031177588993939385,0.009342532248161213,41,0.7756429207492515,9.36338905322787,0.008057454085409577,0.13605139042208664,False,False,14,1
"('INTERNAL', ('M0', 'M0*M1'))",0.380710640210472,0.04726306872837709,0.010628542838968486,21,1.199121896283684,9.557010398176466,0.01109671915822285,0.22794204580562108,False,False,14,1
"('INTERNAL', ('M0', 'M0 + M1'))",0.1834954296057591,0.030244894625768723,0.0033079385233311135,16,1.002720049331853,9.617598226178716,0.006209466125195295,0.24215141467457993,False,False,14,2
"('INTERNAL', ('M0*M1', 'M0'))",0.24599422910219965,0.0294523067141615,0.004100427950924854,15,1.199121896283684,9.751886116991583,0.006026450386385392,0.25132980323638743,False,False,14,1
"('INTERNAL', ('M0', 'sqrt(Abs(M0))'))",0.19657404930618882,0.015254002867239672,0.0025800852161031456,15,0.8552879772392044,9.751886116991583,0.004014127695163965,0.25865136483243095,False,False,14,1
"('INTERNAL', ('sqrt(Abs(M0))', 'M0'))",0.12435685493564967,0.01209593010057313,0.0012088107700497556,13,0.633602485929689,9.751886116991583,0.0032221095373499743,0.25042201849114876,False,False,14,1
"('INTERNAL', ('M0', 'M0 - M1'))",0.03112675382717626,0.009426502469269078,0.0001992650584269495,13,0.7927849176863511,9.751886116991583,0.0028711491450977254,0.24636361727599174,False,False,14,1
"('INTERNAL', ('M0 - M1', 'sqrt(Abs(M0))'))",0.7220955608655055,0.09643112693002838,0.05241307606094531,10,0.36753749427629007,9.626034079212662,0.02176625889617131,0.40871049038522733,False,False,14,2
"('TERMINAL', ('B0*i + B1*i*s', 'B2 + i'))",0.8470609001521258,0.8470609001521258,0.0,8,0.8470609001521258,0.8470609001521258,0.4893822646066886,0.9629892470535844,True,False,0,2
"('INTERNAL', ('B0 + M0', 'M0'))",0.5866915479354454,0.17103443989267167,0.05838736009528922,8,0.8137459902882636,9.751886116991583,0.04327152948981425,0.5282078555019194,False,False,14,4
"('INTERNAL', ('i', 'M0'))",0.03047089768400002,0.004352985383428575,0.00013263937223839968,7,0.09259006752424678,9.617598226178716,0.0035806024827171375,0.3750176219694099,False,False,7,1
"('INTERNAL', ('M0', 'r'))",0.03001187339904752,0.005631791968903029,0.00012787561608601264,7,0.07875582105012967,9.617598226178716,0.0037099857949037178,0.3766490891854882,False,False,7,1
"('INTERNAL', ('M0', 'i'))",0.0226394228784355,0.004762233217222355,6.356434966139226e-05,7,0.514789578230247,9.61825019828553,0.003621724165265723,0.3755404077365352,False,False,7,1
"('INTERNAL', ('s', 'M0'))",0.01533714132601606,0.0024218639005124023,3.279684715238376e-05,7,0.11907179747266217,9.61825019828553,0.003390164594476084,0.3725420320650926,False,False,7,1
"('INTERNAL', ('B0*M1*i*s - M0*M1', 'B1 + i'))",0.8470609001521258,0.1773296131905455,0.10859731404867126,6,1.3649771254480023,9.844301726947892,0.039902215471570995,0.5879907243451659,False,False,6,2
"('INTERNAL', ('B0*M0*i*s - M0*i', 'B1 + i'))",0.8470609001521258,0.3085504339464069,0.1740715938740747,6,1.4186503438628844,9.764073447157052,0.08819181597140642,0.6918261684811522,False,False,6,2
"('INTERNAL', ('M0 - M1', 'M0 + M1'))",0.6274740327456646,0.14258742934250077,0.060377837146216064,6,0.7565623618524691,9.627834476207736,0.029881208490133954,0.557254542148492,False,False,14,2
"('INTERNAL', ('M0 - M1', 'M0*M1'))",0.4073532308498355,0.1157312125125172,0.030629852809581255,6,0.8923648294281605,9.653239245047928,0.023030026841073473,0.5323531745994374,False,False,14,2
"('INTERNAL', ('M0', 'B0 + i'))",0.1922595653891931,0.04833089254403383,0.00505744589632137,6,0.9591576840903553,9.759634712701471,0.009607798110545815,0.4645138902682252,False,False,7,4
"('INTERNAL', ('B0 + M0', 'M0*M1'))",0.17904375295007588,0.05350192127545617,0.006496928347493799,6,0.7318634440193421,9.795100720710476,0.010434514018257145,0.4700354850582758,False,False,14,4
"('TERMINAL', ('B0*i - i**2 - i*s', 'B1 + B2*i + B3*r'))",0.854319167359678,0.854319167359678,0.0,5,0.854319167359678,0.854319167359678,0.4023917781010321,0.9713010908163239,True,False,0,1
"('INTERNAL', ('B0*M0', 'B1 + i'))",0.8470609001521258,0.23359783251311164,0.12200060905929686,5,1.1131306674603907,9.86907305822543,0.05360016138984064,0.6666102039791453,False,False,7,3
"('INTERNAL', ('B0 - M0', 'M0*M1'))",0.669158630817349,0.3627617206292237,0.07000721147753824,5,0.8125694102938431,9.886853546771837,0.10184505712400219,0.7544566252542169,False,False,14,3
"('INTERNAL', ('B0*s', 'M0'))",0.5864738764027929,0.2586052786081867,0.04754930399312925,5,0.012894846461030549,9.753327979596794,0.06190641486474385,0.6847741722487779,False,False,7,3
"('INTERNAL', ('M0 + M1 - M2', 'M0'))",0.45970073361019786,0.11731194376958662,0.03965187560489064,5,0.8852222302252523,9.759732190246021,0.02219537595749105,0.5733850884271703,False,False,14,1
"('INTERNAL', ('M0 - M1 + M2', 'M0'))",0.19136345900669088,0.039062911263940146,0.007251507357727506,5,0.6341327117269754,9.751886116991583,0.008537470267964522,0.5002393646599486,False,False,14,1
"('INTERNAL', ('M0 + i', 'M0'))",0.18906089893122952,0.05141413083017867,0.006783456750246133,5,0.7764632895753215,9.751886116991583,0.010257125147329222,0.5124999975366398,False,False,14,1
"('INTERNAL', ('M0 + M1 + M2', 'M0'))",0.15782830908481993,0.031780383184964234,0.004965241000826141,5,0.5321301864759124,9.751886116991583,0.0076024468526821026,0.4928639828615352,False,False,14,1
"('INTERNAL', ('M0 - M1 - M2', 'M0'))",0.07574288016634961,0.01579089362765209,0.0011238451885318586,5,0.32798002707649176,9.761411399431797,0.005755997788689052,0.4762603624617555,False,False,14,1
"('INTERNAL', ('M0*M1 - M2', 'M0'))",0.039030016381379755,0.01996189859658495,0.0003445775557246293,5,0.7111835103179616,9.758796531412829,0.006210277576430757,0.4806482336695352,False,False,14,1
"('INTERNAL', ('M0 + M1', 'r'))",0.031242976392798764,0.012336180515228428,0.00028542104392553335,5,0.08151273966129859,9.625812012330018,0.005394355354960936,0.47259437141717736,False,False,7,3
"('INTERNAL', ('B0*sqrt(Abs(i)) + B1*i', 'B2 + M1'))",0.031037096121247366,0.012414838448498947,0.0002889904006918645,5,0.0394082805747886,9.255940935987162,0.005402442064921484,0.4726781645764292,False,False,3,1
"('INTERNAL', ('B0*sqrt(Abs(i)) + B1*i', 'B2 + M0'))",0.031037096121247366,0.01862225767274842,0.0002889904006918645,5,0.03705112769798102,9.751886116991583,0.00606226564660568,0.4792434306947362,False,False,3,1
"('INTERNAL', ('M0*M1 + M2', 'M0'))",0.030815486288904355,0.012500374596154287,0.00026734667812547007,5,0.8484379784888736,9.762996103228256,0.005411243699349457,0.4727692676857526,False,False,14,1
"('INTERNAL', ('M0 + s', 'M0'))",0.02939874439372014,0.006759352858305744,0.00016188726318329806,5,0.8012548890034992,9.752288534746722,0.00483847319689734,0.4666140340861309,False,False,14,1
"('INTERNAL', ('-M1 + sqrt(Abs(M0))', 'M0'))",0.028838923667192706,0.005767784733438541,0.00016633670365643352,5,0.8739816786252274,9.753257525247237,0.004743237400862581,0.465542446878378,False,False,14,1
"('INTERNAL', ('B0*M0*M1', 'sqrt(Abs(B1 + i))'))",0.026526372870209314,0.0055602315292156024,0.00013767316514370125,5,0.069894459101963,9.759659733978857,0.004723440177926525,0.4653178227140026,False,False,7,3
