rank,reward,equations,equations_with_constants
15,0.8468711563652742,B0*s + B1*i*s ; B2*i,0.408205115319289*i*s - 0.000847104399977112*s ; 0.102097713701437*i
16,0.8466484555541254,B0*i + B1*i*s ; B2*i,0.379667562908248*i*s + 0.0179766708775963*i ; 0.106369284891769*i
17,0.846605706008403,B0*i + B1*i*s ; B3*i*sqrt(Abs(B2 + r)),0.383154666138528*i*s + 0.0115176797446658*i ; 0.0258095369759275*i*sqrt(Abs(r + 15.9636581941521))
18,0.8465636997022279,B0*i + B1*Abs(i)**(3/2) ; i*Abs(B2 + r)**(1/4),2.67758431111857*i - 0.303467467844282*Abs(i)**(3/2) ; i*Abs(r + 29.5323871823492)**(1/4)
19,0.8465264555903133,B0*i*s ; B1*i + B2*i*r,0.390334430011285*i*s ; 0.00789232023636077*i*r + 0.0979867212103482*i
20,0.8410046920492026,B0 + B1*i + B2*s ; B3*i + B4*i**2,-3.90105787092743*i + 0.0710002177631858*s - 0.313916628105941 ; -0.703893532425086*i**2 - 1.36041869857012*i
21,0.8409002429464294,B0*s + B1*s**2 ; B2*i,-0.251556224678132*s**2 + 0.256496864310773*s ; 0.105285952542156*i
22,0.8385840697545763,i*sqrt(Abs(B0 + B1*i + s)) ; B2*i + B3*i*r,i*sqrt(Abs(-13.5140657898282*i + s + 45.2512983258484)) ; -0.0987049626532496*i*r + 6.49932609655781*i
23,0.8381018310176541,B0 + B1*i ; B2 + B3*Abs(i)**(3/2) - r,0.0012083536899205 - 0.162787165247337*i ; -r + 1.27144399691871*Abs(i)**(3/2) - 2.72547863681629
24,0.8372160769088155,B0*i + B1*i*s ; B2 + B3*Abs(i)**(1/4),0.564249972243689*i*s - 0.127744759195903*i ; 0.0561033189197303*Abs(i)**(1/4) - 0.0196420165262832
25,0.837040713531103,B0 + B1*sqrt(Abs(s)) + B2*s ; B3*i + B4*i**2,-1.02966101281181*s + 1.58390146471805*sqrt(Abs(s)) - 0.550050246362099 ; -0.0870328479506355*i**2 + 0.0977138214149792*i
26,0.8369907377358611,B0*i + B1*i*sqrt(Abs(s)) ; B2*i + B3*r,0.609236163999412*i*sqrt(Abs(s)) - 0.246899146022812*i ; 0.0865746241380803*i - 2.86400396039461e-5*r
27,0.8369879610406643,B0*i + B1*i*sqrt(Abs(s)) ; B2*i,0.610211148557077*i*sqrt(Abs(s)) - 0.247931473490332*i ; 0.0864083964941421*i
28,0.8362613029419335,B0 + B1*i*s ; B3*sqrt(Abs(B2 - r)),0.304949551187266*i*s + 0.0388686661841479 ; 0.000949662772508093*sqrt(Abs(r + 1471.83402529128))
29,0.8360397443559681,B0*i ; B1*i + B2*i*sqrt(Abs(r)),-17.6490130437191*i ; 0.0406449871953008*i*sqrt(Abs(r)) - 17.9750256248315*i
30,0.8346860988261785,B0*i*Abs(s)**(1/4) ; B1 + B2*i,-0.542485814666957*i*Abs(s)**(1/4) ; -0.729306591480778*i - 0.00460295307063478
31,0.8319646919490533,B0*sqrt(Abs(i)) + B1*i ; B2*i*r - i,-0.890272728620439*i + 0.0388808512644455*sqrt(Abs(i)) ; -0.0490265662068027*i*r - i
32,0.8313672057699627,B0 + B1*i + B2*s ; B3 + B4*r + B5*i*r,0.973291174066317*i + 0.123667887114372*s + 6.89718650232216 ; 0.0163590487159345*i*r - 0.123929827883939*r + 7.03558775244323
33,0.8307268677959931,B0 + B1*s + B2*i*s ; B3 + B4*i,0.410898547913157*i*s - 0.00190864513376102*s + 0.00324124801442276 ; 0.0954828558409507*i + 0.00253274120888885
34,0.8307070646965136,B0 + B1*i + B2*i*s ; B3 + B4*i,0.364344446542579*i*s + 0.0365781037961812*i - 0.00216636294478283 ; 0.11940867947736*i - 0.00237405936161977
35,0.8306163786906603,B0*i + B1*i*s ; B2 + B3*i + B4*i*r,0.0459982208361984*i*s - 0.230058959517233*i ; -0.308738930713908*i*r - 0.457855344040053*i - 0.00041123936077337
36,0.830608370951372,B0 + B1*i + B2*i**2 ; B4*i*sqrt(Abs(B3 + i - r)),-0.465589655610868*i**2 + 0.584183887149869*i + 0.000445444293463029 ; 0.289151398441521*i*sqrt(Abs(-i + r + 1.11890444617504))
37,0.8305847504113811,B0 + B1*s + B2*i*s ; B3*i,0.411784191234164*i*s - 0.00144213306934085*s + 0.000392764564331245 ; 0.102905744902026*i
38,0.8305452353366438,B0*i**2 + B1*i*s ; B2 + sqrt(Abs(B3 + i)),0.0305539863820331*i**2 + 0.386379192835122*i*s ; sqrt(Abs(i + 22.1660451106812)) - 4.70856241320796
39,0.8304630852837911,B0 + B1*i + B2*i*s ; B3*i,0.354048912475959*i*s + 0.04012950843385*i + 0.00050808952027169 ; 0.113531667909206*i
40,0.8304630774703404,B0 + B1*i + B2*i**2 ; B4*i*sqrt(Abs(B3 - r)),-0.354046005006989*i**2 + 0.552705213569279*i + 0.000508113935398517 ; 0.283534183608666*i*sqrt(Abs(r + 0.920656834602486))
41,0.8302580241743224,B0 + B1*s + B2*s**2 ; B3*i,-0.339899529242086*s**2 + 0.389681510530604*s - 0.0482482382470935 ; 0.0892408054422711*i
42,0.8302153039420941,B0*i**2 + B1*i*s ; B2*i + B3*i**2,0.06474844090526*i**2 + 0.374846317904051*i*s ; 0.0627494504268814*i**2 + 0.0877826952104*i
43,0.8301928549161522,B0*i*s ; B1 + B2*i + B3*i**2,0.397325164215835*i*s ; -0.0354207187866462*i**2 + 0.114037854412038*i - 0.000478464674781848
44,0.8300691973504609,B0*s**2 + B1*i*s ; B2*i,0.407470681225088*i*s - 0.000868278250611866*s**2 ; 0.102175212383226*i
45,0.8297540494736492,i*sqrt(Abs(B0 + i - sqrt(Abs(i)))) ; i*sqrt(Abs(B1*i + B1*r + B2)),i*sqrt(Abs(-i + sqrt(Abs(i)) + 4.57330619095109)) ; i*sqrt(Abs(5.51253827276957*i + 5.51253827276957*r + 26.120586967294))
46,0.8296276144509057,B0 + B1*i + B2*s ; B3*i + B4*Abs(r)**(1/4),12.267175409293*i + 0.00255368655051269*s - 0.0583287999459624 ; 12.5111943264798*i - 0.100654667123068*Abs(r)**(1/4)
47,0.8293160252170567,B0 + B1*i + B2*s ; B3 - Abs(B4 + r)**(1/4),-0.0684202334818981*i + 0.0845494012811993*s - 0.702528343191122 ; 1.15198374643034 - Abs(r + 9.08505354601293)**(1/4)
48,0.8292388630453749,B0*i + B1*i*s ; B2 + B3*r + B4*r**2,0.673564183321105*i*s - 0.234573332717015*i ; -0.188035462719331*r**2 + 0.114034708784684*r + 0.00421509001422327
49,0.8290074729308737,B0*s + B1*s**3 ; B2*i,-0.18042771864468*s**3 + 0.178931821020901*s ; 0.105084039708947*i
50,0.8286102732664348,B0 + B1*i + B2*s ; B3 + B4*i*r**2,0.25108063065754*i + 0.00869146009546874*s - 0.165925821217415 ; 0.0649785573696371*i*r**2 - 0.156356574044126
51,0.828523984527636,B1*s*sqrt(Abs(B0 + i)) ; sqrt(Abs(B2*r + B3*Abs(i)**(3/2))),0.228099155885036*s*sqrt(Abs(i - 0.0352732434984637)) ; sqrt(Abs(8.25438492440793e-6*r - 0.00534681092500235*Abs(i)**(3/2)))
52,0.8284640073058078,B0*i + B1*i*s ; B2 + B3*sqrt(Abs(i)),-0.169379599353886*i*s + 0.0621792369320904*i ; 0.0110020311120656 - 0.144541732124516*sqrt(Abs(i))
53,0.8278725073333559,B0 + B1*i*s ; B3*sqrt(Abs(B2 + i + r)),0.304878649475335*i*s + 0.0388678080485867 ; 0.00110064264989795*sqrt(Abs(i + r + 1095.36719069926))
54,0.825703940659793,B0 + B1*i + B2*s ; sqrt(Abs(B3*sqrt(Abs(r)) + B4)),-0.0835349904634742*i + 0.00393788013180447*s + 4.30755244513519 ; sqrt(Abs(0.406740970969987*sqrt(Abs(r)) - 19.3853681550912))
55,0.8256096798130234,B0*i ; B1*i + B2*i*r,-22.8317626733663*i ; -0.00324872036030396*i*r - 23.08135452095*i
56,0.8246163318766622,B0*i**2 + B1*i*s ; B2 + sqrt(Abs(B3 + sqrt(Abs(i)))),-0.0914651725480353*i**2 + 0.44093185101059*i*s ; sqrt(sqrt(Abs(i)) + 60.9284754282077) - 7.81281143510809
57,0.8244217767318945,B0*i ; B1 + B2*sqrt(Abs(r)) + B3*r,-0.146786379395455*i ; -0.264317193128768*r - 0.326139269596102*sqrt(Abs(r)) + 0.0205712652895774
58,0.8243571617324094,B0*i**2 + B1*i*s ; B2 + sqrt(Abs(B3 + B4*sqrt(Abs(i)))),-0.0949698126913158*i**2 + 0.442613620677751*i*s ; sqrt(0.0806050063992347*sqrt(Abs(i)) + 0.373696654856884) - 0.618637765239481
59,0.8230291919827639,B1*s*sqrt(Abs(B0 + i)) ; sqrt(Abs(B2 + B3*i**2*sqrt(Abs(r)))),0.1691447480481*s*sqrt(Abs(i - 0.0477318389837657)) ; sqrt(Abs(0.017416547803867*i**2*sqrt(Abs(r)) + 1.76557802537227e-6))
60,0.8229599295797608,B0 + B1*i ; B2 + B3*i*r,0.181092938892715*i + 1.23946572061546 ; 0.00866531666625565*i*r + 1.23032241701023
61,0.8229097726535141,B0*sqrt(Abs(i)) + B1*i ; B2*i*r + i,1.06356563384343*i + 0.0514102163751404*sqrt(Abs(i)) ; 0.0344035091693322*i*r + i
62,0.8222903272099785,B0 + B1*i + i*sqrt(Abs(B2 + s)) ; B3 + B4*i,i*sqrt(Abs(s + 1.29039335756687)) - 1.13255589170193*i + 0.00032800931795017 ; 0.104649784865266*i - 0.000130189242964177
63,0.8222346557843112,B0*s + i**2*s ; B1*i,i**2*s + 0.0232908427045102*s ; 0.0987953851498396*i
64,0.8217460986565205,B0*s + B1*i*s ; B2*i + B4*i*sqrt(Abs(B3 + i)),0.409349056876024*i*s - 0.00100012970985381*s ; 0.00430414077798542*i*sqrt(Abs(i - 0.0328809271177129)) + 0.100029195145511*i
65,0.8217289935751746,B0*i + i*sqrt(Abs(B1 + B2*s)) ; B3*i,i*sqrt(Abs(1.07024991839058*s + 1.27082925336944)) - 1.14563214506729*i ; 0.0987298583329383*i
66,0.8216967652307721,B0*s + B1*i*s ; B2*r + B5*sqrt(Abs(B3 + B4*i)),0.48589465966942*i*s + 0.0108849047033818*s ; -0.014496721322367*r + 2.23416837959744*sqrt(Abs(0.000712422830760496*i + 3.53646998077321e-5))
67,0.8216715333254958,B0*s + i*s + i ; B1*i + B2*i*r,i*s + i + 2.78298123609035*s ; 0.0110192585526632*i*r + 0.0489579296327247*i
68,0.8209525480804647,B0 + B1*sqrt(Abs(i)) + B2*s ; B3*Abs(i)**(3/2) + B4*i*r,-0.00183240631146758*s + 0.151954744264101*sqrt(Abs(i)) - 0.0153097146439655 ; 0.196982822404275*i*r + 0.170413350740706*Abs(i)**(3/2)
69,0.8202782238809199,B0 + B1*i ; B2*i*r - i,0.00606116381512529 - 0.838670704934172*i ; -0.0496186138844221*i*r - i
70,0.8202568961038882,B0 + B1*i + B2*i*s ; B5*sqrt(Abs(B3*i + B4*i*r)),0.523123493902192*i*s - 0.0273440926610562*i + 0.00440735748918874 ; 0.0373092805232907*sqrt(Abs(2.00166135020776*i*r - 2.88636801691623*i))
71,0.8199851802168446,B0*i + B1*i*s**2 ; B2*i + B3*i**2,-0.872854499190663*i*s**2 + 0.621818790413969*i ; -0.124652086366285*i**2 + 2.6835230777866*i
72,0.8194333407719576,B0*s + B1*Abs(s)**(5/4) ; B2*i + B3*r,0.740245196250646*s - 0.729439177253987*Abs(s)**(5/4) ; 0.108592440420928*i - 0.00127285987459953*r
73,0.8193919416696626,B0*s + B1*s**3 ; B2 + B3*sqrt(Abs(i)),-0.167925267222057*s**3 + 0.168850732666209*s ; 0.0747468671273502*sqrt(Abs(i)) - 0.0100577253688569
74,0.8189845246086399,B0*i + B1*sqrt(Abs(s)) ; B2 + B3*i + B4*sqrt(Abs(r)),-9.81391395816611*i - 0.181055484575788*sqrt(Abs(s)) ; -9.73126570978195*i - 0.169375016617818*sqrt(Abs(r)) - 0.116739688726343
75,0.8172985051033606,B0 + B1*i*s ; B2 + B3*i**2 + B3*i*r,0.254023704740656*i*s + 0.00651641092780831 ; 0.130553289401149*i**2 + 0.130553289401149*i*r + 0.00417064710238356
76,0.8170166333879593,B0*i ; B1 + B2*i + i*r,-0.171572315504269*i ; i*r + 2.62295371509216*i + 0.0299616061266487
77,0.8160177600706973,B0*i ; B1*i*sqrt(Abs(2*i + r)),0.360028436816222*i ; 0.270945928983936*i*sqrt(Abs(2*i + r))
78,0.8152213574259907,s*sqrt(Abs(B0 + i*s + s)) ; B1*i + B2*i**2,s*sqrt(Abs(i*s + s - 6.38412027982532)) ; -0.0287591529352995*i**2 + 0.0883319491300558*i
79,0.8149636925231696,B0*i**2 ; B1 + B2*r + B3*r**2,-1.37960920657503*i**2 ; 0.0770293318201035*r**2 + 0.263927347851053*r - 0.00877899696701721
80,0.8145799758150499,B0*s + B1*i**2*s ; B2*i + B3*i**2,1.1567163634723*i**2*s + 0.0191643664962727*s ; 0.0585131693383598*i**2 + 0.0850944699185204*i
81,0.8142616270413434,B0*i + B1*sqrt(Abs(s)) ; B2 + B3*r + B4*Abs(r)**(3/2) + i,-0.391873643923513*i + 0.00143083235756391*sqrt(Abs(s)) ; i + 1.02348487674942*r + 0.545584687832762*Abs(r)**(3/2) - 0.0234205197278104
82,0.8141915840552016,B0*i + B1*s ; B2*i**2 + B3*i*r - i,-0.713182193327325*i + 7.3837207518032e-5*s ; 0.308182603030198*i**2 - 0.0574751987064311*i*r - i
83,0.8141214270877141,B0*i*s + B0*i + B1*s ; B2 + B3*i,0.199851332698933*i*s + 0.199851332698933*i + 0.00178898046285587*s ; 0.192052117743795*i - 0.00267006654596052
84,0.8140579531236396,B0 + B1*s**2 + B2*i*s ; B3*i,0.409769819463287*i*s - 0.00141344670475879*s**2 + 0.00038105611739005 ; 0.102952263808631*i
85,0.8135249743072178,B0*i + B1*s + B2*i*s ; B3*i,0.400935868446404*i*s + 0.00554043861177107*i - 0.00069548043052394*s ; 0.10346990059022*i
86,0.8132871282775649,B0*i + B1*i**2 + i*s ; B2*i,0.620332314385743*i**2 + i*s - 0.668340067061354*i ; 0.0403849632067702*i
87,0.8132871282772771,B0*i + B1*i*s + i**2 ; B2*i,i**2 + 1.37966775768258*i*s - 1.05912126571093*i ; 0.0292715113689417*i
88,0.8132839823186658,B0*i + B1*i**2 + i*s ; B3*i*sqrt(Abs(B2 + r)),0.620059121055182*i**2 + i*s - 0.668370447169675*i ; 0.00445314953955474*i*sqrt(Abs(r + 82.0211406626783))
89,0.8132540393529731,B0*i + B1*i*s + i**2 ; B3*i*sqrt(Abs(B2 + r)),i**2 + 1.38247533525437*i*s - 1.06214028843042*i ; 0.0122205042739462*i*sqrt(Abs(r + 5.56990020667337))
90,0.8131270300547175,B0*i*s ; B1*i + i*sqrt(Abs(B2*i + B2*r)),0.372167284203117*i*s ; i*sqrt(Abs(0.00119412862846977*i + 0.00119412862846977*r)) + 0.0723262628835125*i
91,0.8129684273903283,B0 + B1*i + i*s ; B2 + B3*i + B4*r,i*s - 0.178188146817882*i + 0.0245551741009518 ; -0.0413782403667931*i - 0.0179614179125585*r + 0.0408269251862989
92,0.8126865691453794,B0 + B1*s + B2*s**3 ; B3*i,-0.189221006120572*s**3 + 0.197650615316872*s - 0.0103887091160834 ; 0.099257549856647*i
93,0.8120825734395791,B0*s + B1*i*sqrt(Abs(s)) ; B2*i,0.249997901330232*i*sqrt(Abs(s)) + 0.0100753028465168*s ; 0.109508537370278*i
94,0.8119136592396655,B0*s + B1*s**2 + i*s ; B3*i*sqrt(Abs(B2 + r)),i*s + 0.284674073187626*s**2 + 1.96205141705493*s ; 0.0860365163684856*i*sqrt(Abs(r + 0.10284353999174))
95,0.8118698843978244,B0 + B1*i + B2*s ; B4*i*sqrt(Abs(B3 + r)),-1.33174492499392*i - 0.000634638195913793*s + 0.0118757914537286 ; -0.252436407975488*i*sqrt(Abs(r + 32.607412958035))
96,0.8115190662641861,B0 + B1*i + B2*s ; B3*i + B4*i*r,10.211558681966*i + 8.06890364306183e-5*s + 0.0112843639326997 ; 0.00311181726319574*i*r + 10.1027376075025*i
97,0.8115075475755916,B0 + B1*sqrt(Abs(i)) + B2*i + B2*s ; B3 + B4*i**2 + B4*i*r,-0.00158612570752921*i - 0.00158612570752921*s + 0.154098593426968*sqrt(Abs(i)) + 0.027319242327056 ; 0.123298516164086*i**2 + 0.123298516164086*i*r + 0.0440763966474959
98,0.8110088738346448,B0*s + B1*i**2*s ; B2*i,1.10986410742451*i**2*s + 0.0213303880876425*s ; 0.101417164337698*i
99,0.810922880191754,B0 + B1*i ; B2 - Abs(B3 + i*r)**(1/4),0.176991177518431*i + 0.504615281287199 ; 2.84222882900246 - Abs(i*r - 30.3148889341891)**(1/4)
100,0.8106754444160237,B0*i*s + i**2*s**2 ; B1 + B2*i + B3*r,i**2*s**2 + 0.17998117827696*i*s ; 0.115036577899531*i + 0.00779733395673914*r - 0.00736744631983122
101,0.8105417592515174,B0 + B1*i*s ; B2*Abs(i)**(3/2),0.389385376438323*i*s - 0.00251884142001522 ; 0.185470971337031*Abs(i)**(3/2)
102,0.8103389510661865,B0 + B1*i ; B2 + B3*i*r + i,1.16547163175746*i + 0.603850135302413 ; 0.0119693337734752*i*r + i + 0.594938489848596
103,0.8097884917734532,B0*i ; B1 + B2*r + B3*sqrt(Abs(i - r)),-0.271377247572728*i ; -0.14146062922496*r - 0.244861007474643*sqrt(Abs(i - r)) + 0.0318078956389841
104,0.8072010985939873,B0*i + B1*i*s ; B2 + B3*r - i,-0.030368642044623*i*s - 0.871897768007147*i ; -i - 0.000867334429283508*r - 0.0123783905136097
105,0.8070426849316934,B0*sqrt(Abs(i)) ; B1 + B2*i**2 + B3*i*r,-0.00150847241754913*sqrt(Abs(i)) ; -13.9706898322683*i**2 - 14.297135155236*i*r - 0.00167144617168068
106,0.8063333996616318,B0*s + B1*Abs(s)**(3/2) ; B2 + B3*sqrt(Abs(i)),0.382084188897104*s - 0.369671799834473*Abs(s)**(3/2) ; 0.0772354563625463*sqrt(Abs(i)) - 0.0110101399873772
107,0.8061315919085472,B0 + B1*s**2 + B1*s ; B2 + i**3 + i**2*r,-0.0703228330843324*s**2 - 0.0703228330843324*s + 0.143022916963518 ; i**3 + i**2*r + 6.60431039615938e-5
108,0.8060323839871008,B0*i*s ; Abs(i)**(3/2)*Abs(B1 + B2*r)**(1/4),0.357029204142071*i*s ; Abs(i)**(3/2)*Abs(0.00954649212915154*r - 0.00279255691739281)**(1/4)
109,0.8056330233174644,B0*s + B1*s**2 ; B2*i + B3*i**2 + B3*i*r,-0.293634632336477*s**2 + 0.296450125658917*s ; -0.0756799546390523*i**2 - 0.0756799546390523*i*r + 0.165080973204404*i
110,0.8054163082303559,B0*s**2 + B1*i*s ; B2*i + B3*i**2 + B3*i*r,0.405766088428363*i*s - 0.000828121630227917*s**2 ; 0.00128988035675939*i**2 + 0.00128988035675939*i*r + 0.101187762502048*i
111,0.805154256985881,B0*i*s + B0*i + B1*i**2 ; B2*i,-0.147174666783331*i**2 + 0.232490423212337*i*s + 0.232490423212337*i ; 0.173706304143872*i
112,0.8051542533963311,B0*i + B1*i*s ; B2*i + B3*i**2 + B3*i*r,0.37966972900123*i*s - 0.0348775268464261*i ; 0.0595041082138577*i**2 + 0.0595041082138577*i*r + 0.0523267378514247*i
113,0.8047212693372435,B0*i + B1*i**2 - i*s ; B2*i + B2*r,-1.16450953202335*i**2 - i*s + 1.20564699841282*i ; -0.0713234845773604*i - 0.0713234845773604*r
114,0.8038538200187139,B0*i + i**3 + i*s ; B1*i + B2*i**2,i**3 + i*s - 0.575031694917286*i ; -0.103830910411433*i**2 + 0.0718705243971532*i
115,0.8035882373969369,B0*s + B1*i*s**2 ; B2*i + B3*i**2,0.619027099807449*i*s**2 - 0.00671653946617222*s ; -0.133840365971176*i**2 + 0.121154302687229*i
116,0.803539119549756,B0*i*s + i**2 ; B1*i,i**2 - 0.0543884067563216*i*s ; 2.81172482574712*i
117,0.8032069259939472,B2*i*sqrt(Abs(B0 + B1*s)) ; B3*i,-0.285590098761473*i*sqrt(Abs(59.8455402357997*s + 29.3953962349475)) ; 0.176603323451188*i
118,0.8029130922599601,B0*i - i*s ; B1*i,-i*s - 1.70783576101337*i ; 0.156866555162739*i
119,0.802904244120259,B0 + B1*s**2 ; B2*i,0.100007692496607 - 0.0809986262710628*s**2 ; 0.229506685505038*i
120,0.802853700012093,B0 + B1*i ; B3*i*sqrt(Abs(B2 + r)),0.291667002772089*i + 0.00737948909798131 ; 0.28409502296076*i*sqrt(Abs(r + 0.275844219041755))
121,0.8028303168273844,B0 + B1*i ; B3*i*sqrt(Abs(B2 - r)),0.14107155507959*i + 0.00744389121169599 ; 0.28370109851481*i*sqrt(Abs(r - 4.83570685407268e-6))
122,0.8027328342826329,B0 + B1*sqrt(Abs(s)) + B2*s ; B3 + B4*i,-0.00786698129828301*s - 0.152868487042662*sqrt(Abs(s)) + 0.18927987573488 ; 0.239939731680936*i + 0.0049486798055548
123,0.8025270629796727,B0 + B1*sqrt(Abs(i - s)) ; B2*i + B3*r,0.186065121810457 - 0.174779282254754*sqrt(Abs(i - s)) ; 0.191754869786806*i + 0.00260449034749517*r
124,0.80241227425553,B0*i + B1*i*s ; B2 + i,0.0414171935714066*i*s + 1.11747561283193*i ; i - 0.00628239029235173
125,0.8017636568773294,B0*s + i*s ; B1 + B2*r**2,i*s + 0.0198030611715169*s ; 0.0372809466032634 - 0.0367489395189641*r**2
126,0.8011247495473184,B0*i + B1*i*sqrt(Abs(s)) ; B2*Abs(i)**(5/8),-0.523737148850034*i*sqrt(Abs(s)) + 0.453798153362596*i ; -0.121988752040285*Abs(i)**(5/8)
127,0.8010299887835937,B0*i*s**2 ; B1*sqrt(Abs(i)),-0.0735238922305352*i*s**2 ; -0.0926517291230453*sqrt(Abs(i))
128,0.8005643625682975,B0*i + B1*i*s ; B2 + B3*i*r + B3*r**2,0.372007128631376*i*s - 0.375264204490739*i ; 15.8133047251217*i*r + 15.8133047251217*r**2 - 0.00384749642589861
129,0.8005408709859602,B0 + B1*s ; B3*i*sqrt(Abs(B2 + i)),2.66733876640143*s + 65.2089690882239 ; 0.00721623409405149*i*sqrt(Abs(i + 235.125868990874))
130,0.8005107605676469,B0 + B1*s + B2*i*sqrt(Abs(s)) ; B3 + sqrt(Abs(B4 + B5*i + B5*r)),0.0416145606356475*i*sqrt(Abs(s)) + 0.191062783457972*s - 0.0928850633112288 ; sqrt(Abs(0.0514074030922399*i + 0.0514074030922399*r - 0.0231247702802017)) - 0.0586539089327222
131,0.7992425936102653,B0 + B1*i + B2*sqrt(Abs(s)) ; sqrt(Abs(B4*sqrt(Abs(B3 + r)) + B5)),-0.0938112444702559*i - 0.15612998184102*sqrt(Abs(s)) + 0.215372299487165 ; sqrt(Abs(0.00574267012945132*sqrt(Abs(r - 0.679026052084742)) - 0.00832074212367712))
132,0.7990735470302791,B0*i*s ; B1*Abs(i)**(5/8),-0.138262461270196*i*s ; -0.161707444637126*Abs(i)**(5/8)
133,0.7990183785841078,B0 + B1*i + B2*i*s ; B3 + i,0.0219383050356319*i*s + 1.14821991017736*i + 0.235255250221886 ; i + 0.22745724844396
134,0.7989817010120536,B0 + B1*s**2 + B1*s ; B2*i**2 + B2*i*r + i,-0.0756690040943358*s**2 - 0.0756690040943358*s + 0.184407601942191 ; -0.276575518371313*i**2 - 0.276575518371313*i*r + i
135,0.7985651842959445,B0 + B1*i*s + B1*i ; B2 + B3*i,-0.013461477776375*i*s - 0.013461477776375*i - 0.763708790533769 ; -0.204586413235919*i - 0.77294042677313
136,0.7980874795679685,B0 + B1*i + B2*s + B3*i*s ; B4*i + B5*i**2*r,0.392963584033474*i*s + 0.0196205285623539*i - 0.00122079888085207*s + 0.000571564238884369 ; -0.0230611086652622*i**2*r + 0.111323962901365*i
137,0.7980220255535876,B0 + sqrt(Abs(B1 + B2*sqrt(Abs(s)))) ; B3 + B4*r + B5*i*r,sqrt(0.171170397621935*sqrt(Abs(s)) + 5.20692534589868) - 0.260186845986653 ; 0.00441994105726512*i*r + 0.00297597019402033*r + 2.06509444565271
138,0.7979071180182816,B0 + B1*i*s + B2*i**2*s ; B3 + B4*i + B5*r,0.0560392639501968*i**2*s + 0.399313831187433*i*s + 0.00370074977798138 ; 0.090435981024705*i - 0.0015645769701036*r + 0.00455933376766345
139,0.7978865351549346,B0 + B1*i + B1*s ; B2*i + B3*i**2 + B4*i*r,0.00270119830952894*i + 0.00270119830952894*s - 0.0026726015535236 ; 16.5245886526975*i**2 + 16.1640125936558*i*r - 0.607526339258763*i
140,0.7978816153017317,B0*i*s**2 + B1*i**2*s ; B2 + B3*i + B4*i**2 - i*r,-0.0312266610094165*i**2*s - 0.0212977155615928*i*s**2 ; -0.621910897678339*i**2 - i*r - 0.282094601104213*i - 0.000396967445232572
141,0.7977511192678294,B0*s + B1*s**2 + B2*i*s ; B3*i,0.371481155244114*i*s - 0.0264202392238515*s**2 + 0.0258332240590924*s ; 0.103291034128482*i
142,0.7977500895653516,B0*i + B1*i**2 + B2*i*s ; B3 + i,-0.313787480998444*i**2 + 0.0402715035750402*i*s + 1.24029780311101*i ; i - 0.00050577631853084
143,0.7975695473094743,B0*i + B1*i**2 + B2*i*s ; B3*i + B4*i*r**3,16.4151228679544*i**2 + 16.7607058253873*i*s - 16.4710120320649*i ; -78.8837339745278*i*r**3 + 0.0025739688116472*i
